From_Class,From_Label,To_Class,To_Label,Count
4,Savanna Formation,15,Pasture,31019829
4,Savanna Formation,0,No data,2027
4,Savanna Formation,21,Mosaic of Uses,37147410
4,Savanna Formation,3,Forest Formation,4258874
4,Savanna Formation,12,Grassland,2744691
4,Savanna Formation,33,River Lake and Ocean,938983
4,Savanna Formation,29,Rocky Outcrop,16823
4,Savanna Formation,11,Wetland,419327
4,Savanna Formation,25,Other non Vegetated Areas,1016847
4,Savanna Formation,9,Forest Plantation,1373824
4,Savanna Formation,41,Other Temporary Crops,3341025
4,Savanna Formation,24,Urban Area,48302
4,Savanna Formation,5,Mangrove,26
4,Savanna Formation,48,Other Perennial Crops,258083
4,Savanna Formation,46,Coffee,99845
4,Savanna Formation,23,Beach and Sand,1904
4,Savanna Formation,20,Sugar Cane,28398
4,Savanna Formation,32,Hypersaline Tidal Flat,66
4,Savanna Formation,30,Mining,8031
4,Savanna Formation,39,Soybean,687515
4,Savanna Formation,31,Aquaculture,2
4,Savanna Formation,62,Cotton,5483
15,Pasture,4,Savanna Formation,21286945
15,Pasture,0,No data,2853
15,Pasture,21,Mosaic of Uses,49875445
15,Pasture,3,Forest Formation,1745483
15,Pasture,12,Grassland,836371
15,Pasture,33,River Lake and Ocean,667961
15,Pasture,29,Rocky Outcrop,9245
15,Pasture,11,Wetland,61691
15,Pasture,25,Other non Vegetated Areas,853678
15,Pasture,9,Forest Plantation,1824956
15,Pasture,41,Other Temporary Crops,2970499
15,Pasture,24,Urban Area,432167
15,Pasture,5,Mangrove,90
15,Pasture,48,Other Perennial Crops,327696
15,Pasture,46,Coffee,160967
15,Pasture,23,Beach and Sand,30509
15,Pasture,49,Wooded Sandbank Vegetation,268
15,Pasture,50,Herbaceous Sandbank Vegetation,944
15,Pasture,20,Sugar Cane,55024
15,Pasture,32,Hypersaline Tidal Flat,71
15,Pasture,30,Mining,7582
15,Pasture,39,Soybean,149867
15,Pasture,31,Aquaculture,500
15,Pasture,62,Cotton,1765
0,No data,4,Savanna Formation,2523
0,No data,15,Pasture,3557
0,No data,21,Mosaic of Uses,5328
0,No data,3,Forest Formation,7713
0,No data,12,Grassland,237
0,No data,33,River Lake and Ocean,155
0,No data,29,Rocky Outcrop,46
0,No data,11,Wetland,180
0,No data,25,Other non Vegetated Areas,11
0,No data,9,Forest Plantation,32
0,No data,41,Other Temporary Crops,1
0,No data,24,Urban Area,5
0,No data,5,Mangrove,18
0,No data,46,Coffee,9
0,No data,23,Beach and Sand,15
0,No data,32,Hypersaline Tidal Flat,14
0,No data,30,Mining,1
21,Mosaic of Uses,4,Savanna Formation,21488441
21,Mosaic of Uses,15,Pasture,67717677
21,Mosaic of Uses,0,No data,6513
21,Mosaic of Uses,3,Forest Formation,7550708
21,Mosaic of Uses,12,Grassland,1540657
21,Mosaic of Uses,33,River Lake and Ocean,1640189
21,Mosaic of Uses,29,Rocky Outcrop,15532
21,Mosaic of Uses,11,Wetland,121435
21,Mosaic of Uses,25,Other non Vegetated Areas,1437082
21,Mosaic of Uses,9,Forest Plantation,1289789
21,Mosaic of Uses,41,Other Temporary Crops,3942148
21,Mosaic of Uses,24,Urban Area,215241
21,Mosaic of Uses,5,Mangrove,5017
21,Mosaic of Uses,48,Other Perennial Crops,152941
21,Mosaic of Uses,46,Coffee,119710
21,Mosaic of Uses,23,Beach and Sand,28462
21,Mosaic of Uses,49,Wooded Sandbank Vegetation,17356
21,Mosaic of Uses,50,Herbaceous Sandbank Vegetation,11880
21,Mosaic of Uses,20,Sugar Cane,72321
21,Mosaic of Uses,32,Hypersaline Tidal Flat,2911
21,Mosaic of Uses,30,Mining,6003
21,Mosaic of Uses,39,Soybean,958142
21,Mosaic of Uses,31,Aquaculture,1323
21,Mosaic of Uses,62,Cotton,10668
3,Forest Formation,4,Savanna Formation,4744636
3,Forest Formation,15,Pasture,3760623
3,Forest Formation,0,No data,7305
3,Forest Formation,21,Mosaic of Uses,7793364
3,Forest Formation,12,Grassland,40682
3,Forest Formation,33,River Lake and Ocean,300077
3,Forest Formation,29,Rocky Outcrop,6025
3,Forest Formation,11,Wetland,176723
3,Forest Formation,25,Other non Vegetated Areas,27421
3,Forest Formation,9,Forest Plantation,1431482
3,Forest Formation,41,Other Temporary Crops,39475
3,Forest Formation,24,Urban Area,5753
3,Forest Formation,5,Mangrove,21709
3,Forest Formation,48,Other Perennial Crops,36104
3,Forest Formation,46,Coffee,49125
3,Forest Formation,23,Beach and Sand,94
3,Forest Formation,49,Wooded Sandbank Vegetation,123
3,Forest Formation,50,Herbaceous Sandbank Vegetation,55
3,Forest Formation,20,Sugar Cane,410
3,Forest Formation,32,Hypersaline Tidal Flat,1326
3,Forest Formation,30,Mining,1959
3,Forest Formation,39,Soybean,2353
3,Forest Formation,31,Aquaculture,162
3,Forest Formation,62,Cotton,9
12,Grassland,4,Savanna Formation,2276740
12,Grassland,15,Pasture,1081535
12,Grassland,0,No data,252
12,Grassland,21,Mosaic of Uses,2530849
12,Grassland,3,Forest Formation,25981
12,Grassland,33,River Lake and Ocean,53480
12,Grassland,29,Rocky Outcrop,3736
12,Grassland,11,Wetland,41056
12,Grassland,25,Other non Vegetated Areas,569242
12,Grassland,9,Forest Plantation,69537
12,Grassland,41,Other Temporary Crops,1473888
12,Grassland,24,Urban Area,7975
12,Grassland,48,Other Perennial Crops,8699
12,Grassland,46,Coffee,3363
12,Grassland,23,Beach and Sand,405
12,Grassland,20,Sugar Cane,162
12,Grassland,32,Hypersaline Tidal Flat,14
12,Grassland,30,Mining,331
12,Grassland,39,Soybean,338991
12,Grassland,62,Cotton,1398
33,River Lake and Ocean,4,Savanna Formation,1019707
33,River Lake and Ocean,15,Pasture,591785
33,River Lake and Ocean,0,No data,174
33,River Lake and Ocean,21,Mosaic of Uses,1571453
33,River Lake and Ocean,3,Forest Formation,347621
33,River Lake and Ocean,12,Grassland,33974
33,River Lake and Ocean,29,Rocky Outcrop,1853
33,River Lake and Ocean,11,Wetland,219099
33,River Lake and Ocean,25,Other non Vegetated Areas,204033
33,River Lake and Ocean,9,Forest Plantation,1365
33,River Lake and Ocean,41,Other Temporary Crops,11676
33,River Lake and Ocean,24,Urban Area,12614
33,River Lake and Ocean,5,Mangrove,76378
33,River Lake and Ocean,48,Other Perennial Crops,15506
33,River Lake and Ocean,46,Coffee,437
33,River Lake and Ocean,23,Beach and Sand,15377
33,River Lake and Ocean,49,Wooded Sandbank Vegetation,2299
33,River Lake and Ocean,50,Herbaceous Sandbank Vegetation,695
33,River Lake and Ocean,20,Sugar Cane,249
33,River Lake and Ocean,32,Hypersaline Tidal Flat,18220
33,River Lake and Ocean,30,Mining,6217
33,River Lake and Ocean,39,Soybean,302
33,River Lake and Ocean,31,Aquaculture,3818
29,Rocky Outcrop,4,Savanna Formation,15915
29,Rocky Outcrop,15,Pasture,10619
29,Rocky Outcrop,0,No data,516
29,Rocky Outcrop,21,Mosaic of Uses,17057
29,Rocky Outcrop,3,Forest Formation,5406
29,Rocky Outcrop,12,Grassland,4572
29,Rocky Outcrop,33,River Lake and Ocean,1868
29,Rocky Outcrop,11,Wetland,3544
29,Rocky Outcrop,25,Other non Vegetated Areas,3575
29,Rocky Outcrop,9,Forest Plantation,506
29,Rocky Outcrop,41,Other Temporary Crops,8
29,Rocky Outcrop,24,Urban Area,488
29,Rocky Outcrop,48,Other Perennial Crops,10
29,Rocky Outcrop,46,Coffee,396
29,Rocky Outcrop,30,Mining,852
11,Wetland,4,Savanna Formation,429928
11,Wetland,15,Pasture,150418
11,Wetland,0,No data,189
11,Wetland,21,Mosaic of Uses,169866
11,Wetland,3,Forest Formation,170160
11,Wetland,12,Grassland,78926
11,Wetland,33,River Lake and Ocean,185806
11,Wetland,29,Rocky Outcrop,3198
11,Wetland,25,Other non Vegetated Areas,18359
11,Wetland,9,Forest Plantation,46044
11,Wetland,41,Other Temporary Crops,9775
11,Wetland,24,Urban Area,7136
11,Wetland,5,Mangrove,5270
11,Wetland,48,Other Perennial Crops,333
11,Wetland,46,Coffee,840
11,Wetland,23,Beach and Sand,4493
11,Wetland,49,Wooded Sandbank Vegetation,332
11,Wetland,50,Herbaceous Sandbank Vegetation,1036
11,Wetland,20,Sugar Cane,6
11,Wetland,32,Hypersaline Tidal Flat,6670
11,Wetland,30,Mining,162
11,Wetland,39,Soybean,2773
11,Wetland,31,Aquaculture,784
11,Wetland,62,Cotton,1
25,Other non Vegetated Areas,4,Savanna Formation,458576
25,Other non Vegetated Areas,15,Pasture,1053917
25,Other non Vegetated Areas,0,No data,11
25,Other non Vegetated Areas,21,Mosaic of Uses,1404791
25,Other non Vegetated Areas,3,Forest Formation,17200
25,Other non Vegetated Areas,12,Grassland,362923
25,Other non Vegetated Areas,33,River Lake and Ocean,195578
25,Other non Vegetated Areas,29,Rocky Outcrop,4660
25,Other non Vegetated Areas,11,Wetland,8301
25,Other non Vegetated Areas,9,Forest Plantation,63264
25,Other non Vegetated Areas,41,Other Temporary Crops,246357
25,Other non Vegetated Areas,24,Urban Area,11940
25,Other non Vegetated Areas,5,Mangrove,21
25,Other non Vegetated Areas,48,Other Perennial Crops,1991
25,Other non Vegetated Areas,46,Coffee,2481
25,Other non Vegetated Areas,23,Beach and Sand,17443
25,Other non Vegetated Areas,49,Wooded Sandbank Vegetation,17
25,Other non Vegetated Areas,50,Herbaceous Sandbank Vegetation,262
25,Other non Vegetated Areas,20,Sugar Cane,131
25,Other non Vegetated Areas,32,Hypersaline Tidal Flat,29
25,Other non Vegetated Areas,30,Mining,2672
25,Other non Vegetated Areas,39,Soybean,203760
25,Other non Vegetated Areas,31,Aquaculture,12
25,Other non Vegetated Areas,62,Cotton,235
9,Forest Plantation,4,Savanna Formation,624552
9,Forest Plantation,15,Pasture,336105
9,Forest Plantation,0,No data,21
9,Forest Plantation,21,Mosaic of Uses,173287
9,Forest Plantation,3,Forest Formation,387197
9,Forest Plantation,12,Grassland,28915
9,Forest Plantation,33,River Lake and Ocean,528
9,Forest Plantation,29,Rocky Outcrop,109
9,Forest Plantation,11,Wetland,41999
9,Forest Plantation,25,Other non Vegetated Areas,10325
9,Forest Plantation,41,Other Temporary Crops,13802
9,Forest Plantation,24,Urban Area,1004
9,Forest Plantation,5,Mangrove,976
9,Forest Plantation,48,Other Perennial Crops,133
9,Forest Plantation,46,Coffee,615
9,Forest Plantation,23,Beach and Sand,12
9,Forest Plantation,49,Wooded Sandbank Vegetation,3930
9,Forest Plantation,50,Herbaceous Sandbank Vegetation,20
9,Forest Plantation,20,Sugar Cane,181
9,Forest Plantation,32,Hypersaline Tidal Flat,1
9,Forest Plantation,30,Mining,18
9,Forest Plantation,39,Soybean,1911
9,Forest Plantation,62,Cotton,3
41,Other Temporary Crops,4,Savanna Formation,345134
41,Other Temporary Crops,15,Pasture,1589812
41,Other Temporary Crops,0,No data,1
41,Other Temporary Crops,21,Mosaic of Uses,462060
41,Other Temporary Crops,3,Forest Formation,17411
41,Other Temporary Crops,12,Grassland,91546
41,Other Temporary Crops,33,River Lake and Ocean,25370
41,Other Temporary Crops,29,Rocky Outcrop,16
41,Other Temporary Crops,11,Wetland,2182
41,Other Temporary Crops,25,Other non Vegetated Areas,32770
41,Other Temporary Crops,9,Forest Plantation,44463
41,Other Temporary Crops,24,Urban Area,4428
41,Other Temporary Crops,48,Other Perennial Crops,71815
41,Other Temporary Crops,46,Coffee,89561
41,Other Temporary Crops,23,Beach and Sand,764
41,Other Temporary Crops,20,Sugar Cane,94664
41,Other Temporary Crops,30,Mining,7
41,Other Temporary Crops,39,Soybean,13499944
41,Other Temporary Crops,31,Aquaculture,1
41,Other Temporary Crops,62,Cotton,2690850
24,Urban Area,4,Savanna Formation,2025
24,Urban Area,15,Pasture,10562
24,Urban Area,21,Mosaic of Uses,10460
24,Urban Area,3,Forest Formation,229
24,Urban Area,12,Grassland,249
24,Urban Area,33,River Lake and Ocean,8506
24,Urban Area,29,Rocky Outcrop,4
24,Urban Area,11,Wetland,129
24,Urban Area,25,Other non Vegetated Areas,928
24,Urban Area,9,Forest Plantation,21
24,Urban Area,41,Other Temporary Crops,297
24,Urban Area,5,Mangrove,99
24,Urban Area,48,Other Perennial Crops,358
24,Urban Area,46,Coffee,16
24,Urban Area,23,Beach and Sand,7366
24,Urban Area,49,Wooded Sandbank Vegetation,2
24,Urban Area,50,Herbaceous Sandbank Vegetation,12
24,Urban Area,32,Hypersaline Tidal Flat,286
24,Urban Area,30,Mining,843
24,Urban Area,39,Soybean,52
24,Urban Area,31,Aquaculture,18
24,Urban Area,62,Cotton,5
5,Mangrove,4,Savanna Formation,32
5,Mangrove,15,Pasture,107
5,Mangrove,0,No data,17
5,Mangrove,21,Mosaic of Uses,4811
5,Mangrove,3,Forest Formation,23732
5,Mangrove,12,Grassland,1
5,Mangrove,33,River Lake and Ocean,65535
5,Mangrove,11,Wetland,5869
5,Mangrove,25,Other non Vegetated Areas,30
5,Mangrove,9,Forest Plantation,853
5,Mangrove,41,Other Temporary Crops,2
5,Mangrove,24,Urban Area,147
5,Mangrove,23,Beach and Sand,25
5,Mangrove,49,Wooded Sandbank Vegetation,6030
5,Mangrove,50,Herbaceous Sandbank Vegetation,63
5,Mangrove,32,Hypersaline Tidal Flat,5964
