From_Class,From_Label,To_Class,To_Label,Count,Percent
3,Forest Formation,4,Savanna Formation,18029618,1.38%
3,Forest Formation,5,Mangrove,82495,0.01%
3,Forest Formation,9,Forest Plantation,5439635,0.42%
3,Forest Formation,11,Wetland,671551,0.05%
3,Forest Formation,12,Grassland,154593,0.01%
3,Forest Formation,15,Pasture,14290368,1.10%
3,Forest Formation,20,Sugar Cane,1558,0.00%
3,Forest Formation,21,Mosaic of Uses,29614785,2.27%
3,Forest Formation,23,Beach and Sand,358,0.00%
3,Forest Formation,24,Urban Area,21863,0.00%
3,Forest Formation,25,Other non Vegetated Areas,104200,0.01%
3,Forest Formation,29,Rocky Outcrop,22898,0.00%
3,Forest Formation,30,Mining,7447,0.00%
3,Forest Formation,31,Aquaculture,618,0.00%
3,Forest Formation,32,Hypersaline Tidal Flat,5039,0.00%
3,Forest Formation,33,River Lake and Ocean,1140294,0.09%
3,Forest Formation,39,Soybean,8942,0.00%
3,Forest Formation,41,Other Temporary Crops,150005,0.01%
3,Forest Formation,46,Coffee,186675,0.01%
3,Forest Formation,48,Other Perennial Crops,137196,0.01%
3,Forest Formation,49,Wooded Sandbank Vegetation,468,0.00%
3,Forest Formation,50,Herbaceous Sandbank Vegetation,211,0.00%
3,Forest Formation,62,Cotton,36,0.00%
4,Savanna Formation,3,Forest Formation,16183723,1.24%
4,Savanna Formation,5,Mangrove,102,0.00%
4,Savanna Formation,9,Forest Plantation,5220533,0.40%
4,Savanna Formation,11,Wetland,1593444,0.12%
4,Savanna Formation,12,Grassland,10429826,0.80%
4,Savanna Formation,15,Pasture,117875353,9.05%
4,Savanna Formation,20,Sugar Cane,107914,0.01%
4,Savanna Formation,21,Mosaic of Uses,141160160,10.84%
4,Savanna Formation,23,Beach and Sand,7238,0.00%
4,Savanna Formation,24,Urban Area,183548,0.01%
4,Savanna Formation,25,Other non Vegetated Areas,3864022,0.30%
4,Savanna Formation,29,Rocky Outcrop,63931,0.00%
4,Savanna Formation,30,Mining,30520,0.00%
4,Savanna Formation,31,Aquaculture,11,0.00%
4,Savanna Formation,32,Hypersaline Tidal Flat,252,0.00%
4,Savanna Formation,33,River Lake and Ocean,3568136,0.27%
4,Savanna Formation,39,Soybean,2612559,0.20%
4,Savanna Formation,41,Other Temporary Crops,12695896,0.97%
4,Savanna Formation,46,Coffee,379414,0.03%
4,Savanna Formation,48,Other Perennial Crops,980718,0.08%
4,Savanna Formation,62,Cotton,20839,0.00%
5,Mangrove,3,Forest Formation,90183,0.01%
5,Mangrove,4,Savanna Formation,123,0.00%
5,Mangrove,9,Forest Plantation,3243,0.00%
5,Mangrove,11,Wetland,22303,0.00%
5,Mangrove,12,Grassland,4,0.00%
5,Mangrove,15,Pasture,410,0.00%
5,Mangrove,21,Mosaic of Uses,18285,0.00%
5,Mangrove,23,Beach and Sand,98,0.00%
5,Mangrove,24,Urban Area,561,0.00%
5,Mangrove,25,Other non Vegetated Areas,115,0.00%
5,Mangrove,31,Aquaculture,121,0.00%
5,Mangrove,32,Hypersaline Tidal Flat,22666,0.00%
5,Mangrove,33,River Lake and Ocean,249034,0.02%
5,Mangrove,41,Other Temporary Crops,9,0.00%
5,Mangrove,49,Wooded Sandbank Vegetation,22917,0.00%
5,Mangrove,50,Herbaceous Sandbank Vegetation,242,0.00%
9,Forest Plantation,3,Forest Formation,1471350,0.11%
9,Forest Plantation,4,Savanna Formation,2373300,0.18%
9,Forest Plantation,5,Mangrove,3710,0.00%
9,Forest Plantation,11,Wetland,159597,0.01%
9,Forest Plantation,12,Grassland,109877,0.01%
9,Forest Plantation,15,Pasture,1277200,0.10%
9,Forest Plantation,20,Sugar Cane,691,0.00%
9,Forest Plantation,21,Mosaic of Uses,658493,0.05%
9,Forest Plantation,23,Beach and Sand,47,0.00%
9,Forest Plantation,24,Urban Area,3817,0.00%
9,Forest Plantation,25,Other non Vegetated Areas,39238,0.00%
9,Forest Plantation,29,Rocky Outcrop,416,0.00%
9,Forest Plantation,30,Mining,70,0.00%
9,Forest Plantation,32,Hypersaline Tidal Flat,6,0.00%
9,Forest Plantation,33,River Lake and Ocean,2007,0.00%
9,Forest Plantation,39,Soybean,7262,0.00%
9,Forest Plantation,41,Other Temporary Crops,52449,0.00%
9,Forest Plantation,46,Coffee,2340,0.00%
9,Forest Plantation,48,Other Perennial Crops,506,0.00%
9,Forest Plantation,49,Wooded Sandbank Vegetation,14937,0.00%
9,Forest Plantation,50,Herbaceous Sandbank Vegetation,79,0.00%
9,Forest Plantation,62,Cotton,14,0.00%
11,Wetland,3,Forest Formation,646611,0.05%
11,Wetland,4,Savanna Formation,1633729,0.13%
11,Wetland,5,Mangrove,20027,0.00%
11,Wetland,9,Forest Plantation,174969,0.01%
11,Wetland,12,Grassland,299922,0.02%
11,Wetland,15,Pasture,571591,0.04%
11,Wetland,20,Sugar Cane,23,0.00%
11,Wetland,21,Mosaic of Uses,645491,0.05%
11,Wetland,23,Beach and Sand,17077,0.00%
11,Wetland,24,Urban Area,27118,0.00%
11,Wetland,25,Other non Vegetated Areas,69767,0.01%
11,Wetland,29,Rocky Outcrop,12155,0.00%
11,Wetland,30,Mining,619,0.00%
11,Wetland,31,Aquaculture,2981,0.00%
11,Wetland,32,Hypersaline Tidal Flat,25349,0.00%
11,Wetland,33,River Lake and Ocean,706066,0.05%
11,Wetland,39,Soybean,10541,0.00%
11,Wetland,41,Other Temporary Crops,37148,0.00%
11,Wetland,46,Coffee,3193,0.00%
11,Wetland,48,Other Perennial Crops,1266,0.00%
11,Wetland,49,Wooded Sandbank Vegetation,1262,0.00%
11,Wetland,50,Herbaceous Sandbank Vegetation,3938,0.00%
11,Wetland,62,Cotton,5,0.00%
12,Grassland,3,Forest Formation,98728,0.01%
12,Grassland,4,Savanna Formation,8651613,0.66%
12,Grassland,5,Mangrove,2,0.00%
12,Grassland,9,Forest Plantation,264244,0.02%
12,Grassland,11,Wetland,156013,0.01%
12,Grassland,15,Pasture,4109833,0.32%
12,Grassland,20,Sugar Cane,618,0.00%
12,Grassland,21,Mosaic of Uses,9617229,0.74%
12,Grassland,23,Beach and Sand,1540,0.00%
12,Grassland,24,Urban Area,30308,0.00%
12,Grassland,25,Other non Vegetated Areas,2163120,0.17%
12,Grassland,29,Rocky Outcrop,14197,0.00%
12,Grassland,30,Mining,1260,0.00%
12,Grassland,32,Hypersaline Tidal Flat,54,0.00%
12,Grassland,33,River Lake and Ocean,203227,0.02%
12,Grassland,39,Soybean,1288169,0.10%
12,Grassland,41,Other Temporary Crops,5600777,0.43%
12,Grassland,46,Coffee,12781,0.00%
12,Grassland,48,Other Perennial Crops,33059,0.00%
12,Grassland,62,Cotton,5314,0.00%
15,Pasture,3,Forest Formation,6632837,0.51%
15,Pasture,4,Savanna Formation,80890391,6.21%
15,Pasture,5,Mangrove,345,0.00%
15,Pasture,9,Forest Plantation,6934836,0.53%
15,Pasture,11,Wetland,234429,0.02%
15,Pasture,12,Grassland,3178212,0.24%
15,Pasture,20,Sugar Cane,209094,0.02%
15,Pasture,21,Mosaic of Uses,189526691,14.55%
15,Pasture,23,Beach and Sand,115936,0.01%
15,Pasture,24,Urban Area,1642235,0.13%
15,Pasture,25,Other non Vegetated Areas,3243979,0.25%
15,Pasture,29,Rocky Outcrop,35131,0.00%
15,Pasture,30,Mining,28813,0.00%
15,Pasture,31,Aquaculture,1902,0.00%
15,Pasture,32,Hypersaline Tidal Flat,270,0.00%
15,Pasture,33,River Lake and Ocean,2538254,0.19%
15,Pasture,39,Soybean,569497,0.04%
15,Pasture,41,Other Temporary Crops,11287897,0.87%
15,Pasture,46,Coffee,611677,0.05%
15,Pasture,48,Other Perennial Crops,1245245,0.10%
15,Pasture,49,Wooded Sandbank Vegetation,1022,0.00%
15,Pasture,50,Herbaceous Sandbank Vegetation,3589,0.00%
15,Pasture,62,Cotton,6710,0.00%
20,Sugar Cane,3,Forest Formation,478,0.00%
20,Sugar Cane,4,Savanna Formation,45336,0.00%
20,Sugar Cane,9,Forest Plantation,685,0.00%
20,Sugar Cane,11,Wetland,55,0.00%
20,Sugar Cane,12,Grassland,246,0.00%
20,Sugar Cane,15,Pasture,32586,0.00%
20,Sugar Cane,21,Mosaic of Uses,60302,0.00%
20,Sugar Cane,24,Urban Area,5,0.00%
20,Sugar Cane,25,Other non Vegetated Areas,96,0.00%
20,Sugar Cane,33,River Lake and Ocean,1281,0.00%
20,Sugar Cane,39,Soybean,15976,0.00%
