From_Class,From_Label,To_Class,To_Label,Count
15,Pasture,3,Forest Formation,294907
15,Pasture,0,No data,649
15,Pasture,21,Mosaic of Uses,7888059
15,Pasture,11,Wetland,64628
15,Pasture,33,River Lake and Ocean,70690
15,Pasture,9,Forest Plantation,370993
15,Pasture,46,Coffee,481039
15,Pasture,29,Rocky Outcrop,7510
15,Pasture,24,Urban Area,63949
15,Pasture,49,Wooded Sandbank Vegetation,3355
15,Pasture,4,Savanna Formation,4751
15,Pasture,48,Other Perennial Crops,10156
15,Pasture,50,Herbaceous Sandbank Vegetation,8896
15,Pasture,41,Other Temporary Crops,140862
15,Pasture,25,Other non Vegetated Areas,17357
15,Pasture,5,Mangrove,21
15,Pasture,23,Beach and Sand,4285
15,Pasture,32,Hypersaline Tidal Flat,5
15,Pasture,20,Sugar Cane,20798
15,Pasture,30,Mining,8
15,Pasture,31,Aquaculture,2
3,Forest Formation,15,Pasture,579876
3,Forest Formation,0,No data,2040
3,Forest Formation,21,Mosaic of Uses,1803945
3,Forest Formation,11,Wetland,1319
3,Forest Formation,33,River Lake and Ocean,27921
3,Forest Formation,9,Forest Plantation,192369
3,Forest Formation,46,Coffee,65907
3,Forest Formation,29,Rocky Outcrop,1416
3,Forest Formation,24,Urban Area,1456
3,Forest Formation,49,Wooded Sandbank Vegetation,236
3,Forest Formation,4,Savanna Formation,125
3,Forest Formation,48,Other Perennial Crops,1036
3,Forest Formation,50,Herbaceous Sandbank Vegetation,2
3,Forest Formation,41,Other Temporary Crops,2135
3,Forest Formation,25,Other non Vegetated Areas,981
3,Forest Formation,5,Mangrove,1901
3,Forest Formation,23,Beach and Sand,3
3,Forest Formation,32,Hypersaline Tidal Flat,88
3,Forest Formation,30,Mining,1
0,No data,15,Pasture,572
0,No data,3,Forest Formation,2133
0,No data,21,Mosaic of Uses,2424
0,No data,11,Wetland,1
0,No data,33,River Lake and Ocean,74
0,No data,9,Forest Plantation,8
0,No data,46,Coffee,19
0,No data,29,Rocky Outcrop,133
0,No data,24,Urban Area,4
0,No data,4,Savanna Formation,19
0,No data,41,Other Temporary Crops,1
0,No data,25,Other non Vegetated Areas,4
21,Mosaic of Uses,15,Pasture,6707075
21,Mosaic of Uses,3,Forest Formation,2012273
21,Mosaic of Uses,0,No data,2877
21,Mosaic of Uses,11,Wetland,67518
21,Mosaic of Uses,33,River Lake and Ocean,143275
21,Mosaic of Uses,9,Forest Plantation,241321
21,Mosaic of Uses,46,Coffee,232387
21,Mosaic of Uses,29,Rocky Outcrop,8784
21,Mosaic of Uses,24,Urban Area,43350
21,Mosaic of Uses,49,Wooded Sandbank Vegetation,18740
21,Mosaic of Uses,4,Savanna Formation,12955
21,Mosaic of Uses,48,Other Perennial Crops,5984
21,Mosaic of Uses,50,Herbaceous Sandbank Vegetation,3522
21,Mosaic of Uses,41,Other Temporary Crops,51413
21,Mosaic of Uses,25,Other non Vegetated Areas,22404
21,Mosaic of Uses,5,Mangrove,513
21,Mosaic of Uses,23,Beach and Sand,6403
21,Mosaic of Uses,32,Hypersaline Tidal Flat,229
21,Mosaic of Uses,20,Sugar Cane,829
21,Mosaic of Uses,30,Mining,16
21,Mosaic of Uses,31,Aquaculture,1
11,Wetland,15,Pasture,136308
11,Wetland,3,Forest Formation,1345
11,Wetland,0,No data,2
11,Wetland,21,Mosaic of Uses,76343
11,Wetland,33,River Lake and Ocean,44852
11,Wetland,9,Forest Plantation,7888
11,Wetland,46,Coffee,318
11,Wetland,24,Urban Area,2478
11,Wetland,49,Wooded Sandbank Vegetation,346
11,Wetland,48,Other Perennial Crops,5
11,Wetland,50,Herbaceous Sandbank Vegetation,214
11,Wetland,41,Other Temporary Crops,21591
11,Wetland,25,Other non Vegetated Areas,1517
11,Wetland,5,Mangrove,1025
