From_Class,From_Label,To_Class,To_Label,Count
11,Wetland,15,Pasture,151454
11,Wetland,3,Forest Formation,1495
11,Wetland,0,No data,2
11,Wetland,21,Mosaic of Uses,84826
11,Wetland,33,River Lake and Ocean,49835
11,Wetland,9,Forest Plantation,8765
11,Wetland,46,Coffee,353
11,Wetland,24,Urban Area,2754
11,Wetland,49,Wooded Sandbank Vegetation,384
11,Wetland,48,Other Perennial Crops,6
11,Wetland,50,Herbaceous Sandbank Vegetation,238
11,Wetland,41,Other Temporary Crops,23990
11,Wetland,25,Other non Vegetated Areas,1685
11,Wetland,5,Mangrove,1139
11,Wetland,23,Beach and Sand,5932
11,Wetland,32,Hypersaline Tidal Flat,1653
11,Wetland,20,Sugar Cane,16
11,Wetland,31,Aquaculture,5
33,River Lake and Ocean,15,Pasture,58862
33,River Lake and Ocean,3,Forest Formation,34407
33,River Lake and Ocean,0,No data,97
33,River Lake and Ocean,21,Mosaic of Uses,161302
33,River Lake and Ocean,11,Wetland,57315
33,River Lake and Ocean,9,Forest Plantation,374
33,River Lake and Ocean,46,Coffee,46
33,River Lake and Ocean,29,Rocky Outcrop,911
33,River Lake and Ocean,24,Urban Area,5728
33,River Lake and Ocean,49,Wooded Sandbank Vegetation,1788
33,River Lake and Ocean,4,Savanna Formation,330
33,River Lake and Ocean,50,Herbaceous Sandbank Vegetation,683
33,River Lake and Ocean,41,Other Temporary Crops,2447
33,River Lake and Ocean,25,Other non Vegetated Areas,13560
33,River Lake and Ocean,5,Mangrove,4570
33,River Lake and Ocean,23,Beach and Sand,4907
33,River Lake and Ocean,32,Hypersaline Tidal Flat,630
33,River Lake and Ocean,31,Aquaculture,60
9,Forest Plantation,15,Pasture,70160
9,Forest Plantation,3,Forest Formation,145602
9,Forest Plantation,0,No data,4
9,Forest Plantation,21,Mosaic of Uses,121658
9,Forest Plantation,11,Wetland,11016
9,Forest Plantation,33,River Lake and Ocean,473
9,Forest Plantation,46,Coffee,545
9,Forest Plantation,24,Urban Area,743
9,Forest Plantation,49,Wooded Sandbank Vegetation,6592
9,Forest Plantation,4,Savanna Formation,4
9,Forest Plantation,48,Other Perennial Crops,4
9,Forest Plantation,50,Herbaceous Sandbank Vegetation,222
9,Forest Plantation,41,Other Temporary Crops,512
9,Forest Plantation,25,Other non Vegetated Areas,124
9,Forest Plantation,5,Mangrove,333
9,Forest Plantation,23,Beach and Sand,21
9,Forest Plantation,32,Hypersaline Tidal Flat,13
9,Forest Plantation,20,Sugar Cane,30
46,Coffee,15,Pasture,258453
46,Coffee,3,Forest Formation,61978
46,Coffee,0,No data,12
46,Coffee,21,Mosaic of Uses,170331
46,Coffee,11,Wetland,261
46,Coffee,33,River Lake and Ocean,36
46,Coffee,9,Forest Plantation,866
46,Coffee,29,Rocky Outcrop,487
46,Coffee,24,Urban Area,42
46,Coffee,49,Wooded Sandbank Vegetation,4
46,Coffee,4,Savanna Formation,21
46,Coffee,48,Other Perennial Crops,265
46,Coffee,41,Other Temporary Crops,14840
46,Coffee,25,Other non Vegetated Areas,13
29,Rocky Outcrop,15,Pasture,8220
29,Rocky Outcrop,3,Forest Formation,1520
29,Rocky Outcrop,0,No data,389
29,Rocky Outcrop,21,Mosaic of Uses,13152
29,Rocky Outcrop,33,River Lake and Ocean,958
29,Rocky Outcrop,9,Forest Plantation,31
29,Rocky Outcrop,46,Coffee,655
29,Rocky Outcrop,24,Urban Area,21
29,Rocky Outcrop,48,Other Perennial Crops,9
29,Rocky Outcrop,25,Other non Vegetated Areas,131
24,Urban Area,15,Pasture,968
24,Urban Area,3,Forest Formation,83
24,Urban Area,0,No data,1
24,Urban Area,21,Mosaic of Uses,2020
24,Urban Area,11,Wetland,45
24,Urban Area,33,River Lake and Ocean,4383
24,Urban Area,9,Forest Plantation,4
24,Urban Area,46,Coffee,3
24,Urban Area,49,Wooded Sandbank Vegetation,53
24,Urban Area,50,Herbaceous Sandbank Vegetation,5
24,Urban Area,41,Other Temporary Crops,10
24,Urban Area,25,Other non Vegetated Areas,297
24,Urban Area,5,Mangrove,152
24,Urban Area,23,Beach and Sand,1342
24,Urban Area,32,Hypersaline Tidal Flat,95
24,Urban Area,31,Aquaculture,1
49,Wooded Sandbank Vegetation,15,Pasture,9519
49,Wooded Sandbank Vegetation,3,Forest Formation,254
49,Wooded Sandbank Vegetation,21,Mosaic of Uses,19268
49,Wooded Sandbank Vegetation,11,Wetland,522
49,Wooded Sandbank Vegetation,33,River Lake and Ocean,1581
49,Wooded Sandbank Vegetation,9,Forest Plantation,3552
49,Wooded Sandbank Vegetation,46,Coffee,3
49,Wooded Sandbank Vegetation,24,Urban Area,646
49,Wooded Sandbank Vegetation,50,Herbaceous Sandbank Vegetation,23
49,Wooded Sandbank Vegetation,41,Other Temporary Crops,64
49,Wooded Sandbank Vegetation,25,Other non Vegetated Areas,155
49,Wooded Sandbank Vegetation,5,Mangrove,1600
49,Wooded Sandbank Vegetation,23,Beach and Sand,81
49,Wooded Sandbank Vegetation,32,Hypersaline Tidal Flat,28
4,Savanna Formation,15,Pasture,16185
4,Savanna Formation,3,Forest Formation,156
4,Savanna Formation,0,No data,14
4,Savanna Formation,21,Mosaic of Uses,10527
4,Savanna Formation,33,River Lake and Ocean,282
4,Savanna Formation,9,Forest Plantation,3
4,Savanna Formation,46,Coffee,41
4,Savanna Formation,29,Rocky Outcrop,1
4,Savanna Formation,48,Other Perennial Crops,2
4,Savanna Formation,41,Other Temporary Crops,17
4,Savanna Formation,25,Other non Vegetated Areas,1
48,Other Perennial Crops,15,Pasture,19040
48,Other Perennial Crops,3,Forest Formation,9243
48,Other Perennial Crops,21,Mosaic of Uses,7542
48,Other Perennial Crops,9,Forest Plantation,17
48,Other Perennial Crops,46,Coffee,762
48,Other Perennial Crops,29,Rocky Outcrop,13
48,Other Perennial Crops,41,Other Temporary Crops,7
50,Herbaceous Sandbank Vegetation,15,Pasture,8472
50,Herbaceous Sandbank Vegetation,3,Forest Formation,1
50,Herbaceous Sandbank Vegetation,21,Mosaic of Uses,3727
50,Herbaceous Sandbank Vegetation,11,Wetland,322
50,Herbaceous Sandbank Vegetation,33,River Lake and Ocean,584
50,Herbaceous Sandbank Vegetation,9,Forest Plantation,229
50,Herbaceous Sandbank Vegetation,24,Urban Area,508
50,Herbaceous Sandbank Vegetation,49,Wooded Sandbank Vegetation,16
50,Herbaceous Sandbank Vegetation,25,Other non Vegetated Areas,193
50,Herbaceous Sandbank Vegetation,23,Beach and Sand,14143
41,Other Temporary Crops,15,Pasture,93766
41,Other Temporary Crops,3,Forest Formation,1438
41,Other Temporary Crops,21,Mosaic of Uses,21690
41,Other Temporary Crops,11,Wetland,19387
41,Other Temporary Crops,33,River Lake and Ocean,1062
41,Other Temporary Crops,9,Forest Plantation,1589
41,Other Temporary Crops,46,Coffee,15687
41,Other Temporary Crops,24,Urban Area,1296
41,Other Temporary Crops,49,Wooded Sandbank Vegetation,106
41,Other Temporary Crops,4,Savanna Formation,15
41,Other Temporary Crops,48,Other Perennial Crops,261
41,Other Temporary Crops,25,Other non Vegetated Areas,65
41,Other Temporary Crops,5,Mangrove,1
41,Other Temporary Crops,23,Beach and Sand,32
41,Other Temporary Crops,20,Sugar Cane,577
25,Other non Vegetated Areas,15,Pasture,14379
25,Other non Vegetated Areas,3,Forest Formation,1141
25,Other non Vegetated Areas,0,No data,3
25,Other non Vegetated Areas,21,Mosaic of Uses,17273
25,Other non Vegetated Areas,11,Wetland,2012
25,Other non Vegetated Areas,33,River Lake and Ocean,12050
25,Other non Vegetated Areas,9,Forest Plantation,1122
25,Other non Vegetated Areas,46,Coffee,1
25,Other non Vegetated Areas,29,Rocky Outcrop,68
25,Other non Vegetated Areas,24,Urban Area,1861
25,Other non Vegetated Areas,49,Wooded Sandbank Vegetation,127
25,Other non Vegetated Areas,50,Herbaceous Sandbank Vegetation,250
25,Other non Vegetated Areas,41,Other Temporary Crops,126
25,Other non Vegetated Areas,5,Mangrove,23
25,Other non Vegetated Areas,23,Beach and Sand,4839
25,Other non Vegetated Areas,32,Hypersaline Tidal Flat,3
5,Mangrove,15,Pasture,23
5,Mangrove,3,Forest Formation,2189
5,Mangrove,21,Mosaic of Uses,482
5,Mangrove,11,Wetland,1179
5,Mangrove,33,River Lake and Ocean,3665
5,Mangrove,9,Forest Plantation,326
5,Mangrove,24,Urban Area,141
5,Mangrove,49,Wooded Sandbank Vegetation,1240
5,Mangrove,25,Other non Vegetated Areas,18
5,Mangrove,23,Beach and Sand,1
5,Mangrove,32,Hypersaline Tidal Flat,1051
23,Beach and Sand,15,Pasture,5089
23,Beach and Sand,3,Forest Formation,1
23,Beach and Sand,21,Mosaic of Uses,8655
23,Beach and Sand,11,Wetland,7200
23,Beach and Sand,33,River Lake and Ocean,4744
23,Beach and Sand,9,Forest Plantation,28
23,Beach and Sand,24,Urban Area,2336
23,Beach and Sand,49,Wooded Sandbank Vegetation,81
23,Beach and Sand,50,Herbaceous Sandbank Vegetation,14708
23,Beach and Sand,41,Other Temporary Crops,5
23,Beach and Sand,25,Other non Vegetated Areas,5664
23,Beach and Sand,5,Mangrove,1
32,Hypersaline Tidal Flat,15,Pasture,12
32,Hypersaline Tidal Flat,3,Forest Formation,297
32,Hypersaline Tidal Flat,21,Mosaic of Uses,233
32,Hypersaline Tidal Flat,11,Wetland,2032
32,Hypersaline Tidal Flat,33,River Lake and Ocean,869
32,Hypersaline Tidal Flat,9,Forest Plantation,2
32,Hypersaline Tidal Flat,24,Urban Area,236
32,Hypersaline Tidal Flat,49,Wooded Sandbank Vegetation,53
32,Hypersaline Tidal Flat,25,Other non Vegetated Areas,3
32,Hypersaline Tidal Flat,5,Mangrove,1214
32,Hypersaline Tidal Flat,31,Aquaculture,6
20,Sugar Cane,15,Pasture,1588
20,Sugar Cane,21,Mosaic of Uses,274
20,Sugar Cane,11,Wetland,2
20,Sugar Cane,9,Forest Plantation,70
20,Sugar Cane,41,Other Temporary Crops,23
30,Mining,15,Pasture,1
31,Aquaculture,21,Mosaic of Uses,3
31,Aquaculture,11,Wetland,1
31,Aquaculture,33,River Lake and Ocean,27
31,Aquaculture,32,Hypersaline Tidal Flat,6
