From_Class,From_Label,To_Class,To_Label,Count,Percent
3,Forest Formation,4,Savanna Formation,529,0.00%
3,Forest Formation,5,Mangrove,8028,0.01%
3,Forest Formation,9,Forest Plantation,812225,0.82%
3,Forest Formation,11,Wetland,5573,0.01%
3,Forest Formation,15,Pasture,2448366,2.47%
3,Forest Formation,20,Sugar Cane,3,0.00%
3,Forest Formation,21,Mosaic of Uses,7616659,7.68%
3,Forest Formation,23,Beach and Sand,14,0.00%
3,Forest Formation,24,Urban Area,6148,0.01%
3,Forest Formation,25,Other non Vegetated Areas,4142,0.00%
3,Forest Formation,29,Rocky Outcrop,5982,0.01%
3,Forest Formation,30,Mining,5,0.00%
3,Forest Formation,32,Hypersaline Tidal Flat,374,0.00%
3,Forest Formation,33,River Lake and Ocean,117892,0.12%
3,Forest Formation,41,Other Temporary Crops,9018,0.01%
3,Forest Formation,46,Coffee,278276,0.28%
3,Forest Formation,48,Other Perennial Crops,4377,0.00%
3,Forest Formation,49,Wooded Sandbank Vegetation,999,0.00%
3,Forest Formation,50,Herbaceous Sandbank Vegetation,9,0.00%
4,Savanna Formation,3,Forest Formation,595,0.00%
4,Savanna Formation,9,Forest Plantation,13,0.00%
4,Savanna Formation,15,Pasture,61505,0.06%
4,Savanna Formation,21,Mosaic of Uses,40006,0.04%
4,Savanna Formation,24,Urban Area,3,0.00%
4,Savanna Formation,25,Other non Vegetated Areas,4,0.00%
4,Savanna Formation,29,Rocky Outcrop,5,0.00%
4,Savanna Formation,33,River Lake and Ocean,1075,0.00%
4,Savanna Formation,41,Other Temporary Crops,68,0.00%
4,Savanna Formation,46,Coffee,159,0.00%
4,Savanna Formation,48,Other Perennial Crops,9,0.00%
5,Mangrove,3,Forest Formation,8320,0.01%
5,Mangrove,9,Forest Plantation,1242,0.00%
5,Mangrove,11,Wetland,4482,0.00%
5,Mangrove,15,Pasture,88,0.00%
5,Mangrove,21,Mosaic of Uses,1833,0.00%
5,Mangrove,23,Beach and Sand,5,0.00%
5,Mangrove,24,Urban Area,537,0.00%
5,Mangrove,25,Other non Vegetated Areas,70,0.00%
5,Mangrove,32,Hypersaline Tidal Flat,3996,0.00%
5,Mangrove,33,River Lake and Ocean,13928,0.01%
5,Mangrove,41,Other Temporary Crops,2,0.00%
