From_Class,From_Label,To_Class,To_Label,Count,Percent
3,Forest Formation,4,Savanna Formation,111,0.00%
3,Forest Formation,5,Mangrove,1690,0.01%
3,Forest Formation,9,Forest Plantation,170994,0.82%
3,Forest Formation,11,Wetland,1173,0.01%
3,Forest Formation,15,Pasture,515445,2.47%
3,Forest Formation,21,Mosaic of Uses,1603507,7.68%
3,Forest Formation,23,Beach and Sand,2,0.00%
3,Forest Formation,24,Urban Area,1294,0.01%
3,Forest Formation,25,Other non Vegetated Areas,872,0.00%
3,Forest Formation,29,Rocky Outcrop,1259,0.01%
3,Forest Formation,30,Mining,1,0.00%
3,Forest Formation,32,Hypersaline Tidal Flat,78,0.00%
3,Forest Formation,33,River Lake and Ocean,24819,0.12%
3,Forest Formation,41,Other Temporary Crops,1898,0.01%
3,Forest Formation,46,Coffee,58584,0.28%
3,Forest Formation,48,Other Perennial Crops,921,0.00%
3,Forest Formation,49,Wooded Sandbank Vegetation,210,0.00%
3,Forest Formation,50,Herbaceous Sandbank Vegetation,1,0.00%
4,Savanna Formation,3,Forest Formation,125,0.00%
4,Savanna Formation,9,Forest Plantation,2,0.00%
4,Savanna Formation,15,Pasture,12948,0.06%
4,Savanna Formation,21,Mosaic of Uses,8422,0.04%
4,Savanna Formation,29,Rocky Outcrop,1,0.00%
4,Savanna Formation,33,River Lake and Ocean,226,0.00%
4,Savanna Formation,41,Other Temporary Crops,14,0.00%
4,Savanna Formation,46,Coffee,33,0.00%
4,Savanna Formation,48,Other Perennial Crops,1,0.00%
5,Mangrove,3,Forest Formation,1751,0.01%
5,Mangrove,9,Forest Plantation,261,0.00%
5,Mangrove,11,Wetland,943,0.00%
5,Mangrove,15,Pasture,18,0.00%
5,Mangrove,21,Mosaic of Uses,385,0.00%
5,Mangrove,23,Beach and Sand,1,0.00%
5,Mangrove,24,Urban Area,113,0.00%
5,Mangrove,25,Other non Vegetated Areas,14,0.00%
5,Mangrove,32,Hypersaline Tidal Flat,841,0.00%
5,Mangrove,33,River Lake and Ocean,2932,0.01%
5,Mangrove,49,Wooded Sandbank Vegetation,992,0.00%
9,Forest Plantation,3,Forest Formation,116481,0.56%
9,Forest Plantation,4,Savanna Formation,3,0.00%
9,Forest Plantation,5,Mangrove,266,0.00%
9,Forest Plantation,11,Wetland,8813,0.04%
9,Forest Plantation,15,Pasture,56128,0.27%
9,Forest Plantation,20,Sugar Cane,24,0.00%
9,Forest Plantation,21,Mosaic of Uses,97326,0.47%
9,Forest Plantation,23,Beach and Sand,17,0.00%
9,Forest Plantation,24,Urban Area,595,0.00%
9,Forest Plantation,25,Other non Vegetated Areas,99,0.00%
9,Forest Plantation,32,Hypersaline Tidal Flat,10,0.00%
9,Forest Plantation,33,River Lake and Ocean,378,0.00%
9,Forest Plantation,41,Other Temporary Crops,410,0.00%
9,Forest Plantation,46,Coffee,436,0.00%
9,Forest Plantation,48,Other Perennial Crops,3,0.00%
9,Forest Plantation,49,Wooded Sandbank Vegetation,5274,0.03%
9,Forest Plantation,50,Herbaceous Sandbank Vegetation,177,0.00%
11,Wetland,3,Forest Formation,1196,0.01%
11,Wetland,5,Mangrove,911,0.00%
11,Wetland,9,Forest Plantation,7012,0.03%
11,Wetland,15,Pasture,121163,0.58%
11,Wetland,20,Sugar Cane,13,0.00%
11,Wetland,21,Mosaic of Uses,67860,0.32%
11,Wetland,23,Beach and Sand,4746,0.02%
11,Wetland,24,Urban Area,2203,0.01%
11,Wetland,25,Other non Vegetated Areas,1348,0.01%
11,Wetland,31,Aquaculture,4,0.00%
11,Wetland,32,Hypersaline Tidal Flat,1322,0.01%
