From_Class,From_Label,To_Class,To_Label,Count
21,Mosaic of Uses,49,Wooded Sandbank Vegetation,6706.0
21,Mosaic of Uses,23,Beach and Sand,337.0
21,Mosaic of Uses,9,Forest Plantation,1933.0
21,Mosaic of Uses,24,Urban Area,85.0
21,Mosaic of Uses,5,Mangrove,26.0
21,Mosaic of Uses,25,Other non Vegetated Areas,1363.0
21,Mosaic of Uses,46,Coffee,284.0
21,Mosaic of Uses,20,Sugar Cane,22.0
21,Mosaic of Uses,32,Hypersaline Tidal Flat,8.0
21,Mosaic of Uses,41,Other Temporary Crops,160.0
21,Mosaic of Uses,48,Other Perennial Crops,43.0
21,Mosaic of Uses,31,Aquaculture,2.0
33,River Lake and Ocean,15,Pasture,1685.0
33,River Lake and Ocean,11,Wetland,20689.0
33,River Lake and Ocean,3,Forest Formation,2052.0
33,River Lake and Ocean,21,Mosaic of Uses,16697.0
33,River Lake and Ocean,50,Herbaceous Sandbank Vegetation,391.0
33,River Lake and Ocean,49,Wooded Sandbank Vegetation,291.0
33,River Lake and Ocean,23,Beach and Sand,612.0
33,River Lake and Ocean,9,Forest Plantation,69.0
33,River Lake and Ocean,24,Urban Area,78.0
33,River Lake and Ocean,5,Mangrove,17.0
33,River Lake and Ocean,25,Other non Vegetated Areas,2823.0
33,River Lake and Ocean,20,Sugar Cane,3.0
33,River Lake and Ocean,32,Hypersaline Tidal Flat,10.0
50,Herbaceous Sandbank Vegetation,15,Pasture,5420.0
50,Herbaceous Sandbank Vegetation,11,Wetland,83.0
50,Herbaceous Sandbank Vegetation,21,Mosaic of Uses,2427.0
50,Herbaceous Sandbank Vegetation,33,River Lake and Ocean,390.0
50,Herbaceous Sandbank Vegetation,49,Wooded Sandbank Vegetation,9.0
50,Herbaceous Sandbank Vegetation,23,Beach and Sand,1907.0
50,Herbaceous Sandbank Vegetation,9,Forest Plantation,87.0
50,Herbaceous Sandbank Vegetation,24,Urban Area,50.0
50,Herbaceous Sandbank Vegetation,25,Other non Vegetated Areas,163.0
49,Wooded Sandbank Vegetation,15,Pasture,629.0
49,Wooded Sandbank Vegetation,11,Wetland,84.0
49,Wooded Sandbank Vegetation,3,Forest Formation,15.0
49,Wooded Sandbank Vegetation,21,Mosaic of Uses,2712.0
49,Wooded Sandbank Vegetation,33,River Lake and Ocean,178.0
49,Wooded Sandbank Vegetation,50,Herbaceous Sandbank Vegetation,17.0
49,Wooded Sandbank Vegetation,23,Beach and Sand,15.0
49,Wooded Sandbank Vegetation,9,Forest Plantation,397.0
49,Wooded Sandbank Vegetation,5,Mangrove,8.0
49,Wooded Sandbank Vegetation,25,Other non Vegetated Areas,9.0
49,Wooded Sandbank Vegetation,46,Coffee,2.0
49,Wooded Sandbank Vegetation,41,Other Temporary Crops,115.0
23,Beach and Sand,15,Pasture,1557.0
23,Beach and Sand,11,Wetland,2529.0
23,Beach and Sand,3,Forest Formation,1.0
23,Beach and Sand,21,Mosaic of Uses,1397.0
23,Beach and Sand,33,River Lake and Ocean,838.0
23,Beach and Sand,50,Herbaceous Sandbank Vegetation,4207.0
23,Beach and Sand,49,Wooded Sandbank Vegetation,10.0
23,Beach and Sand,9,Forest Plantation,82.0
23,Beach and Sand,24,Urban Area,130.0
23,Beach and Sand,25,Other non Vegetated Areas,541.0
9,Forest Plantation,15,Pasture,800.0
9,Forest Plantation,11,Wetland,26.0
9,Forest Plantation,3,Forest Formation,253.0
9,Forest Plantation,21,Mosaic of Uses,1423.0
9,Forest Plantation,33,River Lake and Ocean,1.0
9,Forest Plantation,50,Herbaceous Sandbank Vegetation,63.0
9,Forest Plantation,49,Wooded Sandbank Vegetation,280.0
9,Forest Plantation,23,Beach and Sand,1.0
9,Forest Plantation,25,Other non Vegetated Areas,11.0
9,Forest Plantation,46,Coffee,1.0
9,Forest Plantation,20,Sugar Cane,6.0
9,Forest Plantation,41,Other Temporary Crops,1.0
24,Urban Area,15,Pasture,16.0
24,Urban Area,21,Mosaic of Uses,9.0
24,Urban Area,33,River Lake and Ocean,17.0
24,Urban Area,50,Herbaceous Sandbank Vegetation,4.0
24,Urban Area,23,Beach and Sand,73.0
5,Mangrove,11,Wetland,114.0
5,Mangrove,3,Forest Formation,167.0
5,Mangrove,21,Mosaic of Uses,35.0
5,Mangrove,33,River Lake and Ocean,45.0
5,Mangrove,49,Wooded Sandbank Vegetation,50.0
5,Mangrove,32,Hypersaline Tidal Flat,78.0
25,Other non Vegetated Areas,15,Pasture,121.0
25,Other non Vegetated Areas,11,Wetland,59.0
25,Other non Vegetated Areas,3,Forest Formation,2.0
25,Other non Vegetated Areas,21,Mosaic of Uses,283.0
25,Other non Vegetated Areas,33,River Lake and Ocean,2373.0
25,Other non Vegetated Areas,50,Herbaceous Sandbank Vegetation,222.0
25,Other non Vegetated Areas,49,Wooded Sandbank Vegetation,3.0
25,Other non Vegetated Areas,23,Beach and Sand,423.0
25,Other non Vegetated Areas,9,Forest Plantation,17.0
46,Coffee,15,Pasture,2258.0
46,Coffee,11,Wetland,605.0
46,Coffee,3,Forest Formation,31.0
46,Coffee,21,Mosaic of Uses,881.0
46,Coffee,33,River Lake and Ocean,16.0
46,Coffee,50,Herbaceous Sandbank Vegetation,1.0
46,Coffee,49,Wooded Sandbank Vegetation,7.0
46,Coffee,9,Forest Plantation,2.0
20,Sugar Cane,15,Pasture,226.0
20,Sugar Cane,11,Wetland,2.0
20,Sugar Cane,21,Mosaic of Uses,20.0
32,Hypersaline Tidal Flat,11,Wetland,427.0
32,Hypersaline Tidal Flat,3,Forest Formation,18.0
32,Hypersaline Tidal Flat,21,Mosaic of Uses,9.0
32,Hypersaline Tidal Flat,33,River Lake and Ocean,35.0
32,Hypersaline Tidal Flat,24,Urban Area,41.0
32,Hypersaline Tidal Flat,5,Mangrove,33.0
48,Other Perennial Crops,15,Pasture,2.0
48,Other Perennial Crops,21,Mosaic of Uses,3.0
31,Aquaculture,11,Wetland,1.0
31,Aquaculture,21,Mosaic of Uses,10.0
