From_Class,From_Label,To_Class,To_Label,Count
15,Pasture,21,Mosaic of Uses,3416385
15,Pasture,0,No data,1300
15,Pasture,4,Savanna Formation,1642807
15,Pasture,3,Forest Formation,214640
15,Pasture,33,River Lake and Ocean,49832
15,Pasture,20,Sugar Cane,38427
15,Pasture,11,Wetland,7352
15,Pasture,5,Mangrove,212
15,Pasture,12,Grassland,7615
15,Pasture,24,Urban Area,72536
15,Pasture,23,Beach and Sand,25359
15,Pasture,49,Wooded Sandbank Vegetation,3613
15,Pasture,25,Other non Vegetated Areas,32504
15,Pasture,32,Hypersaline Tidal Flat,275
15,Pasture,31,Aquaculture,1724
15,Pasture,41,Other Temporary Crops,757872
15,Pasture,9,Forest Plantation,6730
15,Pasture,30,Mining,1723
21,Mosaic of Uses,15,Pasture,5096756
21,Mosaic of Uses,0,No data,1130
21,Mosaic of Uses,4,Savanna Formation,663878
21,Mosaic of Uses,3,Forest Formation,296117
21,Mosaic of Uses,33,River Lake and Ocean,110293
21,Mosaic of Uses,20,Sugar Cane,54584
21,Mosaic of Uses,11,Wetland,10027
21,Mosaic of Uses,5,Mangrove,3665
21,Mosaic of Uses,12,Grassland,10322
21,Mosaic of Uses,24,Urban Area,20748
21,Mosaic of Uses,23,Beach and Sand,4841
21,Mosaic of Uses,49,Wooded Sandbank Vegetation,13448
21,Mosaic of Uses,25,Other non Vegetated Areas,17004
21,Mosaic of Uses,32,Hypersaline Tidal Flat,2477
21,Mosaic of Uses,31,Aquaculture,1118
21,Mosaic of Uses,41,Other Temporary Crops,5308
21,Mosaic of Uses,9,Forest Plantation,4734
21,Mosaic of Uses,30,Mining,647
0,No data,15,Pasture,2526
0,No data,21,Mosaic of Uses,1286
0,No data,4,Savanna Formation,2605
0,No data,3,Forest Formation,468
0,No data,33,River Lake and Ocean,281
0,No data,20,Sugar Cane,5
0,No data,11,Wetland,177
0,No data,5,Mangrove,16
0,No data,12,Grassland,395
0,No data,24,Urban Area,2
0,No data,25,Other non Vegetated Areas,1
0,No data,32,Hypersaline Tidal Flat,15
0,No data,9,Forest Plantation,28
4,Savanna Formation,15,Pasture,2204369
4,Savanna Formation,21,Mosaic of Uses,894769
4,Savanna Formation,0,No data,1027
4,Savanna Formation,3,Forest Formation,84826
4,Savanna Formation,33,River Lake and Ocean,39582
4,Savanna Formation,20,Sugar Cane,1513
4,Savanna Formation,11,Wetland,13
4,Savanna Formation,5,Mangrove,5
4,Savanna Formation,12,Grassland,1540
4,Savanna Formation,24,Urban Area,691
4,Savanna Formation,25,Other non Vegetated Areas,2212
4,Savanna Formation,32,Hypersaline Tidal Flat,20
4,Savanna Formation,31,Aquaculture,7
4,Savanna Formation,41,Other Temporary Crops,3105
4,Savanna Formation,9,Forest Plantation,1085
4,Savanna Formation,48,Other Perennial Crops,163
4,Savanna Formation,30,Mining,143
3,Forest Formation,15,Pasture,327328
3,Forest Formation,21,Mosaic of Uses,226302
3,Forest Formation,0,No data,390
3,Forest Formation,4,Savanna Formation,102508
3,Forest Formation,33,River Lake and Ocean,8317
3,Forest Formation,20,Sugar Cane,597
3,Forest Formation,11,Wetland,245
