From_Class,From_Label,To_Class,To_Label,Count
15,Pasture,21,Mosaic of Uses,3074747
15,Pasture,0,No data,1170
15,Pasture,4,Savanna Formation,1478526
15,Pasture,3,Forest Formation,193176
15,Pasture,33,River Lake and Ocean,44849
15,Pasture,20,Sugar Cane,34584
15,Pasture,11,Wetland,6616
15,Pasture,5,Mangrove,190
15,Pasture,12,Grassland,6853
15,Pasture,24,Urban Area,65282
15,Pasture,23,Beach and Sand,22823
15,Pasture,49,Wooded Sandbank Vegetation,3252
15,Pasture,25,Other non Vegetated Areas,29254
15,Pasture,32,Hypersaline Tidal Flat,247
15,Pasture,31,Aquaculture,1552
15,Pasture,41,Other Temporary Crops,682085
15,Pasture,9,Forest Plantation,6057
15,Pasture,30,Mining,1551
21,Mosaic of Uses,15,Pasture,4587080
21,Mosaic of Uses,0,No data,1017
21,Mosaic of Uses,4,Savanna Formation,597491
21,Mosaic of Uses,3,Forest Formation,266505
21,Mosaic of Uses,33,River Lake and Ocean,99264
21,Mosaic of Uses,20,Sugar Cane,49125
21,Mosaic of Uses,11,Wetland,9025
21,Mosaic of Uses,5,Mangrove,3298
21,Mosaic of Uses,12,Grassland,9290
21,Mosaic of Uses,24,Urban Area,18673
21,Mosaic of Uses,23,Beach and Sand,4356
21,Mosaic of Uses,49,Wooded Sandbank Vegetation,12104
21,Mosaic of Uses,25,Other non Vegetated Areas,15304
21,Mosaic of Uses,32,Hypersaline Tidal Flat,2229
21,Mosaic of Uses,31,Aquaculture,1006
21,Mosaic of Uses,41,Other Temporary Crops,4777
21,Mosaic of Uses,9,Forest Plantation,4260
21,Mosaic of Uses,30,Mining,583
0,No data,15,Pasture,2273
0,No data,21,Mosaic of Uses,1157
0,No data,4,Savanna Formation,2344
0,No data,3,Forest Formation,421
0,No data,33,River Lake and Ocean,253
0,No data,20,Sugar Cane,4
0,No data,11,Wetland,159
0,No data,5,Mangrove,14
0,No data,12,Grassland,355
0,No data,24,Urban Area,2
0,No data,32,Hypersaline Tidal Flat,13
0,No data,9,Forest Plantation,26
4,Savanna Formation,15,Pasture,1983932
4,Savanna Formation,21,Mosaic of Uses,805292
4,Savanna Formation,0,No data,924
4,Savanna Formation,3,Forest Formation,76344
4,Savanna Formation,33,River Lake and Ocean,35624
4,Savanna Formation,20,Sugar Cane,1362
4,Savanna Formation,11,Wetland,11
4,Savanna Formation,5,Mangrove,5
4,Savanna Formation,12,Grassland,1386
4,Savanna Formation,24,Urban Area,622
4,Savanna Formation,25,Other non Vegetated Areas,1991
4,Savanna Formation,32,Hypersaline Tidal Flat,18
4,Savanna Formation,31,Aquaculture,7
4,Savanna Formation,41,Other Temporary Crops,2794
4,Savanna Formation,9,Forest Plantation,976
4,Savanna Formation,48,Other Perennial Crops,147
4,Savanna Formation,30,Mining,129
3,Forest Formation,15,Pasture,294595
3,Forest Formation,21,Mosaic of Uses,203672
3,Forest Formation,0,No data,351
3,Forest Formation,4,Savanna Formation,92258
3,Forest Formation,33,River Lake and Ocean,7486
3,Forest Formation,20,Sugar Cane,537
3,Forest Formation,11,Wetland,220
