From_Class,From_Label,To_Class,To_Label,Count,Percent
3,Forest Formation,4,Savanna Formation,92258,0.58%
3,Forest Formation,5,Mangrove,5037,0.03%
3,Forest Formation,9,Forest Plantation,11393,0.07%
3,Forest Formation,11,Wetland,220,0.00%
3,Forest Formation,12,Grassland,132,0.00%
3,Forest Formation,15,Pasture,294595,1.86%
3,Forest Formation,20,Sugar Cane,537,0.00%
3,Forest Formation,21,Mosaic of Uses,203672,1.29%
3,Forest Formation,23,Beach and Sand,21,0.00%
3,Forest Formation,24,Urban Area,217,0.00%
3,Forest Formation,25,Other non Vegetated Areas,51,0.00%
3,Forest Formation,30,Mining,38,0.00%
3,Forest Formation,31,Aquaculture,49,0.00%
3,Forest Formation,32,Hypersaline Tidal Flat,87,0.00%
3,Forest Formation,33,River Lake and Ocean,7486,0.05%
3,Forest Formation,41,Other Temporary Crops,295,0.00%
3,Forest Formation,49,Wooded Sandbank Vegetation,4,0.00%
4,Savanna Formation,3,Forest Formation,76344,0.48%
4,Savanna Formation,5,Mangrove,5,0.00%
4,Savanna Formation,9,Forest Plantation,976,0.01%
4,Savanna Formation,11,Wetland,11,0.00%
4,Savanna Formation,12,Grassland,1386,0.01%
4,Savanna Formation,15,Pasture,1983932,12.56%
4,Savanna Formation,20,Sugar Cane,1362,0.01%
4,Savanna Formation,21,Mosaic of Uses,805292,5.10%
4,Savanna Formation,24,Urban Area,622,0.00%
4,Savanna Formation,25,Other non Vegetated Areas,1991,0.01%
4,Savanna Formation,30,Mining,129,0.00%
4,Savanna Formation,31,Aquaculture,7,0.00%
4,Savanna Formation,32,Hypersaline Tidal Flat,18,0.00%
4,Savanna Formation,33,River Lake and Ocean,35624,0.23%
4,Savanna Formation,41,Other Temporary Crops,2794,0.02%
4,Savanna Formation,48,Other Perennial Crops,147,0.00%
5,Mangrove,3,Forest Formation,5565,0.04%
5,Mangrove,4,Savanna Formation,6,0.00%
5,Mangrove,9,Forest Plantation,22,0.00%
5,Mangrove,11,Wetland,1243,0.01%
5,Mangrove,12,Grassland,2,0.00%
5,Mangrove,15,Pasture,183,0.00%
5,Mangrove,20,Sugar Cane,24,0.00%
5,Mangrove,21,Mosaic of Uses,2995,0.02%
5,Mangrove,23,Beach and Sand,13,0.00%
5,Mangrove,24,Urban Area,110,0.00%
5,Mangrove,25,Other non Vegetated Areas,33,0.00%
5,Mangrove,31,Aquaculture,100,0.00%
5,Mangrove,32,Hypersaline Tidal Flat,1753,0.01%
5,Mangrove,33,River Lake and Ocean,23684,0.15%
5,Mangrove,49,Wooded Sandbank Vegetation,2031,0.01%
9,Forest Plantation,3,Forest Formation,2129,0.01%
9,Forest Plantation,4,Savanna Formation,171,0.00%
9,Forest Plantation,5,Mangrove,19,0.00%
9,Forest Plantation,11,Wetland,8,0.00%
9,Forest Plantation,12,Grassland,51,0.00%
9,Forest Plantation,15,Pasture,1413,0.01%
9,Forest Plantation,20,Sugar Cane,1,0.00%
9,Forest Plantation,21,Mosaic of Uses,734,0.00%
9,Forest Plantation,23,Beach and Sand,7,0.00%
9,Forest Plantation,41,Other Temporary Crops,1,0.00%
11,Wetland,3,Forest Formation,199,0.00%
11,Wetland,4,Savanna Formation,12,0.00%
11,Wetland,5,Mangrove,932,0.01%
11,Wetland,9,Forest Plantation,19,0.00%
11,Wetland,15,Pasture,17090,0.11%
11,Wetland,20,Sugar Cane,121,0.00%
11,Wetland,21,Mosaic of Uses,12816,0.08%
11,Wetland,23,Beach and Sand,755,0.00%
11,Wetland,24,Urban Area,453,0.00%
11,Wetland,25,Other non Vegetated Areas,136,0.00%
11,Wetland,31,Aquaculture,112,0.00%
11,Wetland,32,Hypersaline Tidal Flat,586,0.00%
11,Wetland,33,River Lake and Ocean,26640,0.17%
11,Wetland,41,Other Temporary Crops,31,0.00%
