From_Class,From_Label,To_Class,To_Label,Count,Percent
3,Forest Formation,5,Mangrove,27,0.00%
3,Forest Formation,9,Forest Plantation,1797441,2.15%
3,Forest Formation,11,Wetland,9848,0.01%
3,Forest Formation,12,Grassland,153189,0.18%
3,Forest Formation,15,Pasture,636793,0.76%
3,Forest Formation,21,Mosaic of Uses,5887665,7.03%
3,Forest Formation,23,Beach and Sand,1,0.00%
3,Forest Formation,24,Urban Area,21673,0.03%
3,Forest Formation,25,Other non Vegetated Areas,7296,0.01%
3,Forest Formation,29,Rocky Outcrop,84,0.00%
3,Forest Formation,30,Mining,1307,0.00%
3,Forest Formation,32,Hypersaline Tidal Flat,1,0.00%
3,Forest Formation,33,River Lake and Ocean,278286,0.33%
3,Forest Formation,39,Soybean,422806,0.51%
3,Forest Formation,40,Rice,11071,0.01%
3,Forest Formation,41,Other Temporary Crops,643350,0.77%
3,Forest Formation,49,Wooded Sandbank Vegetation,1706,0.00%
5,Mangrove,3,Forest Formation,31,0.00%
5,Mangrove,9,Forest Plantation,738,0.00%
5,Mangrove,15,Pasture,2,0.00%
5,Mangrove,21,Mosaic of Uses,2738,0.00%
5,Mangrove,24,Urban Area,79,0.00%
5,Mangrove,25,Other non Vegetated Areas,4,0.00%
5,Mangrove,32,Hypersaline Tidal Flat,647,0.00%
5,Mangrove,33,River Lake and Ocean,7551,0.01%
5,Mangrove,41,Other Temporary Crops,11,0.00%
5,Mangrove,49,Wooded Sandbank Vegetation,10823,0.01%
5,Mangrove,50,Herbaceous Sandbank Vegetation,38,0.00%
9,Forest Plantation,3,Forest Formation,525457,0.63%
9,Forest Plantation,5,Mangrove,392,0.00%
9,Forest Plantation,11,Wetland,234,0.00%
9,Forest Plantation,12,Grassland,16407,0.02%
9,Forest Plantation,15,Pasture,58930,0.07%
9,Forest Plantation,21,Mosaic of Uses,221460,0.26%
9,Forest Plantation,24,Urban Area,1897,0.00%
9,Forest Plantation,25,Other non Vegetated Areas,805,0.00%
9,Forest Plantation,29,Rocky Outcrop,5,0.00%
9,Forest Plantation,30,Mining,30,0.00%
9,Forest Plantation,31,Aquaculture,6,0.00%
9,Forest Plantation,32,Hypersaline Tidal Flat,10,0.00%
9,Forest Plantation,33,River Lake and Ocean,2730,0.00%
9,Forest Plantation,39,Soybean,31374,0.04%
9,Forest Plantation,40,Rice,1141,0.00%
9,Forest Plantation,41,Other Temporary Crops,68466,0.08%
9,Forest Plantation,49,Wooded Sandbank Vegetation,12636,0.02%
11,Wetland,3,Forest Formation,12427,0.01%
11,Wetland,9,Forest Plantation,803,0.00%
11,Wetland,12,Grassland,8582,0.01%
11,Wetland,15,Pasture,7564,0.01%
11,Wetland,21,Mosaic of Uses,24782,0.03%
11,Wetland,23,Beach and Sand,2,0.00%
11,Wetland,24,Urban Area,44,0.00%
11,Wetland,25,Other non Vegetated Areas,78,0.00%
11,Wetland,32,Hypersaline Tidal Flat,1,0.00%
11,Wetland,33,River Lake and Ocean,7127,0.01%
11,Wetland,39,Soybean,2475,0.00%
11,Wetland,40,Rice,270,0.00%
