From_Class,From_Label,To_Class,To_Label,Count,Percent
3,Forest Formation,5,Mangrove,24,0.00%
3,Forest Formation,9,Forest Plantation,1597726,2.15%
3,Forest Formation,11,Wetland,8754,0.01%
3,Forest Formation,12,Grassland,136168,0.18%
3,Forest Formation,15,Pasture,566038,0.76%
3,Forest Formation,21,Mosaic of Uses,5233480,7.03%
3,Forest Formation,23,Beach and Sand,1,0.00%
3,Forest Formation,24,Urban Area,19265,0.03%
3,Forest Formation,25,Other non Vegetated Areas,6485,0.01%
3,Forest Formation,29,Rocky Outcrop,74,0.00%
3,Forest Formation,30,Mining,1162,0.00%
3,Forest Formation,32,Hypersaline Tidal Flat,1,0.00%
3,Forest Formation,33,River Lake and Ocean,247365,0.33%
3,Forest Formation,39,Soybean,375828,0.51%
3,Forest Formation,40,Rice,9841,0.01%
3,Forest Formation,41,Other Temporary Crops,571866,0.77%
3,Forest Formation,49,Wooded Sandbank Vegetation,1517,0.00%
5,Mangrove,3,Forest Formation,27,0.00%
5,Mangrove,9,Forest Plantation,656,0.00%
5,Mangrove,15,Pasture,2,0.00%
5,Mangrove,21,Mosaic of Uses,2434,0.00%
5,Mangrove,24,Urban Area,70,0.00%
5,Mangrove,25,Other non Vegetated Areas,3,0.00%
5,Mangrove,32,Hypersaline Tidal Flat,575,0.00%
5,Mangrove,33,River Lake and Ocean,6712,0.01%
5,Mangrove,41,Other Temporary Crops,10,0.00%
5,Mangrove,49,Wooded Sandbank Vegetation,9620,0.01%
5,Mangrove,50,Herbaceous Sandbank Vegetation,34,0.00%
9,Forest Plantation,3,Forest Formation,467073,0.63%
9,Forest Plantation,5,Mangrove,348,0.00%
9,Forest Plantation,11,Wetland,208,0.00%
9,Forest Plantation,12,Grassland,14584,0.02%
9,Forest Plantation,15,Pasture,52382,0.07%
9,Forest Plantation,21,Mosaic of Uses,196853,0.26%
9,Forest Plantation,24,Urban Area,1686,0.00%
9,Forest Plantation,25,Other non Vegetated Areas,716,0.00%
9,Forest Plantation,29,Rocky Outcrop,5,0.00%
9,Forest Plantation,30,Mining,27,0.00%
9,Forest Plantation,31,Aquaculture,5,0.00%
9,Forest Plantation,32,Hypersaline Tidal Flat,9,0.00%
9,Forest Plantation,33,River Lake and Ocean,2426,0.00%
9,Forest Plantation,39,Soybean,27888,0.04%
9,Forest Plantation,40,Rice,1014,0.00%
9,Forest Plantation,41,Other Temporary Crops,60858,0.08%
9,Forest Plantation,49,Wooded Sandbank Vegetation,11232,0.02%
11,Wetland,3,Forest Formation,11046,0.01%
11,Wetland,9,Forest Plantation,714,0.00%
11,Wetland,12,Grassland,7628,0.01%
11,Wetland,15,Pasture,6724,0.01%
11,Wetland,21,Mosaic of Uses,22029,0.03%
11,Wetland,23,Beach and Sand,1,0.00%
11,Wetland,24,Urban Area,39,0.00%
11,Wetland,25,Other non Vegetated Areas,69,0.00%
11,Wetland,32,Hypersaline Tidal Flat,1,0.00%
11,Wetland,33,River Lake and Ocean,6335,0.01%
11,Wetland,39,Soybean,2200,0.00%
11,Wetland,40,Rice,240,0.00%
11,Wetland,41,Other Temporary Crops,5763,0.01%
11,Wetland,49,Wooded Sandbank Vegetation,49,0.00%
12,Grassland,3,Forest Formation,185893,0.25%
12,Grassland,9,Forest Plantation,370314,0.50%
12,Grassland,11,Wetland,9697,0.01%
12,Grassland,15,Pasture,353384,0.47%
12,Grassland,21,Mosaic of Uses,901593,1.21%
12,Grassland,24,Urban Area,15962,0.02%
12,Grassland,25,Other non Vegetated Areas,17370,0.02%
12,Grassland,33,River Lake and Ocean,56748,0.08%
12,Grassland,39,Soybean,994375,1.34%
12,Grassland,41,Other Temporary Crops,770835,1.04%
15,Pasture,3,Forest Formation,293896,0.39%
15,Pasture,5,Mangrove,2,0.00%
15,Pasture,9,Forest Plantation,183444,0.25%
15,Pasture,11,Wetland,11317,0.02%
15,Pasture,12,Grassland,212691,0.29%
15,Pasture,21,Mosaic of Uses,7785729,10.46%
15,Pasture,23,Beach and Sand,29,0.00%
15,Pasture,24,Urban Area,53216,0.07%
15,Pasture,25,Other non Vegetated Areas,4489,0.01%
15,Pasture,29,Rocky Outcrop,452,0.00%
15,Pasture,30,Mining,925,0.00%
15,Pasture,31,Aquaculture,134,0.00%
15,Pasture,32,Hypersaline Tidal Flat,38,0.00%
15,Pasture,33,River Lake and Ocean,29807,0.04%
15,Pasture,39,Soybean,412170,0.55%
15,Pasture,40,Rice,166813,0.22%
15,Pasture,41,Other Temporary Crops,2064562,2.77%
15,Pasture,49,Wooded Sandbank Vegetation,4133,0.01%
15,Pasture,50,Herbaceous Sandbank Vegetation,1,0.00%
21,Mosaic of Uses,3,Forest Formation,4572956,6.15%
21,Mosaic of Uses,5,Mangrove,2223,0.00%
21,Mosaic of Uses,9,Forest Plantation,1456508,1.96%
21,Mosaic of Uses,11,Wetland,21865,0.03%
21,Mosaic of Uses,12,Grassland,390170,0.52%
21,Mosaic of Uses,15,Pasture,6238054,8.38%
21,Mosaic of Uses,23,Beach and Sand,1102,0.00%
21,Mosaic of Uses,24,Urban Area,257317,0.35%
21,Mosaic of Uses,25,Other non Vegetated Areas,82498,0.11%
21,Mosaic of Uses,29,Rocky Outcrop,312,0.00%
21,Mosaic of Uses,30,Mining,2953,0.00%
21,Mosaic of Uses,31,Aquaculture,524,0.00%
21,Mosaic of Uses,32,Hypersaline Tidal Flat,2250,0.00%
21,Mosaic of Uses,33,River Lake and Ocean,351108,0.47%
21,Mosaic of Uses,39,Soybean,1546493,2.08%
21,Mosaic of Uses,40,Rice,492345,0.66%
21,Mosaic of Uses,41,Other Temporary Crops,4560462,6.13%
21,Mosaic of Uses,49,Wooded Sandbank Vegetation,122410,0.16%
21,Mosaic of Uses,50,Herbaceous Sandbank Vegetation,22,0.00%
23,Beach and Sand,15,Pasture,6,0.00%
23,Beach and Sand,21,Mosaic of Uses,1076,0.00%
23,Beach and Sand,24,Urban Area,6772,0.01%
23,Beach and Sand,25,Other non Vegetated Areas,10200,0.01%
23,Beach and Sand,33,River Lake and Ocean,6200,0.01%
23,Beach and Sand,41,Other Temporary Crops,8,0.00%
23,Beach and Sand,49,Wooded Sandbank Vegetation,1,0.00%
24,Urban Area,3,Forest Formation,378,0.00%
24,Urban Area,5,Mangrove,56,0.00%
24,Urban Area,9,Forest Plantation,49,0.00%
24,Urban Area,11,Wetland,5,0.00%
24,Urban Area,12,Grassland,614,0.00%
24,Urban Area,15,Pasture,2248,0.00%
24,Urban Area,21,Mosaic of Uses,8776,0.01%
24,Urban Area,23,Beach and Sand,3856,0.01%
24,Urban Area,25,Other non Vegetated Areas,597,0.00%
24,Urban Area,30,Mining,244,0.00%
24,Urban Area,31,Aquaculture,24,0.00%
24,Urban Area,32,Hypersaline Tidal Flat,65,0.00%
24,Urban Area,33,River Lake and Ocean,3650,0.00%
24,Urban Area,39,Soybean,859,0.00%
24,Urban Area,40,Rice,227,0.00%
24,Urban Area,41,Other Temporary Crops,3135,0.00%
24,Urban Area,49,Wooded Sandbank Vegetation,30,0.00%
25,Other non Vegetated Areas,3,Forest Formation,3127,0.00%
25,Other non Vegetated Areas,5,Mangrove,2,0.00%
25,Other non Vegetated Areas,9,Forest Plantation,216,0.00%
25,Other non Vegetated Areas,11,Wetland,52,0.00%
25,Other non Vegetated Areas,12,Grassland,18847,0.03%
25,Other non Vegetated Areas,15,Pasture,4368,0.01%
25,Other non Vegetated Areas,21,Mosaic of Uses,80645,0.11%
25,Other non Vegetated Areas,23,Beach and Sand,6935,0.01%
25,Other non Vegetated Areas,24,Urban Area,4392,0.01%
25,Other non Vegetated Areas,30,Mining,132,0.00%
25,Other non Vegetated Areas,31,Aquaculture,38,0.00%
25,Other non Vegetated Areas,32,Hypersaline Tidal Flat,8,0.00%
25,Other non Vegetated Areas,33,River Lake and Ocean,13505,0.02%
25,Other non Vegetated Areas,39,Soybean,2011,0.00%
25,Other non Vegetated Areas,40,Rice,728,0.00%
25,Other non Vegetated Areas,41,Other Temporary Crops,7321,0.01%
25,Other non Vegetated Areas,49,Wooded Sandbank Vegetation,244,0.00%
25,Other non Vegetated Areas,50,Herbaceous Sandbank Vegetation,1,0.00%
29,Rocky Outcrop,3,Forest Formation,85,0.00%
29,Rocky Outcrop,9,Forest Plantation,14,0.00%
29,Rocky Outcrop,15,Pasture,817,0.00%
29,Rocky Outcrop,21,Mosaic of Uses,466,0.00%
29,Rocky Outcrop,24,Urban Area,9,0.00%
29,Rocky Outcrop,30,Mining,14,0.00%
29,Rocky Outcrop,32,Hypersaline Tidal Flat,62,0.00%
29,Rocky Outcrop,33,River Lake and Ocean,5,0.00%
29,Rocky Outcrop,40,Rice,18,0.00%
29,Rocky Outcrop,41,Other Temporary Crops,14,0.00%
29,Rocky Outcrop,49,Wooded Sandbank Vegetation,6,0.00%
30,Mining,3,Forest Formation,21,0.00%
30,Mining,9,Forest Plantation,1,0.00%
30,Mining,15,Pasture,31,0.00%
30,Mining,21,Mosaic of Uses,153,0.00%
30,Mining,24,Urban Area,6,0.00%
