From_Class,From_Label,To_Class,To_Label,Count
4,Savanna Formation,15,Pasture,32673672
4,Savanna Formation,3,Forest Formation,7684480
4,Savanna Formation,21,Mosaic of Uses,12119541
4,Savanna Formation,11,Wetland,1244211
4,Savanna Formation,12,Grassland,1347570
4,Savanna Formation,41,Other Temporary Crops,450670
4,Savanna Formation,25,Other non Vegetated Areas,1071561
4,Savanna Formation,33,River Lake and Ocean,465706
4,Savanna Formation,39,Soybean,370043
4,Savanna Formation,6,Floodable Forest,59
4,Savanna Formation,29,Rocky Outcrop,6414
4,Savanna Formation,24,Urban Area,101171
4,Savanna Formation,9,Forest Plantation,136959
4,Savanna Formation,46,Coffee,10616
4,Savanna Formation,48,Other Perennial Crops,14100
4,Savanna Formation,47,Citrus,14718
4,Savanna Formation,20,Sugar Cane,9707
4,Savanna Formation,30,Mining,17757
4,Savanna Formation,40,Rice,966
4,Savanna Formation,62,Cotton,10
15,Pasture,4,Savanna Formation,14980596
15,Pasture,3,Forest Formation,1863476
15,Pasture,21,Mosaic of Uses,36482008
15,Pasture,11,Wetland,785204
15,Pasture,12,Grassland,950818
15,Pasture,41,Other Temporary Crops,7236402
15,Pasture,25,Other non Vegetated Areas,1244288
15,Pasture,33,River Lake and Ocean,403831
15,Pasture,39,Soybean,9882282
15,Pasture,6,Floodable Forest,78483
15,Pasture,29,Rocky Outcrop,2631
15,Pasture,24,Urban Area,276827
15,Pasture,9,Forest Plantation,528365
15,Pasture,46,Coffee,253420
15,Pasture,48,Other Perennial Crops,21291
15,Pasture,47,Citrus,21166
15,Pasture,20,Sugar Cane,804306
15,Pasture,30,Mining,10042
15,Pasture,40,Rice,3885
15,Pasture,62,Cotton,283
3,Forest Formation,4,Savanna Formation,5498402
3,Forest Formation,15,Pasture,6689080
3,Forest Formation,21,Mosaic of Uses,6906521
3,Forest Formation,11,Wetland,681724
3,Forest Formation,12,Grassland,47986
3,Forest Formation,41,Other Temporary Crops,179210
3,Forest Formation,25,Other non Vegetated Areas,122135
3,Forest Formation,33,River Lake and Ocean,623393
3,Forest Formation,39,Soybean,104942
3,Forest Formation,6,Floodable Forest,12637
3,Forest Formation,29,Rocky Outcrop,1393
3,Forest Formation,24,Urban Area,11250
3,Forest Formation,9,Forest Plantation,372809
3,Forest Formation,46,Coffee,37105
3,Forest Formation,48,Other Perennial Crops,7958
3,Forest Formation,47,Citrus,6239
3,Forest Formation,20,Sugar Cane,9330
3,Forest Formation,30,Mining,2856
3,Forest Formation,40,Rice,46
3,Forest Formation,0,No data,1
21,Mosaic of Uses,4,Savanna Formation,8668578
21,Mosaic of Uses,15,Pasture,38632859
21,Mosaic of Uses,3,Forest Formation,5285626
21,Mosaic of Uses,11,Wetland,924533
21,Mosaic of Uses,12,Grassland,701239
21,Mosaic of Uses,41,Other Temporary Crops,5692606
21,Mosaic of Uses,25,Other non Vegetated Areas,579631
21,Mosaic of Uses,33,River Lake and Ocean,455617
21,Mosaic of Uses,39,Soybean,6980531
21,Mosaic of Uses,29,Rocky Outcrop,2315
21,Mosaic of Uses,24,Urban Area,154167
21,Mosaic of Uses,9,Forest Plantation,317403
21,Mosaic of Uses,46,Coffee,195530
21,Mosaic of Uses,48,Other Perennial Crops,19072
21,Mosaic of Uses,47,Citrus,11886
21,Mosaic of Uses,20,Sugar Cane,1894994
21,Mosaic of Uses,30,Mining,3536
21,Mosaic of Uses,40,Rice,17438
21,Mosaic of Uses,62,Cotton,1266
11,Wetland,4,Savanna Formation,1116078
11,Wetland,15,Pasture,1199670
11,Wetland,3,Forest Formation,829949
11,Wetland,21,Mosaic of Uses,1073815
11,Wetland,12,Grassland,255297
11,Wetland,41,Other Temporary Crops,27954
11,Wetland,25,Other non Vegetated Areas,62253
11,Wetland,33,River Lake and Ocean,426786
11,Wetland,39,Soybean,35778
11,Wetland,6,Floodable Forest,57599
11,Wetland,29,Rocky Outcrop,432
11,Wetland,24,Urban Area,2527
11,Wetland,9,Forest Plantation,5536
11,Wetland,46,Coffee,580
11,Wetland,48,Other Perennial Crops,781
11,Wetland,47,Citrus,1112
11,Wetland,20,Sugar Cane,2414
11,Wetland,30,Mining,527
11,Wetland,40,Rice,106
11,Wetland,62,Cotton,1
12,Grassland,4,Savanna Formation,1135202
12,Grassland,15,Pasture,1685676
12,Grassland,3,Forest Formation,26223
12,Grassland,21,Mosaic of Uses,1467837
12,Grassland,11,Wetland,182622
12,Grassland,41,Other Temporary Crops,526316
12,Grassland,25,Other non Vegetated Areas,527353
12,Grassland,33,River Lake and Ocean,36992
12,Grassland,39,Soybean,205875
12,Grassland,6,Floodable Forest,27
12,Grassland,29,Rocky Outcrop,937
12,Grassland,24,Urban Area,25025
12,Grassland,9,Forest Plantation,18846
12,Grassland,46,Coffee,421
12,Grassland,48,Other Perennial Crops,161
12,Grassland,47,Citrus,204
12,Grassland,20,Sugar Cane,467
12,Grassland,30,Mining,2943
12,Grassland,40,Rice,22
12,Grassland,62,Cotton,425
41,Other Temporary Crops,4,Savanna Formation,84265
41,Other Temporary Crops,15,Pasture,5092383
41,Other Temporary Crops,3,Forest Formation,92425
41,Other Temporary Crops,21,Mosaic of Uses,1589864
41,Other Temporary Crops,11,Wetland,21167
41,Other Temporary Crops,12,Grassland,35127
41,Other Temporary Crops,25,Other non Vegetated Areas,34218
41,Other Temporary Crops,33,River Lake and Ocean,16881
41,Other Temporary Crops,39,Soybean,39762949
41,Other Temporary Crops,6,Floodable Forest,1902
41,Other Temporary Crops,29,Rocky Outcrop,7
41,Other Temporary Crops,24,Urban Area,23755
41,Other Temporary Crops,9,Forest Plantation,211051
41,Other Temporary Crops,46,Coffee,198158
41,Other Temporary Crops,48,Other Perennial Crops,6040
41,Other Temporary Crops,47,Citrus,6867
41,Other Temporary Crops,20,Sugar Cane,1989299
41,Other Temporary Crops,30,Mining,258
41,Other Temporary Crops,40,Rice,3350
41,Other Temporary Crops,62,Cotton,1291294
25,Other non Vegetated Areas,4,Savanna Formation,320842
25,Other non Vegetated Areas,15,Pasture,2639359
25,Other non Vegetated Areas,3,Forest Formation,67880
25,Other non Vegetated Areas,21,Mosaic of Uses,1021519
25,Other non Vegetated Areas,11,Wetland,36763
25,Other non Vegetated Areas,12,Grassland,283045
25,Other non Vegetated Areas,41,Other Temporary Crops,150388
25,Other non Vegetated Areas,33,River Lake and Ocean,183884
25,Other non Vegetated Areas,39,Soybean,258724
25,Other non Vegetated Areas,29,Rocky Outcrop,189
25,Other non Vegetated Areas,24,Urban Area,140259
25,Other non Vegetated Areas,9,Forest Plantation,29812
25,Other non Vegetated Areas,46,Coffee,4830
25,Other non Vegetated Areas,48,Other Perennial Crops,640
25,Other non Vegetated Areas,47,Citrus,952
25,Other non Vegetated Areas,20,Sugar Cane,2933
25,Other non Vegetated Areas,30,Mining,4925
25,Other non Vegetated Areas,40,Rice,28
25,Other non Vegetated Areas,62,Cotton,3
33,River Lake and Ocean,4,Savanna Formation,232953
33,River Lake and Ocean,15,Pasture,232866
33,River Lake and Ocean,3,Forest Formation,464051
33,River Lake and Ocean,21,Mosaic of Uses,340525
33,River Lake and Ocean,11,Wetland,515050
33,River Lake and Ocean,12,Grassland,25023
33,River Lake and Ocean,41,Other Temporary Crops,8450
33,River Lake and Ocean,25,Other non Vegetated Areas,233190
33,River Lake and Ocean,39,Soybean,2552
33,River Lake and Ocean,6,Floodable Forest,17692
33,River Lake and Ocean,29,Rocky Outcrop,273
33,River Lake and Ocean,24,Urban Area,3414
33,River Lake and Ocean,9,Forest Plantation,472
33,River Lake and Ocean,46,Coffee,11
33,River Lake and Ocean,48,Other Perennial Crops,41
33,River Lake and Ocean,47,Citrus,1
33,River Lake and Ocean,20,Sugar Cane,188
33,River Lake and Ocean,30,Mining,6097
33,River Lake and Ocean,40,Rice,42
39,Soybean,4,Savanna Formation,44414
39,Soybean,15,Pasture,1170535
39,Soybean,3,Forest Formation,51219
39,Soybean,21,Mosaic of Uses,362982
