From_Class,From_Label,To_Class,To_Label,Count,Percent
3,Forest Formation,4,Savanna Formation,4948562,1.63%
3,Forest Formation,6,Floodable Forest,11373,0.00%
3,Forest Formation,9,Forest Plantation,335528,0.11%
3,Forest Formation,11,Wetland,613552,0.20%
3,Forest Formation,12,Grassland,43187,0.01%
3,Forest Formation,15,Pasture,6020172,1.98%
3,Forest Formation,20,Sugar Cane,8397,0.00%
3,Forest Formation,21,Mosaic of Uses,6215868,2.05%
3,Forest Formation,24,Urban Area,10125,0.00%
3,Forest Formation,25,Other non Vegetated Areas,109921,0.04%
3,Forest Formation,29,Rocky Outcrop,1254,0.00%
3,Forest Formation,30,Mining,2571,0.00%
3,Forest Formation,33,River Lake and Ocean,561054,0.18%
3,Forest Formation,39,Soybean,94447,0.03%
3,Forest Formation,40,Rice,41,0.00%
3,Forest Formation,41,Other Temporary Crops,161289,0.05%
3,Forest Formation,46,Coffee,33394,0.01%
3,Forest Formation,47,Citrus,5615,0.00%
3,Forest Formation,48,Other Perennial Crops,7162,0.00%
4,Savanna Formation,3,Forest Formation,6916032,2.28%
4,Savanna Formation,6,Floodable Forest,53,0.00%
4,Savanna Formation,9,Forest Plantation,123263,0.04%
4,Savanna Formation,11,Wetland,1119790,0.37%
4,Savanna Formation,12,Grassland,1212813,0.40%
4,Savanna Formation,15,Pasture,29406305,9.67%
4,Savanna Formation,20,Sugar Cane,8736,0.00%
4,Savanna Formation,21,Mosaic of Uses,10907587,3.59%
4,Savanna Formation,24,Urban Area,91054,0.03%
4,Savanna Formation,25,Other non Vegetated Areas,964405,0.32%
4,Savanna Formation,29,Rocky Outcrop,5773,0.00%
4,Savanna Formation,30,Mining,15982,0.01%
4,Savanna Formation,33,River Lake and Ocean,419135,0.14%
4,Savanna Formation,39,Soybean,333039,0.11%
4,Savanna Formation,40,Rice,870,0.00%
4,Savanna Formation,41,Other Temporary Crops,405603,0.13%
4,Savanna Formation,46,Coffee,9555,0.00%
4,Savanna Formation,47,Citrus,13247,0.00%
4,Savanna Formation,48,Other Perennial Crops,12690,0.00%
4,Savanna Formation,62,Cotton,9,0.00%
6,Floodable Forest,3,Forest Formation,18351,0.01%
6,Floodable Forest,4,Savanna Formation,28,0.00%
6,Floodable Forest,9,Forest Plantation,76,0.00%
6,Floodable Forest,11,Wetland,30776,0.01%
6,Floodable Forest,12,Grassland,12,0.00%
6,Floodable Forest,15,Pasture,182547,0.06%
6,Floodable Forest,24,Urban Area,5,0.00%
6,Floodable Forest,25,Other non Vegetated Areas,2,0.00%
6,Floodable Forest,33,River Lake and Ocean,14888,0.00%
6,Floodable Forest,39,Soybean,1812,0.00%
6,Floodable Forest,41,Other Temporary Crops,19219,0.01%
9,Forest Plantation,3,Forest Formation,174211,0.06%
9,Forest Plantation,4,Savanna Formation,64144,0.02%
9,Forest Plantation,6,Floodable Forest,12,0.00%
9,Forest Plantation,11,Wetland,8937,0.00%
9,Forest Plantation,12,Grassland,9857,0.00%
9,Forest Plantation,15,Pasture,101125,0.03%
9,Forest Plantation,20,Sugar Cane,652,0.00%
9,Forest Plantation,21,Mosaic of Uses,87470,0.03%
9,Forest Plantation,24,Urban Area,735,0.00%
9,Forest Plantation,25,Other non Vegetated Areas,2523,0.00%
9,Forest Plantation,30,Mining,11,0.00%
9,Forest Plantation,33,River Lake and Ocean,492,0.00%
9,Forest Plantation,39,Soybean,17075,0.01%
9,Forest Plantation,41,Other Temporary Crops,28095,0.01%
9,Forest Plantation,46,Coffee,135,0.00%
9,Forest Plantation,47,Citrus,148,0.00%
9,Forest Plantation,48,Other Perennial Crops,40,0.00%
9,Forest Plantation,62,Cotton,7,0.00%
11,Wetland,3,Forest Formation,746954,0.25%
11,Wetland,4,Savanna Formation,1004471,0.33%
