From_Class,From_Label,To_Class,To_Label,Count,Percent
3,Forest Formation,9,Forest Plantation,2740960,1.24%
3,Forest Formation,11,Wetland,138239,0.06%
3,Forest Formation,12,Grassland,3910764,1.77%
3,Forest Formation,15,Pasture,351009,0.16%
3,Forest Formation,21,Mosaic of Uses,4415304,2.00%
3,Forest Formation,23,Beach and Sand,17,0.00%
3,Forest Formation,24,Urban Area,29246,0.01%
3,Forest Formation,25,Other non Vegetated Areas,25501,0.01%
3,Forest Formation,29,Rocky Outcrop,445,0.00%
3,Forest Formation,30,Mining,957,0.00%
3,Forest Formation,33,River Lake and Ocean,279526,0.13%
3,Forest Formation,39,Soybean,522921,0.24%
3,Forest Formation,40,Rice,43021,0.02%
3,Forest Formation,41,Other Temporary Crops,591595,0.27%
3,Forest Formation,49,Wooded Sandbank Vegetation,287,0.00%
3,Forest Formation,50,Herbaceous Sandbank Vegetation,5,0.00%
9,Forest Plantation,3,Forest Formation,813149,0.37%
9,Forest Plantation,11,Wetland,2802,0.00%
9,Forest Plantation,12,Grassland,119018,0.05%
9,Forest Plantation,15,Pasture,25325,0.01%
9,Forest Plantation,21,Mosaic of Uses,111436,0.05%
9,Forest Plantation,23,Beach and Sand,274,0.00%
9,Forest Plantation,24,Urban Area,3190,0.00%
9,Forest Plantation,25,Other non Vegetated Areas,3884,0.00%
9,Forest Plantation,29,Rocky Outcrop,32,0.00%
9,Forest Plantation,30,Mining,1016,0.00%
9,Forest Plantation,33,River Lake and Ocean,3799,0.00%
9,Forest Plantation,39,Soybean,31608,0.01%
9,Forest Plantation,40,Rice,1070,0.00%
9,Forest Plantation,41,Other Temporary Crops,71965,0.03%
9,Forest Plantation,49,Wooded Sandbank Vegetation,13041,0.01%
9,Forest Plantation,50,Herbaceous Sandbank Vegetation,4579,0.00%
11,Wetland,3,Forest Formation,152846,0.07%
11,Wetland,9,Forest Plantation,8191,0.00%
11,Wetland,12,Grassland,508054,0.23%
11,Wetland,15,Pasture,655,0.00%
11,Wetland,21,Mosaic of Uses,244922,0.11%
11,Wetland,23,Beach and Sand,940,0.00%
11,Wetland,24,Urban Area,1872,0.00%
11,Wetland,25,Other non Vegetated Areas,8964,0.00%
11,Wetland,29,Rocky Outcrop,7,0.00%
11,Wetland,30,Mining,24,0.00%
11,Wetland,33,River Lake and Ocean,202442,0.09%
11,Wetland,39,Soybean,7459,0.00%
11,Wetland,40,Rice,17032,0.01%
11,Wetland,41,Other Temporary Crops,117342,0.05%
11,Wetland,49,Wooded Sandbank Vegetation,66136,0.03%
11,Wetland,50,Herbaceous Sandbank Vegetation,67728,0.03%
12,Grassland,3,Forest Formation,5531337,2.50%
12,Grassland,9,Forest Plantation,1294874,0.59%
12,Grassland,11,Wetland,483494,0.22%
12,Grassland,15,Pasture,586027,0.26%
12,Grassland,21,Mosaic of Uses,17554427,7.94%
12,Grassland,23,Beach and Sand,798,0.00%
12,Grassland,24,Urban Area,110161,0.05%
12,Grassland,25,Other non Vegetated Areas,525645,0.24%
12,Grassland,29,Rocky Outcrop,23880,0.01%
12,Grassland,30,Mining,4386,0.00%
12,Grassland,33,River Lake and Ocean,409094,0.18%
12,Grassland,39,Soybean,4685995,2.12%
12,Grassland,40,Rice,1150510,0.52%
12,Grassland,41,Other Temporary Crops,6452548,2.92%
12,Grassland,49,Wooded Sandbank Vegetation,146909,0.07%
12,Grassland,50,Herbaceous Sandbank Vegetation,678,0.00%
15,Pasture,3,Forest Formation,266413,0.12%
15,Pasture,9,Forest Plantation,76007,0.03%
15,Pasture,11,Wetland,214,0.00%
15,Pasture,12,Grassland,461357,0.21%
15,Pasture,21,Mosaic of Uses,4901180,2.22%
15,Pasture,24,Urban Area,20692,0.01%
15,Pasture,25,Other non Vegetated Areas,3657,0.00%
15,Pasture,33,River Lake and Ocean,18319,0.01%
15,Pasture,39,Soybean,350057,0.16%
15,Pasture,40,Rice,50735,0.02%
15,Pasture,41,Other Temporary Crops,842275,0.38%
15,Pasture,49,Wooded Sandbank Vegetation,2039,0.00%
15,Pasture,50,Herbaceous Sandbank Vegetation,1,0.00%
21,Mosaic of Uses,3,Forest Formation,4139711,1.87%
21,Mosaic of Uses,9,Forest Plantation,895528,0.40%
21,Mosaic of Uses,11,Wetland,230607,0.10%
21,Mosaic of Uses,12,Grassland,10872123,4.92%
21,Mosaic of Uses,15,Pasture,3483717,1.58%
21,Mosaic of Uses,23,Beach and Sand,2364,0.00%
21,Mosaic of Uses,24,Urban Area,159717,0.07%
21,Mosaic of Uses,25,Other non Vegetated Areas,457215,0.21%
21,Mosaic of Uses,29,Rocky Outcrop,3075,0.00%
21,Mosaic of Uses,30,Mining,1440,0.00%
21,Mosaic of Uses,31,Aquaculture,2,0.00%
21,Mosaic of Uses,33,River Lake and Ocean,516353,0.23%
21,Mosaic of Uses,39,Soybean,4462641,2.02%
21,Mosaic of Uses,40,Rice,2828998,1.28%
21,Mosaic of Uses,41,Other Temporary Crops,7039278,3.18%
21,Mosaic of Uses,49,Wooded Sandbank Vegetation,82238,0.04%
21,Mosaic of Uses,50,Herbaceous Sandbank Vegetation,216885,0.10%
23,Beach and Sand,3,Forest Formation,16,0.00%
23,Beach and Sand,9,Forest Plantation,914,0.00%
23,Beach and Sand,11,Wetland,2450,0.00%
23,Beach and Sand,12,Grassland,828,0.00%
23,Beach and Sand,21,Mosaic of Uses,2448,0.00%
23,Beach and Sand,24,Urban Area,11818,0.01%
23,Beach and Sand,25,Other non Vegetated Areas,244017,0.11%
23,Beach and Sand,33,River Lake and Ocean,39348,0.02%
23,Beach and Sand,39,Soybean,35,0.00%
23,Beach and Sand,40,Rice,66,0.00%
23,Beach and Sand,41,Other Temporary Crops,65,0.00%
23,Beach and Sand,49,Wooded Sandbank Vegetation,185,0.00%
23,Beach and Sand,50,Herbaceous Sandbank Vegetation,10289,0.00%
24,Urban Area,3,Forest Formation,2076,0.00%
24,Urban Area,9,Forest Plantation,78,0.00%
24,Urban Area,11,Wetland,385,0.00%
24,Urban Area,12,Grassland,5903,0.00%
24,Urban Area,15,Pasture,846,0.00%
24,Urban Area,21,Mosaic of Uses,6354,0.00%
24,Urban Area,23,Beach and Sand,4682,0.00%
24,Urban Area,25,Other non Vegetated Areas,2236,0.00%
24,Urban Area,30,Mining,311,0.00%
24,Urban Area,33,River Lake and Ocean,2742,0.00%
24,Urban Area,39,Soybean,1028,0.00%
24,Urban Area,40,Rice,151,0.00%
24,Urban Area,41,Other Temporary Crops,2622,0.00%
24,Urban Area,49,Wooded Sandbank Vegetation,222,0.00%
24,Urban Area,50,Herbaceous Sandbank Vegetation,259,0.00%
25,Other non Vegetated Areas,3,Forest Formation,24100,0.01%
25,Other non Vegetated Areas,9,Forest Plantation,13782,0.01%
25,Other non Vegetated Areas,11,Wetland,9725,0.00%
25,Other non Vegetated Areas,12,Grassland,615624,0.28%
25,Other non Vegetated Areas,15,Pasture,5297,0.00%
25,Other non Vegetated Areas,21,Mosaic of Uses,507524,0.23%
25,Other non Vegetated Areas,23,Beach and Sand,127748,0.06%
25,Other non Vegetated Areas,24,Urban Area,31359,0.01%
25,Other non Vegetated Areas,29,Rocky Outcrop,947,0.00%
25,Other non Vegetated Areas,30,Mining,1504,0.00%
25,Other non Vegetated Areas,33,River Lake and Ocean,74354,0.03%
25,Other non Vegetated Areas,39,Soybean,16388,0.01%
25,Other non Vegetated Areas,40,Rice,5034,0.00%
25,Other non Vegetated Areas,41,Other Temporary Crops,22693,0.01%
25,Other non Vegetated Areas,49,Wooded Sandbank Vegetation,26000,0.01%
25,Other non Vegetated Areas,50,Herbaceous Sandbank Vegetation,284928,0.13%
29,Rocky Outcrop,3,Forest Formation,512,0.00%
29,Rocky Outcrop,9,Forest Plantation,356,0.00%
29,Rocky Outcrop,11,Wetland,8,0.00%
29,Rocky Outcrop,12,Grassland,23748,0.01%
29,Rocky Outcrop,15,Pasture,36,0.00%
29,Rocky Outcrop,21,Mosaic of Uses,2735,0.00%
29,Rocky Outcrop,25,Other non Vegetated Areas,837,0.00%
29,Rocky Outcrop,30,Mining,10,0.00%
29,Rocky Outcrop,33,River Lake and Ocean,94,0.00%
29,Rocky Outcrop,39,Soybean,7,0.00%
29,Rocky Outcrop,40,Rice,3,0.00%
29,Rocky Outcrop,41,Other Temporary Crops,15,0.00%
30,Mining,3,Forest Formation,125,0.00%
30,Mining,9,Forest Plantation,21,0.00%
30,Mining,11,Wetland,2,0.00%
30,Mining,12,Grassland,119,0.00%
30,Mining,21,Mosaic of Uses,39,0.00%
30,Mining,24,Urban Area,4,0.00%
30,Mining,25,Other non Vegetated Areas,39,0.00%
30,Mining,29,Rocky Outcrop,2,0.00%
30,Mining,33,River Lake and Ocean,5,0.00%
30,Mining,39,Soybean,2,0.00%
30,Mining,41,Other Temporary Crops,3,0.00%
33,River Lake and Ocean,3,Forest Formation,255340,0.12%
33,River Lake and Ocean,9,Forest Plantation,6935,0.00%
33,River Lake and Ocean,11,Wetland,267892,0.12%
33,River Lake and Ocean,12,Grassland,336619,0.15%
33,River Lake and Ocean,15,Pasture,6664,0.00%
33,River Lake and Ocean,21,Mosaic of Uses,508586,0.23%
33,River Lake and Ocean,23,Beach and Sand,39343,0.02%
33,River Lake and Ocean,24,Urban Area,4927,0.00%
33,River Lake and Ocean,25,Other non Vegetated Areas,77866,0.04%
33,River Lake and Ocean,29,Rocky Outcrop,83,0.00%
33,River Lake and Ocean,30,Mining,438,0.00%
33,River Lake and Ocean,31,Aquaculture,3,0.00%
33,River Lake and Ocean,39,Soybean,17117,0.01%
33,River Lake and Ocean,40,Rice,91001,0.04%
33,River Lake and Ocean,41,Other Temporary Crops,156325,0.07%
33,River Lake and Ocean,49,Wooded Sandbank Vegetation,6196,0.00%
33,River Lake and Ocean,50,Herbaceous Sandbank Vegetation,29784,0.01%
39,Soybean,3,Forest Formation,261611,0.12%
39,Soybean,9,Forest Plantation,25789,0.01%
39,Soybean,11,Wetland,7920,0.00%
39,Soybean,12,Grassland,761404,0.34%
39,Soybean,15,Pasture,54591,0.02%
39,Soybean,21,Mosaic of Uses,641085,0.29%
39,Soybean,23,Beach and Sand,9,0.00%
39,Soybean,24,Urban Area,15365,0.01%
39,Soybean,25,Other non Vegetated Areas,6764,0.00%
39,Soybean,29,Rocky Outcrop,8,0.00%
39,Soybean,30,Mining,279,0.00%
39,Soybean,33,River Lake and Ocean,23230,0.01%
39,Soybean,40,Rice,4502040,2.04%
39,Soybean,41,Other Temporary Crops,13979411,6.32%
39,Soybean,49,Wooded Sandbank Vegetation,682,0.00%
39,Soybean,50,Herbaceous Sandbank Vegetation,4597,0.00%
40,Rice,3,Forest Formation,38516,0.02%
40,Rice,9,Forest Plantation,11089,0.01%
40,Rice,11,Wetland,19441,0.01%
40,Rice,12,Grassland,833523,0.38%
