From_Class,From_Label,To_Class,To_Label,Count,Percent
3,Forest Formation,9,Forest Plantation,2436409,1.24%
3,Forest Formation,11,Wetland,122879,0.06%
3,Forest Formation,12,Grassland,3476235,1.77%
3,Forest Formation,15,Pasture,312008,0.16%
3,Forest Formation,21,Mosaic of Uses,3924714,2.00%
3,Forest Formation,23,Beach and Sand,15,0.00%
3,Forest Formation,24,Urban Area,25997,0.01%
3,Forest Formation,25,Other non Vegetated Areas,22668,0.01%
3,Forest Formation,29,Rocky Outcrop,395,0.00%
3,Forest Formation,30,Mining,850,0.00%
3,Forest Formation,33,River Lake and Ocean,248467,0.13%
3,Forest Formation,39,Soybean,464818,0.24%
3,Forest Formation,40,Rice,38241,0.02%
3,Forest Formation,41,Other Temporary Crops,525862,0.27%
3,Forest Formation,49,Wooded Sandbank Vegetation,255,0.00%
3,Forest Formation,50,Herbaceous Sandbank Vegetation,5,0.00%
9,Forest Plantation,3,Forest Formation,722799,0.37%
9,Forest Plantation,11,Wetland,2491,0.00%
9,Forest Plantation,12,Grassland,105793,0.05%
9,Forest Plantation,15,Pasture,22511,0.01%
9,Forest Plantation,21,Mosaic of Uses,99054,0.05%
9,Forest Plantation,23,Beach and Sand,244,0.00%
9,Forest Plantation,24,Urban Area,2836,0.00%
9,Forest Plantation,25,Other non Vegetated Areas,3453,0.00%
9,Forest Plantation,29,Rocky Outcrop,29,0.00%
9,Forest Plantation,30,Mining,903,0.00%
9,Forest Plantation,33,River Lake and Ocean,3377,0.00%
9,Forest Plantation,39,Soybean,28096,0.01%
9,Forest Plantation,40,Rice,951,0.00%
9,Forest Plantation,41,Other Temporary Crops,63969,0.03%
9,Forest Plantation,49,Wooded Sandbank Vegetation,11592,0.01%
9,Forest Plantation,50,Herbaceous Sandbank Vegetation,4070,0.00%
11,Wetland,3,Forest Formation,135863,0.07%
11,Wetland,9,Forest Plantation,7281,0.00%
11,Wetland,12,Grassland,451603,0.23%
11,Wetland,15,Pasture,582,0.00%
11,Wetland,21,Mosaic of Uses,217709,0.11%
11,Wetland,23,Beach and Sand,836,0.00%
11,Wetland,24,Urban Area,1664,0.00%
11,Wetland,25,Other non Vegetated Areas,7968,0.00%
11,Wetland,29,Rocky Outcrop,6,0.00%
11,Wetland,30,Mining,21,0.00%
11,Wetland,33,River Lake and Ocean,179948,0.09%
11,Wetland,39,Soybean,6630,0.00%
11,Wetland,40,Rice,15139,0.01%
11,Wetland,41,Other Temporary Crops,104304,0.05%
11,Wetland,49,Wooded Sandbank Vegetation,58788,0.03%
11,Wetland,50,Herbaceous Sandbank Vegetation,60202,0.03%
12,Grassland,3,Forest Formation,4916744,2.50%
12,Grassland,9,Forest Plantation,1150999,0.59%
12,Grassland,11,Wetland,429773,0.22%
12,Grassland,15,Pasture,520913,0.26%
12,Grassland,21,Mosaic of Uses,15603935,7.94%
12,Grassland,23,Beach and Sand,709,0.00%
12,Grassland,24,Urban Area,97921,0.05%
12,Grassland,25,Other non Vegetated Areas,467240,0.24%
12,Grassland,29,Rocky Outcrop,21226,0.01%
12,Grassland,30,Mining,3898,0.00%
12,Grassland,33,River Lake and Ocean,363639,0.18%
12,Grassland,39,Soybean,4165329,2.12%
12,Grassland,40,Rice,1022676,0.52%
12,Grassland,41,Other Temporary Crops,5735598,2.92%
12,Grassland,49,Wooded Sandbank Vegetation,130586,0.07%
12,Grassland,50,Herbaceous Sandbank Vegetation,603,0.00%
15,Pasture,3,Forest Formation,236812,0.12%
15,Pasture,9,Forest Plantation,67562,0.03%
15,Pasture,11,Wetland,190,0.00%
15,Pasture,12,Grassland,410095,0.21%
15,Pasture,21,Mosaic of Uses,4356604,2.22%
