From_Class,From_Label,To_Class,To_Label,Count,Percent
3,Forest Formation,4,Savanna Formation,4209495,0.86%
3,Forest Formation,5,Mangrove,1035,0.00%
3,Forest Formation,9,Forest Plantation,2058611,0.42%
3,Forest Formation,11,Wetland,824230,0.17%
3,Forest Formation,12,Grassland,75772,0.02%
3,Forest Formation,15,Pasture,7984667,1.64%
3,Forest Formation,20,Sugar Cane,140877,0.03%
3,Forest Formation,21,Mosaic of Uses,17921843,3.67%
3,Forest Formation,23,Beach and Sand,1,0.00%
3,Forest Formation,24,Urban Area,34064,0.01%
3,Forest Formation,25,Other non Vegetated Areas,126261,0.03%
3,Forest Formation,29,Rocky Outcrop,11631,0.00%
3,Forest Formation,30,Mining,29373,0.01%
3,Forest Formation,31,Aquaculture,41,0.00%
3,Forest Formation,32,Hypersaline Tidal Flat,74,0.00%
3,Forest Formation,33,River Lake and Ocean,591894,0.12%
3,Forest Formation,39,Soybean,66487,0.01%
3,Forest Formation,40,Rice,41,0.00%
3,Forest Formation,41,Other Temporary Crops,136833,0.03%
3,Forest Formation,46,Coffee,385496,0.08%
3,Forest Formation,47,Citrus,97573,0.02%
3,Forest Formation,48,Other Perennial Crops,62778,0.01%
3,Forest Formation,49,Wooded Sandbank Vegetation,414,0.00%
4,Savanna Formation,3,Forest Formation,5447295,1.12%
4,Savanna Formation,9,Forest Plantation,1227427,0.25%
4,Savanna Formation,11,Wetland,803592,0.16%
4,Savanna Formation,12,Grassland,1481833,0.30%
4,Savanna Formation,15,Pasture,23202266,4.75%
4,Savanna Formation,20,Sugar Cane,16430,0.00%
4,Savanna Formation,21,Mosaic of Uses,12809311,2.62%
4,Savanna Formation,24,Urban Area,106447,0.02%
4,Savanna Formation,25,Other non Vegetated Areas,809865,0.17%
4,Savanna Formation,29,Rocky Outcrop,18086,0.00%
4,Savanna Formation,30,Mining,15187,0.00%
4,Savanna Formation,33,River Lake and Ocean,329463,0.07%
4,Savanna Formation,39,Soybean,201226,0.04%
4,Savanna Formation,40,Rice,844,0.00%
4,Savanna Formation,41,Other Temporary Crops,443869,0.09%
4,Savanna Formation,46,Coffee,37792,0.01%
4,Savanna Formation,47,Citrus,68434,0.01%
4,Savanna Formation,48,Other Perennial Crops,61534,0.01%
4,Savanna Formation,62,Cotton,6,0.00%
5,Mangrove,3,Forest Formation,1225,0.00%
5,Mangrove,9,Forest Plantation,13,0.00%
5,Mangrove,11,Wetland,715,0.00%
5,Mangrove,15,Pasture,9,0.00%
5,Mangrove,21,Mosaic of Uses,772,0.00%
5,Mangrove,23,Beach and Sand,1,0.00%
5,Mangrove,24,Urban Area,258,0.00%
5,Mangrove,25,Other non Vegetated Areas,52,0.00%
5,Mangrove,32,Hypersaline Tidal Flat,732,0.00%
5,Mangrove,33,River Lake and Ocean,5517,0.00%
5,Mangrove,49,Wooded Sandbank Vegetation,10524,0.00%
5,Mangrove,50,Herbaceous Sandbank Vegetation,1,0.00%
9,Forest Plantation,3,Forest Formation,685113,0.14%
9,Forest Plantation,4,Savanna Formation,576207,0.12%
9,Forest Plantation,5,Mangrove,12,0.00%
9,Forest Plantation,11,Wetland,20953,0.00%
9,Forest Plantation,12,Grassland,41137,0.01%
9,Forest Plantation,15,Pasture,401208,0.08%
9,Forest Plantation,20,Sugar Cane,21219,0.00%
9,Forest Plantation,21,Mosaic of Uses,549330,0.11%
9,Forest Plantation,23,Beach and Sand,4,0.00%
9,Forest Plantation,24,Urban Area,3558,0.00%
9,Forest Plantation,25,Other non Vegetated Areas,14562,0.00%
9,Forest Plantation,29,Rocky Outcrop,402,0.00%
9,Forest Plantation,30,Mining,997,0.00%
9,Forest Plantation,33,River Lake and Ocean,1719,0.00%
9,Forest Plantation,39,Soybean,18178,0.00%
9,Forest Plantation,41,Other Temporary Crops,57012,0.01%
9,Forest Plantation,46,Coffee,2163,0.00%
9,Forest Plantation,47,Citrus,441,0.00%
9,Forest Plantation,48,Other Perennial Crops,215,0.00%
9,Forest Plantation,49,Wooded Sandbank Vegetation,1636,0.00%
11,Wetland,3,Forest Formation,1066117,0.22%
11,Wetland,4,Savanna Formation,698424,0.14%
11,Wetland,5,Mangrove,809,0.00%
11,Wetland,9,Forest Plantation,29612,0.01%
11,Wetland,12,Grassland,117494,0.02%
11,Wetland,15,Pasture,781140,0.16%
11,Wetland,20,Sugar Cane,15964,0.00%
11,Wetland,21,Mosaic of Uses,1390555,0.28%
11,Wetland,23,Beach and Sand,3811,0.00%
11,Wetland,24,Urban Area,11611,0.00%
11,Wetland,25,Other non Vegetated Areas,40749,0.01%
11,Wetland,29,Rocky Outcrop,5279,0.00%
11,Wetland,30,Mining,1272,0.00%
11,Wetland,31,Aquaculture,11,0.00%
11,Wetland,32,Hypersaline Tidal Flat,1507,0.00%
11,Wetland,33,River Lake and Ocean,472929,0.10%
11,Wetland,39,Soybean,16955,0.00%
11,Wetland,41,Other Temporary Crops,55073,0.01%
11,Wetland,46,Coffee,1161,0.00%
11,Wetland,47,Citrus,17086,0.00%
11,Wetland,48,Other Perennial Crops,6572,0.00%
11,Wetland,49,Wooded Sandbank Vegetation,438,0.00%
11,Wetland,50,Herbaceous Sandbank Vegetation,887,0.00%
11,Wetland,62,Cotton,1,0.00%
12,Grassland,3,Forest Formation,48556,0.01%
12,Grassland,4,Savanna Formation,1261490,0.26%
12,Grassland,9,Forest Plantation,135577,0.03%
12,Grassland,11,Wetland,92395,0.02%
12,Grassland,15,Pasture,2189200,0.45%
12,Grassland,20,Sugar Cane,1018,0.00%
12,Grassland,21,Mosaic of Uses,1415775,0.29%
12,Grassland,24,Urban Area,39570,0.01%
12,Grassland,25,Other non Vegetated Areas,656987,0.13%
12,Grassland,29,Rocky Outcrop,5878,0.00%
12,Grassland,30,Mining,30979,0.01%
12,Grassland,33,River Lake and Ocean,56526,0.01%
12,Grassland,39,Soybean,114680,0.02%
12,Grassland,40,Rice,19,0.00%
12,Grassland,41,Other Temporary Crops,332011,0.07%
12,Grassland,46,Coffee,1853,0.00%
12,Grassland,47,Citrus,609,0.00%
12,Grassland,48,Other Perennial Crops,3754,0.00%
12,Grassland,62,Cotton,388,0.00%
15,Pasture,3,Forest Formation,4032334,0.83%
15,Pasture,4,Savanna Formation,14653587,3.00%
15,Pasture,5,Mangrove,9,0.00%
15,Pasture,9,Forest Plantation,2226193,0.46%
15,Pasture,11,Wetland,643169,0.13%
15,Pasture,12,Grassland,1475648,0.30%
15,Pasture,20,Sugar Cane,3320959,0.68%
15,Pasture,21,Mosaic of Uses,92194087,18.88%
15,Pasture,23,Beach and Sand,1648,0.00%
15,Pasture,24,Urban Area,902392,0.18%
15,Pasture,25,Other non Vegetated Areas,885055,0.18%
15,Pasture,29,Rocky Outcrop,30043,0.01%
15,Pasture,30,Mining,29265,0.01%
15,Pasture,31,Aquaculture,1012,0.00%
15,Pasture,32,Hypersaline Tidal Flat,4,0.00%
15,Pasture,33,River Lake and Ocean,788610,0.16%
15,Pasture,39,Soybean,5421035,1.11%
15,Pasture,40,Rice,3392,0.00%
15,Pasture,41,Other Temporary Crops,9825554,2.01%
15,Pasture,46,Coffee,2240006,0.46%
15,Pasture,47,Citrus,134964,0.03%
15,Pasture,48,Other Perennial Crops,149735,0.03%
15,Pasture,49,Wooded Sandbank Vegetation,3744,0.00%
15,Pasture,50,Herbaceous Sandbank Vegetation,15171,0.00%
15,Pasture,62,Cotton,309,0.00%
20,Sugar Cane,3,Forest Formation,54614,0.01%
20,Sugar Cane,4,Savanna Formation,7194,0.00%
20,Sugar Cane,9,Forest Plantation,62461,0.01%
20,Sugar Cane,11,Wetland,17542,0.00%
