From_Class,From_Label,To_Class,To_Label,Count,Percent
3,Forest Formation,4,Savanna Formation,17773425,0.86%
3,Forest Formation,5,Mangrove,4370,0.00%
3,Forest Formation,9,Forest Plantation,8691917,0.42%
3,Forest Formation,11,Wetland,3480083,0.17%
3,Forest Formation,12,Grassland,319929,0.02%
3,Forest Formation,15,Pasture,33713039,1.64%
3,Forest Formation,20,Sugar Cane,594815,0.03%
3,Forest Formation,21,Mosaic of Uses,75670006,3.67%
3,Forest Formation,23,Beach and Sand,7,0.00%
3,Forest Formation,24,Urban Area,143826,0.01%
3,Forest Formation,25,Other non Vegetated Areas,533104,0.03%
3,Forest Formation,29,Rocky Outcrop,49111,0.00%
3,Forest Formation,30,Mining,124021,0.01%
3,Forest Formation,31,Aquaculture,175,0.00%
3,Forest Formation,32,Hypersaline Tidal Flat,313,0.00%
3,Forest Formation,33,River Lake and Ocean,2499109,0.12%
3,Forest Formation,39,Soybean,280726,0.01%
3,Forest Formation,40,Rice,177,0.00%
3,Forest Formation,41,Other Temporary Crops,577740,0.03%
3,Forest Formation,46,Coffee,1627653,0.08%
3,Forest Formation,47,Citrus,411979,0.02%
3,Forest Formation,48,Other Perennial Crops,265064,0.01%
3,Forest Formation,49,Wooded Sandbank Vegetation,1752,0.00%
4,Savanna Formation,3,Forest Formation,22999694,1.12%
4,Savanna Formation,9,Forest Plantation,5182471,0.25%
4,Savanna Formation,11,Wetland,3392946,0.16%
4,Savanna Formation,12,Grassland,6256632,0.30%
4,Savanna Formation,15,Pasture,97965126,4.75%
4,Savanna Formation,20,Sugar Cane,69372,0.00%
4,Savanna Formation,21,Mosaic of Uses,54083758,2.62%
4,Savanna Formation,24,Urban Area,449444,0.02%
4,Savanna Formation,25,Other non Vegetated Areas,3419434,0.17%
4,Savanna Formation,29,Rocky Outcrop,76364,0.00%
4,Savanna Formation,30,Mining,64124,0.00%
4,Savanna Formation,33,River Lake and Ocean,1391069,0.07%
4,Savanna Formation,39,Soybean,849624,0.04%
4,Savanna Formation,40,Rice,3567,0.00%
4,Savanna Formation,41,Other Temporary Crops,1874116,0.09%
4,Savanna Formation,46,Coffee,159569,0.01%
4,Savanna Formation,47,Citrus,288944,0.01%
4,Savanna Formation,48,Other Perennial Crops,259813,0.01%
4,Savanna Formation,62,Cotton,29,0.00%
5,Mangrove,3,Forest Formation,5173,0.00%
5,Mangrove,9,Forest Plantation,55,0.00%
5,Mangrove,11,Wetland,3022,0.00%
5,Mangrove,15,Pasture,42,0.00%
5,Mangrove,21,Mosaic of Uses,3260,0.00%
5,Mangrove,23,Beach and Sand,5,0.00%
5,Mangrove,24,Urban Area,1093,0.00%
5,Mangrove,25,Other non Vegetated Areas,220,0.00%
5,Mangrove,32,Hypersaline Tidal Flat,3091,0.00%
5,Mangrove,33,River Lake and Ocean,23296,0.00%
5,Mangrove,41,Other Temporary Crops,2,0.00%
5,Mangrove,49,Wooded Sandbank Vegetation,44437,0.00%
5,Mangrove,50,Herbaceous Sandbank Vegetation,5,0.00%
9,Forest Plantation,3,Forest Formation,2892703,0.14%
9,Forest Plantation,4,Savanna Formation,2432876,0.12%
9,Forest Plantation,5,Mangrove,52,0.00%
9,Forest Plantation,11,Wetland,88469,0.00%
9,Forest Plantation,12,Grassland,173690,0.01%
9,Forest Plantation,15,Pasture,1693991,0.08%
9,Forest Plantation,20,Sugar Cane,89594,0.00%
9,Forest Plantation,21,Mosaic of Uses,2319396,0.11%
9,Forest Plantation,23,Beach and Sand,17,0.00%
9,Forest Plantation,24,Urban Area,15023,0.00%
9,Forest Plantation,25,Other non Vegetated Areas,61485,0.00%
9,Forest Plantation,29,Rocky Outcrop,1699,0.00%
9,Forest Plantation,30,Mining,4212,0.00%
9,Forest Plantation,33,River Lake and Ocean,7259,0.00%
9,Forest Plantation,39,Soybean,76754,0.00%
9,Forest Plantation,41,Other Temporary Crops,240720,0.01%
9,Forest Plantation,46,Coffee,9134,0.00%
9,Forest Plantation,47,Citrus,1864,0.00%
9,Forest Plantation,48,Other Perennial Crops,910,0.00%
9,Forest Plantation,49,Wooded Sandbank Vegetation,6911,0.00%
9,Forest Plantation,50,Herbaceous Sandbank Vegetation,1,0.00%
11,Wetland,3,Forest Formation,4501383,0.22%
11,Wetland,4,Savanna Formation,2948902,0.14%
11,Wetland,5,Mangrove,3419,0.00%
11,Wetland,9,Forest Plantation,125030,0.01%
11,Wetland,12,Grassland,496088,0.02%
11,Wetland,15,Pasture,3298147,0.16%
11,Wetland,20,Sugar Cane,67407,0.00%
11,Wetland,21,Mosaic of Uses,5871234,0.28%
11,Wetland,23,Beach and Sand,16091,0.00%
11,Wetland,24,Urban Area,49028,0.00%
11,Wetland,25,Other non Vegetated Areas,172052,0.01%
11,Wetland,29,Rocky Outcrop,22290,0.00%
11,Wetland,30,Mining,5374,0.00%
11,Wetland,31,Aquaculture,50,0.00%
11,Wetland,32,Hypersaline Tidal Flat,6364,0.00%
11,Wetland,33,River Lake and Ocean,1996814,0.10%
11,Wetland,39,Soybean,71591,0.00%
11,Wetland,41,Other Temporary Crops,232533,0.01%
11,Wetland,46,Coffee,4905,0.00%
11,Wetland,47,Citrus,72144,0.00%
11,Wetland,48,Other Perennial Crops,27752,0.00%
11,Wetland,49,Wooded Sandbank Vegetation,1850,0.00%
11,Wetland,50,Herbaceous Sandbank Vegetation,3747,0.00%
11,Wetland,62,Cotton,5,0.00%
12,Grassland,3,Forest Formation,205016,0.01%
12,Grassland,4,Savanna Formation,5326293,0.26%
12,Grassland,9,Forest Plantation,572437,0.03%
12,Grassland,11,Wetland,390114,0.02%
12,Grassland,15,Pasture,9243290,0.45%
12,Grassland,20,Sugar Cane,4299,0.00%
12,Grassland,21,Mosaic of Uses,5977717,0.29%
12,Grassland,24,Urban Area,167076,0.01%
12,Grassland,25,Other non Vegetated Areas,2773948,0.13%
12,Grassland,29,Rocky Outcrop,24820,0.00%
12,Grassland,30,Mining,130801,0.01%
12,Grassland,33,River Lake and Ocean,238667,0.01%
12,Grassland,39,Soybean,484206,0.02%
12,Grassland,40,Rice,84,0.00%
12,Grassland,41,Other Temporary Crops,1401827,0.07%
12,Grassland,46,Coffee,7825,0.00%
12,Grassland,47,Citrus,2575,0.00%
12,Grassland,48,Other Perennial Crops,15853,0.00%
12,Grassland,62,Cotton,1639,0.00%
15,Pasture,3,Forest Formation,17025414,0.83%
15,Pasture,4,Savanna Formation,61870704,3.00%
15,Pasture,5,Mangrove,40,0.00%
15,Pasture,9,Forest Plantation,9399484,0.46%
15,Pasture,11,Wetland,2715603,0.13%
15,Pasture,12,Grassland,6230515,0.30%
15,Pasture,20,Sugar Cane,14021827,0.68%
15,Pasture,21,Mosaic of Uses,389263927,18.88%
15,Pasture,23,Beach and Sand,6961,0.00%
15,Pasture,24,Urban Area,3810102,0.18%
15,Pasture,25,Other non Vegetated Areas,3736901,0.18%
15,Pasture,29,Rocky Outcrop,126850,0.01%
15,Pasture,30,Mining,123565,0.01%
15,Pasture,31,Aquaculture,4276,0.00%
15,Pasture,32,Hypersaline Tidal Flat,17,0.00%
15,Pasture,33,River Lake and Ocean,3329687,0.16%
15,Pasture,39,Soybean,22888818,1.11%
15,Pasture,40,Rice,14324,0.00%
15,Pasture,41,Other Temporary Crops,41485675,2.01%
15,Pasture,46,Coffee,9457807,0.46%
15,Pasture,47,Citrus,569848,0.03%
15,Pasture,48,Other Perennial Crops,632216,0.03%
15,Pasture,49,Wooded Sandbank Vegetation,15810,0.00%
15,Pasture,50,Herbaceous Sandbank Vegetation,64057,0.00%
15,Pasture,62,Cotton,1307,0.00%
20,Sugar Cane,3,Forest Formation,230594,0.01%
20,Sugar Cane,4,Savanna Formation,30375,0.00%
20,Sugar Cane,9,Forest Plantation,263726,0.01%
20,Sugar Cane,11,Wetland,74069,0.00%
20,Sugar Cane,12,Grassland,11592,0.00%
20,Sugar Cane,15,Pasture,4529520,0.22%
20,Sugar Cane,21,Mosaic of Uses,23608305,1.15%
20,Sugar Cane,24,Urban Area,147509,0.01%
