From_Class,From_Label,To_Class,To_Label,Count
15,Pasture,4,Savanna Formation,14653587
15,Pasture,3,Forest Formation,4032334
15,Pasture,21,Mosaic of Uses,92194087
15,Pasture,0,No data,3338
15,Pasture,12,Grassland,1475648
15,Pasture,41,Other Temporary Crops,9825554
15,Pasture,33,River Lake and Ocean,788610
15,Pasture,20,Sugar Cane,3320959
15,Pasture,11,Wetland,643169
15,Pasture,29,Rocky Outcrop,30043
15,Pasture,25,Other non Vegetated Areas,885055
15,Pasture,9,Forest Plantation,2226193
15,Pasture,24,Urban Area,902392
15,Pasture,46,Coffee,2240006
15,Pasture,39,Soybean,5421035
15,Pasture,48,Other Perennial Crops,149735
15,Pasture,47,Citrus,134964
15,Pasture,49,Wooded Sandbank Vegetation,3744
15,Pasture,23,Beach and Sand,1648
15,Pasture,50,Herbaceous Sandbank Vegetation,15171
15,Pasture,30,Mining,29265
15,Pasture,5,Mangrove,9
15,Pasture,31,Aquaculture,1012
15,Pasture,32,Hypersaline Tidal Flat,4
15,Pasture,40,Rice,3392
15,Pasture,62,Cotton,309
4,Savanna Formation,15,Pasture,23202266
4,Savanna Formation,3,Forest Formation,5447295
4,Savanna Formation,21,Mosaic of Uses,12809311
4,Savanna Formation,0,No data,1171
4,Savanna Formation,12,Grassland,1481833
4,Savanna Formation,41,Other Temporary Crops,443869
4,Savanna Formation,33,River Lake and Ocean,329463
4,Savanna Formation,20,Sugar Cane,16430
4,Savanna Formation,11,Wetland,803592
4,Savanna Formation,29,Rocky Outcrop,18086
4,Savanna Formation,25,Other non Vegetated Areas,809865
4,Savanna Formation,9,Forest Plantation,1227427
4,Savanna Formation,24,Urban Area,106447
4,Savanna Formation,46,Coffee,37792
4,Savanna Formation,39,Soybean,201226
4,Savanna Formation,48,Other Perennial Crops,61534
4,Savanna Formation,47,Citrus,68434
4,Savanna Formation,30,Mining,15187
4,Savanna Formation,40,Rice,844
4,Savanna Formation,62,Cotton,6
3,Forest Formation,15,Pasture,7984667
3,Forest Formation,4,Savanna Formation,4209495
3,Forest Formation,21,Mosaic of Uses,17921843
3,Forest Formation,0,No data,11192
3,Forest Formation,12,Grassland,75772
3,Forest Formation,41,Other Temporary Crops,136833
3,Forest Formation,33,River Lake and Ocean,591894
3,Forest Formation,20,Sugar Cane,140877
3,Forest Formation,11,Wetland,824230
3,Forest Formation,29,Rocky Outcrop,11631
3,Forest Formation,25,Other non Vegetated Areas,126261
3,Forest Formation,9,Forest Plantation,2058611
3,Forest Formation,24,Urban Area,34064
3,Forest Formation,46,Coffee,385496
3,Forest Formation,39,Soybean,66487
3,Forest Formation,48,Other Perennial Crops,62778
3,Forest Formation,47,Citrus,97573
3,Forest Formation,49,Wooded Sandbank Vegetation,414
3,Forest Formation,23,Beach and Sand,1
3,Forest Formation,30,Mining,29373
3,Forest Formation,5,Mangrove,1035
3,Forest Formation,31,Aquaculture,41
3,Forest Formation,32,Hypersaline Tidal Flat,74
3,Forest Formation,40,Rice,41
21,Mosaic of Uses,15,Pasture,78540878
21,Mosaic of Uses,4,Savanna Formation,10187046
21,Mosaic of Uses,3,Forest Formation,18339057
21,Mosaic of Uses,0,No data,13021
21,Mosaic of Uses,12,Grassland,801154
21,Mosaic of Uses,41,Other Temporary Crops,8383445
21,Mosaic of Uses,33,River Lake and Ocean,1471581
21,Mosaic of Uses,20,Sugar Cane,14224839
21,Mosaic of Uses,11,Wetland,1334702
21,Mosaic of Uses,29,Rocky Outcrop,35983
21,Mosaic of Uses,25,Other non Vegetated Areas,750780
21,Mosaic of Uses,9,Forest Plantation,2239159
21,Mosaic of Uses,24,Urban Area,1038370
21,Mosaic of Uses,46,Coffee,1460244
21,Mosaic of Uses,39,Soybean,6195466
21,Mosaic of Uses,48,Other Perennial Crops,196352
21,Mosaic of Uses,47,Citrus,434045
21,Mosaic of Uses,49,Wooded Sandbank Vegetation,49972
21,Mosaic of Uses,23,Beach and Sand,15588
21,Mosaic of Uses,50,Herbaceous Sandbank Vegetation,22383
21,Mosaic of Uses,30,Mining,27503
21,Mosaic of Uses,5,Mangrove,1018
21,Mosaic of Uses,31,Aquaculture,2322
21,Mosaic of Uses,32,Hypersaline Tidal Flat,402
21,Mosaic of Uses,40,Rice,15606
21,Mosaic of Uses,62,Cotton,430
0,No data,15,Pasture,3153
0,No data,4,Savanna Formation,1267
0,No data,3,Forest Formation,11875
0,No data,21,Mosaic of Uses,10307
0,No data,12,Grassland,6
0,No data,41,Other Temporary Crops,20
0,No data,33,River Lake and Ocean,236
0,No data,20,Sugar Cane,20
0,No data,11,Wetland,105
0,No data,29,Rocky Outcrop,182
0,No data,25,Other non Vegetated Areas,12
0,No data,9,Forest Plantation,119
0,No data,24,Urban Area,9
0,No data,46,Coffee,58
0,No data,39,Soybean,2
0,No data,48,Other Perennial Crops,3
0,No data,49,Wooded Sandbank Vegetation,11
0,No data,23,Beach and Sand,7
0,No data,30,Mining,33
12,Grassland,15,Pasture,2189200
12,Grassland,4,Savanna Formation,1261490
12,Grassland,3,Forest Formation,48556
12,Grassland,21,Mosaic of Uses,1415775
12,Grassland,0,No data,5
12,Grassland,41,Other Temporary Crops,332011
12,Grassland,33,River Lake and Ocean,56526
12,Grassland,20,Sugar Cane,1018
12,Grassland,11,Wetland,92395
12,Grassland,29,Rocky Outcrop,5878
12,Grassland,25,Other non Vegetated Areas,656987
12,Grassland,9,Forest Plantation,135577
12,Grassland,24,Urban Area,39570
12,Grassland,46,Coffee,1853
12,Grassland,39,Soybean,114680
12,Grassland,48,Other Perennial Crops,3754
12,Grassland,47,Citrus,609
12,Grassland,30,Mining,30979
12,Grassland,40,Rice,19
12,Grassland,62,Cotton,388
41,Other Temporary Crops,15,Pasture,7183199
41,Other Temporary Crops,4,Savanna Formation,95953
41,Other Temporary Crops,3,Forest Formation,128293
41,Other Temporary Crops,21,Mosaic of Uses,3272556
41,Other Temporary Crops,0,No data,12
41,Other Temporary Crops,12,Grassland,51088
41,Other Temporary Crops,33,River Lake and Ocean,53044
41,Other Temporary Crops,20,Sugar Cane,3856493
41,Other Temporary Crops,11,Wetland,45954
41,Other Temporary Crops,29,Rocky Outcrop,14
41,Other Temporary Crops,25,Other non Vegetated Areas,32883
41,Other Temporary Crops,9,Forest Plantation,227354
41,Other Temporary Crops,24,Urban Area,62369
41,Other Temporary Crops,46,Coffee,291046
41,Other Temporary Crops,39,Soybean,33150311
41,Other Temporary Crops,48,Other Perennial Crops,33014
41,Other Temporary Crops,47,Citrus,56451
41,Other Temporary Crops,49,Wooded Sandbank Vegetation,513
41,Other Temporary Crops,23,Beach and Sand,175
41,Other Temporary Crops,50,Herbaceous Sandbank Vegetation,1332
41,Other Temporary Crops,30,Mining,1038
41,Other Temporary Crops,31,Aquaculture,959
41,Other Temporary Crops,40,Rice,2723
41,Other Temporary Crops,62,Cotton,28467
33,River Lake and Ocean,15,Pasture,575209
33,River Lake and Ocean,4,Savanna Formation,269139
33,River Lake and Ocean,3,Forest Formation,552774
33,River Lake and Ocean,21,Mosaic of Uses,1437326
33,River Lake and Ocean,0,No data,281
33,River Lake and Ocean,12,Grassland,56546
33,River Lake and Ocean,41,Other Temporary Crops,40553
33,River Lake and Ocean,20,Sugar Cane,8270
33,River Lake and Ocean,11,Wetland,524716
33,River Lake and Ocean,29,Rocky Outcrop,3531
33,River Lake and Ocean,25,Other non Vegetated Areas,224510
33,River Lake and Ocean,9,Forest Plantation,3351
33,River Lake and Ocean,24,Urban Area,31820
33,River Lake and Ocean,46,Coffee,226
33,River Lake and Ocean,39,Soybean,2005
33,River Lake and Ocean,48,Other Perennial Crops,1142
33,River Lake and Ocean,47,Citrus,89
33,River Lake and Ocean,49,Wooded Sandbank Vegetation,5513
33,River Lake and Ocean,23,Beach and Sand,4859
33,River Lake and Ocean,50,Herbaceous Sandbank Vegetation,310
33,River Lake and Ocean,30,Mining,22645
33,River Lake and Ocean,5,Mangrove,9444
33,River Lake and Ocean,31,Aquaculture,7325
33,River Lake and Ocean,32,Hypersaline Tidal Flat,1344
33,River Lake and Ocean,40,Rice,33
20,Sugar Cane,15,Pasture,1072781
20,Sugar Cane,4,Savanna Formation,7194
20,Sugar Cane,3,Forest Formation,54614
20,Sugar Cane,21,Mosaic of Uses,5591440
20,Sugar Cane,0,No data,9
20,Sugar Cane,12,Grassland,2745
20,Sugar Cane,41,Other Temporary Crops,1283936
20,Sugar Cane,33,River Lake and Ocean,15648
20,Sugar Cane,11,Wetland,17542
20,Sugar Cane,25,Other non Vegetated Areas,11980
20,Sugar Cane,9,Forest Plantation,62461
20,Sugar Cane,24,Urban Area,34936
20,Sugar Cane,46,Coffee,3634
20,Sugar Cane,39,Soybean,4201923
20,Sugar Cane,48,Other Perennial Crops,11486
20,Sugar Cane,47,Citrus,13058
20,Sugar Cane,30,Mining,1667
11,Wetland,15,Pasture,781140
11,Wetland,4,Savanna Formation,698424
11,Wetland,3,Forest Formation,1066117
11,Wetland,21,Mosaic of Uses,1390555
