From_Class,From_Label,To_Class,To_Label,Count
4,Savanna Formation,21,Mosaic of Uses,5410408
4,Savanna Formation,15,Pasture,4888244
4,Savanna Formation,0,No data,277
4,Savanna Formation,3,Forest Formation,96533
4,Savanna Formation,20,Sugar Cane,2091
4,Savanna Formation,33,River Lake and Ocean,354666
4,Savanna Formation,12,Grassland,168446
4,Savanna Formation,41,Other Temporary Crops,21414
4,Savanna Formation,25,Other non Vegetated Areas,38349
4,Savanna Formation,24,Urban Area,8216
4,Savanna Formation,5,Mangrove,14
4,Savanna Formation,11,Wetland,16
4,Savanna Formation,29,Rocky Outcrop,199
4,Savanna Formation,23,Beach and Sand,9
4,Savanna Formation,31,Aquaculture,166
4,Savanna Formation,30,Mining,65
4,Savanna Formation,50,Herbaceous Sandbank Vegetation,3
4,Savanna Formation,48,Other Perennial Crops,450
4,Savanna Formation,49,Wooded Sandbank Vegetation,1
4,Savanna Formation,9,Forest Plantation,205
21,Mosaic of Uses,4,Savanna Formation,4109350
21,Mosaic of Uses,15,Pasture,13430447
21,Mosaic of Uses,0,No data,580
21,Mosaic of Uses,3,Forest Formation,442953
21,Mosaic of Uses,20,Sugar Cane,70252
21,Mosaic of Uses,33,River Lake and Ocean,319269
21,Mosaic of Uses,12,Grassland,301969
21,Mosaic of Uses,41,Other Temporary Crops,672618
21,Mosaic of Uses,25,Other non Vegetated Areas,147352
21,Mosaic of Uses,24,Urban Area,164802
21,Mosaic of Uses,5,Mangrove,3621
21,Mosaic of Uses,11,Wetland,5241
21,Mosaic of Uses,29,Rocky Outcrop,171
21,Mosaic of Uses,23,Beach and Sand,3911
21,Mosaic of Uses,32,Hypersaline Tidal Flat,1212
21,Mosaic of Uses,31,Aquaculture,2776
21,Mosaic of Uses,30,Mining,2026
21,Mosaic of Uses,50,Herbaceous Sandbank Vegetation,484
21,Mosaic of Uses,48,Other Perennial Crops,570
21,Mosaic of Uses,49,Wooded Sandbank Vegetation,277
21,Mosaic of Uses,9,Forest Plantation,1881
15,Pasture,4,Savanna Formation,3564285
15,Pasture,21,Mosaic of Uses,7372172
15,Pasture,0,No data,511
15,Pasture,3,Forest Formation,26503
15,Pasture,20,Sugar Cane,5614
15,Pasture,33,River Lake and Ocean,179900
15,Pasture,12,Grassland,333370
15,Pasture,41,Other Temporary Crops,134465
15,Pasture,25,Other non Vegetated Areas,103396
15,Pasture,24,Urban Area,119983
15,Pasture,11,Wetland,1
15,Pasture,29,Rocky Outcrop,128
15,Pasture,23,Beach and Sand,14
15,Pasture,31,Aquaculture,16
15,Pasture,30,Mining,139
15,Pasture,48,Other Perennial Crops,3567
15,Pasture,9,Forest Plantation,17
0,No data,4,Savanna Formation,396
0,No data,21,Mosaic of Uses,811
0,No data,15,Pasture,813
0,No data,3,Forest Formation,230
0,No data,20,Sugar Cane,5
0,No data,33,River Lake and Ocean,70
0,No data,41,Other Temporary Crops,59
0,No data,25,Other non Vegetated Areas,8
0,No data,11,Wetland,51
0,No data,23,Beach and Sand,24
0,No data,50,Herbaceous Sandbank Vegetation,7
0,No data,9,Forest Plantation,18
3,Forest Formation,4,Savanna Formation,81314
3,Forest Formation,21,Mosaic of Uses,364766
3,Forest Formation,15,Pasture,25682
3,Forest Formation,0,No data,194
3,Forest Formation,20,Sugar Cane,1143
3,Forest Formation,33,River Lake and Ocean,14231
3,Forest Formation,12,Grassland,46
3,Forest Formation,41,Other Temporary Crops,6910
3,Forest Formation,25,Other non Vegetated Areas,190
3,Forest Formation,24,Urban Area,1242
3,Forest Formation,5,Mangrove,6280
3,Forest Formation,11,Wetland,194
3,Forest Formation,29,Rocky Outcrop,2
3,Forest Formation,23,Beach and Sand,247
3,Forest Formation,32,Hypersaline Tidal Flat,117
3,Forest Formation,31,Aquaculture,507
3,Forest Formation,30,Mining,94
3,Forest Formation,50,Herbaceous Sandbank Vegetation,2
3,Forest Formation,48,Other Perennial Crops,15
3,Forest Formation,49,Wooded Sandbank Vegetation,5
3,Forest Formation,9,Forest Plantation,1720
20,Sugar Cane,4,Savanna Formation,1237
20,Sugar Cane,21,Mosaic of Uses,64884
20,Sugar Cane,15,Pasture,6595
20,Sugar Cane,0,No data,5
20,Sugar Cane,3,Forest Formation,622
20,Sugar Cane,33,River Lake and Ocean,2889
20,Sugar Cane,12,Grassland,1
20,Sugar Cane,41,Other Temporary Crops,25064
20,Sugar Cane,25,Other non Vegetated Areas,104
20,Sugar Cane,24,Urban Area,2211
20,Sugar Cane,5,Mangrove,24
20,Sugar Cane,11,Wetland,41
20,Sugar Cane,23,Beach and Sand,111
20,Sugar Cane,32,Hypersaline Tidal Flat,135
20,Sugar Cane,31,Aquaculture,92
20,Sugar Cane,30,Mining,238
20,Sugar Cane,9,Forest Plantation,1
33,River Lake and Ocean,4,Savanna Formation,406750
33,River Lake and Ocean,21,Mosaic of Uses,329008
33,River Lake and Ocean,15,Pasture,178957
33,River Lake and Ocean,0,No data,71
33,River Lake and Ocean,3,Forest Formation,15671
33,River Lake and Ocean,20,Sugar Cane,2713
33,River Lake and Ocean,12,Grassland,10844
33,River Lake and Ocean,41,Other Temporary Crops,4442
33,River Lake and Ocean,25,Other non Vegetated Areas,22704
33,River Lake and Ocean,24,Urban Area,3424
33,River Lake and Ocean,5,Mangrove,20007
33,River Lake and Ocean,11,Wetland,3590
33,River Lake and Ocean,29,Rocky Outcrop,9
33,River Lake and Ocean,23,Beach and Sand,3289
33,River Lake and Ocean,32,Hypersaline Tidal Flat,5272
33,River Lake and Ocean,31,Aquaculture,8548
33,River Lake and Ocean,30,Mining,49
33,River Lake and Ocean,50,Herbaceous Sandbank Vegetation,6
33,River Lake and Ocean,48,Other Perennial Crops,4
33,River Lake and Ocean,49,Wooded Sandbank Vegetation,12
33,River Lake and Ocean,9,Forest Plantation,2
12,Grassland,4,Savanna Formation,111245
12,Grassland,21,Mosaic of Uses,360164
12,Grassland,15,Pasture,301780
12,Grassland,3,Forest Formation,11
12,Grassland,20,Sugar Cane,2
12,Grassland,33,River Lake and Ocean,10475
12,Grassland,41,Other Temporary Crops,351
12,Grassland,25,Other non Vegetated Areas,22474
12,Grassland,24,Urban Area,1611
12,Grassland,29,Rocky Outcrop,2
12,Grassland,48,Other Perennial Crops,8
41,Other Temporary Crops,4,Savanna Formation,16601
41,Other Temporary Crops,21,Mosaic of Uses,312150
41,Other Temporary Crops,15,Pasture,41260
41,Other Temporary Crops,0,No data,28
41,Other Temporary Crops,3,Forest Formation,4360
41,Other Temporary Crops,20,Sugar Cane,14002
41,Other Temporary Crops,33,River Lake and Ocean,3881
41,Other Temporary Crops,12,Grassland,164
41,Other Temporary Crops,25,Other non Vegetated Areas,6533
41,Other Temporary Crops,24,Urban Area,14538
41,Other Temporary Crops,5,Mangrove,72
41,Other Temporary Crops,11,Wetland,657
41,Other Temporary Crops,23,Beach and Sand,969
41,Other Temporary Crops,32,Hypersaline Tidal Flat,179
41,Other Temporary Crops,31,Aquaculture,333
41,Other Temporary Crops,30,Mining,1
41,Other Temporary Crops,50,Herbaceous Sandbank Vegetation,1
