From_Class,From_Label,To_Class,To_Label,Count
4,Savanna Formation,21,Mosaic of Uses,22843948
4,Savanna Formation,15,Pasture,20639256
4,Savanna Formation,0,No data,1171
4,Savanna Formation,3,Forest Formation,407585
4,Savanna Formation,20,Sugar Cane,8832
4,Savanna Formation,33,River Lake and Ocean,1497482
4,Savanna Formation,12,Grassland,711219
4,Savanna Formation,41,Other Temporary Crops,90418
4,Savanna Formation,25,Other non Vegetated Areas,161920
4,Savanna Formation,24,Urban Area,34691
4,Savanna Formation,5,Mangrove,63
4,Savanna Formation,11,Wetland,68
4,Savanna Formation,29,Rocky Outcrop,842
4,Savanna Formation,23,Beach and Sand,39
4,Savanna Formation,32,Hypersaline Tidal Flat,2
4,Savanna Formation,31,Aquaculture,701
4,Savanna Formation,30,Mining,277
4,Savanna Formation,50,Herbaceous Sandbank Vegetation,13
4,Savanna Formation,48,Other Perennial Crops,1904
4,Savanna Formation,49,Wooded Sandbank Vegetation,7
4,Savanna Formation,9,Forest Plantation,869
21,Mosaic of Uses,4,Savanna Formation,17350589
21,Mosaic of Uses,15,Pasture,56706335
21,Mosaic of Uses,0,No data,2451
21,Mosaic of Uses,3,Forest Formation,1870247
21,Mosaic of Uses,20,Sugar Cane,296622
21,Mosaic of Uses,33,River Lake and Ocean,1348025
21,Mosaic of Uses,12,Grassland,1274982
21,Mosaic of Uses,41,Other Temporary Crops,2839946
21,Mosaic of Uses,25,Other non Vegetated Areas,622153
21,Mosaic of Uses,24,Urban Area,695833
21,Mosaic of Uses,5,Mangrove,15291
21,Mosaic of Uses,11,Wetland,22129
21,Mosaic of Uses,29,Rocky Outcrop,722
21,Mosaic of Uses,23,Beach and Sand,16516
21,Mosaic of Uses,32,Hypersaline Tidal Flat,5121
21,Mosaic of Uses,31,Aquaculture,11725
21,Mosaic of Uses,30,Mining,8558
21,Mosaic of Uses,50,Herbaceous Sandbank Vegetation,2046
21,Mosaic of Uses,48,Other Perennial Crops,2410
21,Mosaic of Uses,49,Wooded Sandbank Vegetation,1173
21,Mosaic of Uses,9,Forest Plantation,7946
15,Pasture,4,Savanna Formation,15049207
15,Pasture,21,Mosaic of Uses,31126950
15,Pasture,0,No data,2158
15,Pasture,3,Forest Formation,111904
15,Pasture,20,Sugar Cane,23706
15,Pasture,33,River Lake and Ocean,759578
15,Pasture,12,Grassland,1407563
15,Pasture,41,Other Temporary Crops,567743
15,Pasture,25,Other non Vegetated Areas,436565
15,Pasture,24,Urban Area,506595
15,Pasture,11,Wetland,7
15,Pasture,29,Rocky Outcrop,542
15,Pasture,23,Beach and Sand,60
15,Pasture,31,Aquaculture,68
15,Pasture,30,Mining,587
15,Pasture,48,Other Perennial Crops,15062
15,Pasture,9,Forest Plantation,73
0,No data,4,Savanna Formation,1672
0,No data,21,Mosaic of Uses,3426
0,No data,15,Pasture,3434
0,No data,3,Forest Formation,973
0,No data,20,Sugar Cane,24
0,No data,33,River Lake and Ocean,297
0,No data,41,Other Temporary Crops,253
0,No data,25,Other non Vegetated Areas,34
0,No data,24,Urban Area,1
0,No data,5,Mangrove,1
0,No data,11,Wetland,216
0,No data,23,Beach and Sand,102
0,No data,31,Aquaculture,1
0,No data,50,Herbaceous Sandbank Vegetation,33
0,No data,9,Forest Plantation,79
3,Forest Formation,4,Savanna Formation,343328
3,Forest Formation,21,Mosaic of Uses,1540127
3,Forest Formation,15,Pasture,108439
3,Forest Formation,0,No data,822
3,Forest Formation,20,Sugar Cane,4827
3,Forest Formation,33,River Lake and Ocean,60090
3,Forest Formation,12,Grassland,196
3,Forest Formation,41,Other Temporary Crops,29178
3,Forest Formation,25,Other non Vegetated Areas,803
3,Forest Formation,24,Urban Area,5245
3,Forest Formation,5,Mangrove,26516
3,Forest Formation,11,Wetland,822
3,Forest Formation,29,Rocky Outcrop,9
3,Forest Formation,23,Beach and Sand,1047
3,Forest Formation,32,Hypersaline Tidal Flat,496
3,Forest Formation,31,Aquaculture,2144
3,Forest Formation,30,Mining,397
3,Forest Formation,50,Herbaceous Sandbank Vegetation,12
3,Forest Formation,48,Other Perennial Crops,67
