From_Class,From_Label,To_Class,To_Label,Count,Percent
0,No data,15,Pasture,1593.0,0.00%
0,No data,3,Forest Formation,5065.0,0.01%
0,No data,21,Mosaic of Uses,4687.0,0.01%
0,No data,4,Savanna Formation,199.0,0.00%
0,No data,9,Forest Plantation,58.0,0.00%
0,No data,11,Wetland,21.0,0.00%
0,No data,33,River Lake and Ocean,126.0,0.00%
0,No data,46,Coffee,40.0,0.00%
0,No data,41,Other Temporary Crops,6.0,0.00%
0,No data,29,Rocky Outcrop,171.0,0.00%
0,No data,24,Urban Area,3.0,0.00%
0,No data,49,Wooded Sandbank Vegetation,1.0,0.00%
0,No data,23,Beach and Sand,2.0,0.00%
0,No data,25,Other non Vegetated Areas,6.0,0.00%
15,Pasture,0,No data,1700.0,0.00%
15,Pasture,3,Forest Formation,727253.0,1.48%
15,Pasture,21,Mosaic of Uses,14556010.0,29.70%
15,Pasture,4,Savanna Formation,222151.0,0.45%
15,Pasture,9,Forest Plantation,1284979.0,2.62%
15,Pasture,11,Wetland,111921.0,0.23%
15,Pasture,33,River Lake and Ocean,105091.0,0.21%
15,Pasture,46,Coffee,960069.0,1.96%
15,Pasture,41,Other Temporary Crops,638748.0,1.30%
15,Pasture,29,Rocky Outcrop,11142.0,0.02%
15,Pasture,24,Urban Area,124851.0,0.25%
15,Pasture,50,Herbaceous Sandbank Vegetation,25732.0,0.05%
15,Pasture,49,Wooded Sandbank Vegetation,3855.0,0.01%
15,Pasture,23,Beach and Sand,6736.0,0.01%
15,Pasture,5,Mangrove,48.0,0.00%
15,Pasture,25,Other non Vegetated Areas,15440.0,0.03%
15,Pasture,48,Other Perennial Crops,402.0,0.00%
15,Pasture,32,Hypersaline Tidal Flat,8.0,0.00%
15,Pasture,20,Sugar Cane,5415.0,0.01%
15,Pasture,30,Mining,1385.0,0.00%
3,Forest Formation,0,No data,4803.0,0.01%
3,Forest Formation,15,Pasture,1074041.0,2.19%
3,Forest Formation,21,Mosaic of Uses,3195857.0,6.52%
3,Forest Formation,4,Savanna Formation,7414.0,0.02%
3,Forest Formation,9,Forest Plantation,282523.0,0.58%
3,Forest Formation,11,Wetland,4411.0,0.01%
3,Forest Formation,33,River Lake and Ocean,53564.0,0.11%
3,Forest Formation,46,Coffee,143585.0,0.29%
3,Forest Formation,41,Other Temporary Crops,3937.0,0.01%
3,Forest Formation,29,Rocky Outcrop,1777.0,0.00%
3,Forest Formation,24,Urban Area,3270.0,0.01%
3,Forest Formation,50,Herbaceous Sandbank Vegetation,2.0,0.00%
3,Forest Formation,49,Wooded Sandbank Vegetation,349.0,0.00%
3,Forest Formation,23,Beach and Sand,30.0,0.00%
3,Forest Formation,5,Mangrove,4437.0,0.01%
3,Forest Formation,25,Other non Vegetated Areas,1080.0,0.00%
3,Forest Formation,48,Other Perennial Crops,127.0,0.00%
3,Forest Formation,32,Hypersaline Tidal Flat,268.0,0.00%
