From_Class,From_Label,To_Class,To_Label,Count
15,Pasture,3,Forest Formation,1405441
15,Pasture,21,Mosaic of Uses,54365932
15,Pasture,0,No data,850
15,Pasture,41,Other Temporary Crops,6727858
15,Pasture,20,Sugar Cane,3774006
15,Pasture,33,River Lake and Ocean,324789
15,Pasture,39,Soybean,3172762
15,Pasture,11,Wetland,539185
15,Pasture,9,Forest Plantation,2169718
15,Pasture,4,Savanna Formation,420352
15,Pasture,24,Urban Area,414129
15,Pasture,12,Grassland,279224
15,Pasture,49,Wooded Sandbank Vegetation,233
15,Pasture,46,Coffee,1188255
15,Pasture,25,Other non Vegetated Areas,85061
15,Pasture,29,Rocky Outcrop,9954
15,Pasture,48,Other Perennial Crops,72831
15,Pasture,47,Citrus,119980
15,Pasture,30,Mining,7697
15,Pasture,50,Herbaceous Sandbank Vegetation,21
15,Pasture,31,Aquaculture,3206
15,Pasture,40,Rice,1
15,Pasture,62,Cotton,63
3,Forest Formation,15,Pasture,3365158
3,Forest Formation,21,Mosaic of Uses,10071929
3,Forest Formation,0,No data,6903
3,Forest Formation,41,Other Temporary Crops,324854
3,Forest Formation,20,Sugar Cane,136047
3,Forest Formation,33,River Lake and Ocean,390726
3,Forest Formation,39,Soybean,194968
3,Forest Formation,11,Wetland,391251
3,Forest Formation,9,Forest Plantation,1731184
3,Forest Formation,4,Savanna Formation,418467
3,Forest Formation,24,Urban Area,28572
3,Forest Formation,12,Grassland,40725
3,Forest Formation,49,Wooded Sandbank Vegetation,3198
3,Forest Formation,46,Coffee,248306
3,Forest Formation,25,Other non Vegetated Areas,39462
3,Forest Formation,29,Rocky Outcrop,2047
3,Forest Formation,48,Other Perennial Crops,53063
3,Forest Formation,47,Citrus,105404
3,Forest Formation,5,Mangrove,49
3,Forest Formation,30,Mining,5340
3,Forest Formation,50,Herbaceous Sandbank Vegetation,10
3,Forest Formation,32,Hypersaline Tidal Flat,3
3,Forest Formation,31,Aquaculture,122
21,Mosaic of Uses,15,Pasture,35994090
21,Mosaic of Uses,3,Forest Formation,10258242
21,Mosaic of Uses,0,No data,7366
21,Mosaic of Uses,41,Other Temporary Crops,8314521
21,Mosaic of Uses,20,Sugar Cane,15658401
21,Mosaic of Uses,33,River Lake and Ocean,1184636
21,Mosaic of Uses,39,Soybean,5726804
21,Mosaic of Uses,11,Wetland,788982
21,Mosaic of Uses,9,Forest Plantation,2343312
21,Mosaic of Uses,4,Savanna Formation,683993
21,Mosaic of Uses,24,Urban Area,1190512
21,Mosaic of Uses,12,Grassland,143032
21,Mosaic of Uses,49,Wooded Sandbank Vegetation,104436
21,Mosaic of Uses,46,Coffee,1019690
21,Mosaic of Uses,25,Other non Vegetated Areas,303035
21,Mosaic of Uses,29,Rocky Outcrop,7548
21,Mosaic of Uses,48,Other Perennial Crops,181944
21,Mosaic of Uses,47,Citrus,470704
21,Mosaic of Uses,5,Mangrove,1008
21,Mosaic of Uses,30,Mining,17140
21,Mosaic of Uses,50,Herbaceous Sandbank Vegetation,2310
21,Mosaic of Uses,23,Beach and Sand,193
21,Mosaic of Uses,32,Hypersaline Tidal Flat,448
21,Mosaic of Uses,31,Aquaculture,804
21,Mosaic of Uses,40,Rice,176
21,Mosaic of Uses,62,Cotton,2
0,No data,15,Pasture,759
0,No data,3,Forest Formation,7480
0,No data,21,Mosaic of Uses,6755
0,No data,41,Other Temporary Crops,81
0,No data,20,Sugar Cane,31
0,No data,33,River Lake and Ocean,276
0,No data,39,Soybean,38
0,No data,11,Wetland,378
0,No data,9,Forest Plantation,217
0,No data,24,Urban Area,7
0,No data,12,Grassland,4
0,No data,49,Wooded Sandbank Vegetation,135
0,No data,46,Coffee,26
0,No data,25,Other non Vegetated Areas,5
0,No data,29,Rocky Outcrop,4
0,No data,48,Other Perennial Crops,5
0,No data,30,Mining,32
41,Other Temporary Crops,15,Pasture,6702981
41,Other Temporary Crops,3,Forest Formation,288104
41,Other Temporary Crops,21,Mosaic of Uses,4719407
41,Other Temporary Crops,0,No data,85
41,Other Temporary Crops,20,Sugar Cane,3828158
41,Other Temporary Crops,33,River Lake and Ocean,91804
41,Other Temporary Crops,39,Soybean,29186240
41,Other Temporary Crops,11,Wetland,43999
41,Other Temporary Crops,9,Forest Plantation,481545
41,Other Temporary Crops,4,Savanna Formation,3902
41,Other Temporary Crops,24,Urban Area,163469
41,Other Temporary Crops,12,Grassland,21747
41,Other Temporary Crops,49,Wooded Sandbank Vegetation,13875
41,Other Temporary Crops,46,Coffee,166159
41,Other Temporary Crops,25,Other non Vegetated Areas,20036
41,Other Temporary Crops,29,Rocky Outcrop,77
41,Other Temporary Crops,48,Other Perennial Crops,28786
41,Other Temporary Crops,47,Citrus,54127
41,Other Temporary Crops,5,Mangrove,57
41,Other Temporary Crops,30,Mining,1703
41,Other Temporary Crops,50,Herbaceous Sandbank Vegetation,350
41,Other Temporary Crops,23,Beach and Sand,6
41,Other Temporary Crops,32,Hypersaline Tidal Flat,1
41,Other Temporary Crops,31,Aquaculture,2398
41,Other Temporary Crops,40,Rice,351
20,Sugar Cane,15,Pasture,1138522
20,Sugar Cane,3,Forest Formation,54015
20,Sugar Cane,21,Mosaic of Uses,6222141
20,Sugar Cane,0,No data,17
20,Sugar Cane,41,Other Temporary Crops,1634256
20,Sugar Cane,33,River Lake and Ocean,16440
20,Sugar Cane,39,Soybean,4125822
20,Sugar Cane,11,Wetland,18019
20,Sugar Cane,9,Forest Plantation,81049
20,Sugar Cane,4,Savanna Formation,3701
20,Sugar Cane,24,Urban Area,37989
20,Sugar Cane,12,Grassland,2946
20,Sugar Cane,46,Coffee,4011
20,Sugar Cane,25,Other non Vegetated Areas,12007
20,Sugar Cane,48,Other Perennial Crops,15958
20,Sugar Cane,47,Citrus,13092
20,Sugar Cane,30,Mining,1684
20,Sugar Cane,31,Aquaculture,2
20,Sugar Cane,40,Rice,8
33,River Lake and Ocean,15,Pasture,160284
33,River Lake and Ocean,3,Forest Formation,310564
33,River Lake and Ocean,21,Mosaic of Uses,1067957
33,River Lake and Ocean,0,No data,279
33,River Lake and Ocean,41,Other Temporary Crops,76124
33,River Lake and Ocean,20,Sugar Cane,8754
33,River Lake and Ocean,39,Soybean,5088
33,River Lake and Ocean,11,Wetland,302425
33,River Lake and Ocean,9,Forest Plantation,2923
33,River Lake and Ocean,4,Savanna Formation,8376
33,River Lake and Ocean,24,Urban Area,23071
33,River Lake and Ocean,12,Grassland,21314
33,River Lake and Ocean,49,Wooded Sandbank Vegetation,31049
33,River Lake and Ocean,46,Coffee,60
33,River Lake and Ocean,25,Other non Vegetated Areas,72894
33,River Lake and Ocean,29,Rocky Outcrop,508
33,River Lake and Ocean,48,Other Perennial Crops,561
33,River Lake and Ocean,47,Citrus,90
33,River Lake and Ocean,5,Mangrove,25920
33,River Lake and Ocean,30,Mining,4939
33,River Lake and Ocean,50,Herbaceous Sandbank Vegetation,497
33,River Lake and Ocean,23,Beach and Sand,4809
33,River Lake and Ocean,32,Hypersaline Tidal Flat,957
33,River Lake and Ocean,31,Aquaculture,4447
39,Soybean,15,Pasture,700973
39,Soybean,3,Forest Formation,98587
39,Soybean,21,Mosaic of Uses,876134
39,Soybean,0,No data,24
39,Soybean,41,Other Temporary Crops,25339464
39,Soybean,20,Sugar Cane,4000618
39,Soybean,33,River Lake and Ocean,9365
39,Soybean,11,Wetland,8757
39,Soybean,9,Forest Plantation,38617
39,Soybean,4,Savanna Formation,1747
39,Soybean,24,Urban Area,43328
39,Soybean,12,Grassland,1458
39,Soybean,49,Wooded Sandbank Vegetation,9
39,Soybean,46,Coffee,6385
39,Soybean,25,Other non Vegetated Areas,1633
39,Soybean,29,Rocky Outcrop,84
39,Soybean,48,Other Perennial Crops,3618
39,Soybean,47,Citrus,17478
39,Soybean,30,Mining,202
39,Soybean,31,Aquaculture,27
39,Soybean,40,Rice,6
39,Soybean,62,Cotton,618
11,Wetland,15,Pasture,577298
11,Wetland,3,Forest Formation,621702
11,Wetland,21,Mosaic of Uses,744601
11,Wetland,0,No data,360
11,Wetland,41,Other Temporary Crops,45624
11,Wetland,20,Sugar Cane,16222
11,Wetland,33,River Lake and Ocean,455916
11,Wetland,39,Soybean,19948
11,Wetland,9,Forest Plantation,21431
11,Wetland,4,Savanna Formation,138563
11,Wetland,24,Urban Area,3932
11,Wetland,12,Grassland,33851
11,Wetland,49,Wooded Sandbank Vegetation,238
11,Wetland,46,Coffee,635
11,Wetland,25,Other non Vegetated Areas,12626
11,Wetland,29,Rocky Outcrop,697
11,Wetland,48,Other Perennial Crops,7124
11,Wetland,47,Citrus,20073
11,Wetland,5,Mangrove,64
11,Wetland,30,Mining,257
11,Wetland,50,Herbaceous Sandbank Vegetation,15
11,Wetland,32,Hypersaline Tidal Flat,3
11,Wetland,31,Aquaculture,2
11,Wetland,40,Rice,6
9,Forest Plantation,15,Pasture,173511
9,Forest Plantation,3,Forest Formation,581935
9,Forest Plantation,21,Mosaic of Uses,481714
9,Forest Plantation,0,No data,67
9,Forest Plantation,41,Other Temporary Crops,54215
