From_Class,From_Label,To_Class,To_Label,Count
15,Pasture,3,Forest Formation,5934085
15,Pasture,21,Mosaic of Uses,229545049
15,Pasture,0,No data,3592
15,Pasture,41,Other Temporary Crops,28406514
15,Pasture,20,Sugar Cane,15934696
15,Pasture,33,River Lake and Ocean,1371335
15,Pasture,39,Soybean,13396110
15,Pasture,11,Wetland,2276561
15,Pasture,9,Forest Plantation,9161034
15,Pasture,4,Savanna Formation,1774822
15,Pasture,24,Urban Area,1748545
15,Pasture,12,Grassland,1178946
15,Pasture,49,Wooded Sandbank Vegetation,986
15,Pasture,46,Coffee,5017077
15,Pasture,25,Other non Vegetated Areas,359148
15,Pasture,29,Rocky Outcrop,42031
15,Pasture,48,Other Perennial Crops,307511
15,Pasture,47,Citrus,506585
15,Pasture,30,Mining,32502
15,Pasture,50,Herbaceous Sandbank Vegetation,90
15,Pasture,32,Hypersaline Tidal Flat,1
15,Pasture,31,Aquaculture,13537
15,Pasture,40,Rice,6
15,Pasture,62,Cotton,268
3,Forest Formation,15,Pasture,14208447
3,Forest Formation,21,Mosaic of Uses,42525925
3,Forest Formation,0,No data,29150
3,Forest Formation,41,Other Temporary Crops,1371607
3,Forest Formation,20,Sugar Cane,574422
3,Forest Formation,33,River Lake and Ocean,1649736
3,Forest Formation,39,Soybean,823200
3,Forest Formation,11,Wetland,1651952
3,Forest Formation,9,Forest Plantation,7309444
3,Forest Formation,4,Savanna Formation,1766862
3,Forest Formation,24,Urban Area,120640
3,Forest Formation,12,Grassland,171950
3,Forest Formation,49,Wooded Sandbank Vegetation,13503
3,Forest Formation,46,Coffee,1048404
3,Forest Formation,25,Other non Vegetated Areas,166620
3,Forest Formation,29,Rocky Outcrop,8645
3,Forest Formation,48,Other Perennial Crops,224047
3,Forest Formation,47,Citrus,445041
3,Forest Formation,5,Mangrove,209
3,Forest Formation,30,Mining,22548
3,Forest Formation,50,Herbaceous Sandbank Vegetation,46
3,Forest Formation,32,Hypersaline Tidal Flat,13
3,Forest Formation,31,Aquaculture,518
3,Forest Formation,40,Rice,3
21,Mosaic of Uses,15,Pasture,151975050
21,Mosaic of Uses,3,Forest Formation,43312581
21,Mosaic of Uses,0,No data,31101
21,Mosaic of Uses,41,Other Temporary Crops,35105757
21,Mosaic of Uses,20,Sugar Cane,66113252
21,Mosaic of Uses,33,River Lake and Ocean,5001798
21,Mosaic of Uses,39,Soybean,24179841
21,Mosaic of Uses,11,Wetland,3331261
21,Mosaic of Uses,9,Forest Plantation,9893988
21,Mosaic of Uses,4,Savanna Formation,2887973
21,Mosaic of Uses,24,Urban Area,5026610
21,Mosaic of Uses,12,Grassland,603917
21,Mosaic of Uses,49,Wooded Sandbank Vegetation,440953
21,Mosaic of Uses,46,Coffee,4305359
21,Mosaic of Uses,25,Other non Vegetated Areas,1279484
21,Mosaic of Uses,29,Rocky Outcrop,31872
21,Mosaic of Uses,48,Other Perennial Crops,768209
21,Mosaic of Uses,47,Citrus,1987419
21,Mosaic of Uses,5,Mangrove,4258
21,Mosaic of Uses,30,Mining,72371
21,Mosaic of Uses,50,Herbaceous Sandbank Vegetation,9755
21,Mosaic of Uses,23,Beach and Sand,815
21,Mosaic of Uses,32,Hypersaline Tidal Flat,1894
21,Mosaic of Uses,31,Aquaculture,3396
21,Mosaic of Uses,40,Rice,745
21,Mosaic of Uses,62,Cotton,9
0,No data,15,Pasture,3207
0,No data,3,Forest Formation,31586
0,No data,21,Mosaic of Uses,28523
0,No data,41,Other Temporary Crops,346
0,No data,20,Sugar Cane,135
0,No data,33,River Lake and Ocean,1169
0,No data,39,Soybean,164
0,No data,11,Wetland,1600
0,No data,9,Forest Plantation,920
0,No data,24,Urban Area,32
0,No data,12,Grassland,18
0,No data,49,Wooded Sandbank Vegetation,574
0,No data,46,Coffee,111
0,No data,25,Other non Vegetated Areas,23
0,No data,29,Rocky Outcrop,20
0,No data,48,Other Perennial Crops,23
0,No data,5,Mangrove,3
0,No data,30,Mining,139
0,No data,32,Hypersaline Tidal Flat,2
41,Other Temporary Crops,15,Pasture,28301476
41,Other Temporary Crops,3,Forest Formation,1216442
41,Other Temporary Crops,21,Mosaic of Uses,19926388
41,Other Temporary Crops,0,No data,359
41,Other Temporary Crops,20,Sugar Cane,16163337
41,Other Temporary Crops,33,River Lake and Ocean,387618
41,Other Temporary Crops,39,Soybean,123230792
41,Other Temporary Crops,11,Wetland,185777
41,Other Temporary Crops,9,Forest Plantation,2033191
41,Other Temporary Crops,4,Savanna Formation,16478
41,Other Temporary Crops,24,Urban Area,690204
41,Other Temporary Crops,12,Grassland,91822
41,Other Temporary Crops,49,Wooded Sandbank Vegetation,58586
41,Other Temporary Crops,46,Coffee,701561
41,Other Temporary Crops,25,Other non Vegetated Areas,84599
41,Other Temporary Crops,29,Rocky Outcrop,329
41,Other Temporary Crops,48,Other Perennial Crops,121543
41,Other Temporary Crops,47,Citrus,228539
41,Other Temporary Crops,5,Mangrove,242
41,Other Temporary Crops,30,Mining,7192
41,Other Temporary Crops,50,Herbaceous Sandbank Vegetation,1478
41,Other Temporary Crops,23,Beach and Sand,28
41,Other Temporary Crops,32,Hypersaline Tidal Flat,6
41,Other Temporary Crops,31,Aquaculture,10127
41,Other Temporary Crops,40,Rice,1482
20,Sugar Cane,15,Pasture,4807097
20,Sugar Cane,3,Forest Formation,228064
20,Sugar Cane,21,Mosaic of Uses,26271265
20,Sugar Cane,0,No data,74
20,Sugar Cane,41,Other Temporary Crops,6900193
20,Sugar Cane,33,River Lake and Ocean,69416
20,Sugar Cane,39,Soybean,17420139
20,Sugar Cane,11,Wetland,76082
20,Sugar Cane,9,Forest Plantation,342210
20,Sugar Cane,4,Savanna Formation,15628
20,Sugar Cane,24,Urban Area,160400
20,Sugar Cane,12,Grassland,12442
20,Sugar Cane,46,Coffee,16939
20,Sugar Cane,25,Other non Vegetated Areas,50698
20,Sugar Cane,48,Other Perennial Crops,67381
20,Sugar Cane,47,Citrus,55278
20,Sugar Cane,30,Mining,7114
20,Sugar Cane,31,Aquaculture,11
20,Sugar Cane,40,Rice,34
33,River Lake and Ocean,15,Pasture,676756
33,River Lake and Ocean,3,Forest Formation,1311273
33,River Lake and Ocean,21,Mosaic of Uses,4509152
33,River Lake and Ocean,0,No data,1180
33,River Lake and Ocean,41,Other Temporary Crops,321416
33,River Lake and Ocean,20,Sugar Cane,36962
33,River Lake and Ocean,39,Soybean,21483
33,River Lake and Ocean,11,Wetland,1276908
33,River Lake and Ocean,9,Forest Plantation,12344
33,River Lake and Ocean,4,Savanna Formation,35367
33,River Lake and Ocean,24,Urban Area,97413
33,River Lake and Ocean,12,Grassland,89994
33,River Lake and Ocean,49,Wooded Sandbank Vegetation,131096
33,River Lake and Ocean,46,Coffee,256
33,River Lake and Ocean,25,Other non Vegetated Areas,307776
33,River Lake and Ocean,29,Rocky Outcrop,2149
33,River Lake and Ocean,48,Other Perennial Crops,2371
33,River Lake and Ocean,47,Citrus,384
33,River Lake and Ocean,5,Mangrove,109444
33,River Lake and Ocean,30,Mining,20856
33,River Lake and Ocean,50,Herbaceous Sandbank Vegetation,2100
33,River Lake and Ocean,23,Beach and Sand,20308
33,River Lake and Ocean,32,Hypersaline Tidal Flat,4043
33,River Lake and Ocean,31,Aquaculture,18778
39,Soybean,15,Pasture,2959665
39,Soybean,3,Forest Formation,416258
39,Soybean,21,Mosaic of Uses,3699233
39,Soybean,0,No data,102
39,Soybean,41,Other Temporary Crops,106988848
39,Soybean,20,Sugar Cane,16891502
39,Soybean,33,River Lake and Ocean,39543
39,Soybean,11,Wetland,36975
39,Soybean,9,Forest Plantation,163052
39,Soybean,4,Savanna Formation,7378
39,Soybean,24,Urban Area,182942
39,Soybean,12,Grassland,6159
39,Soybean,49,Wooded Sandbank Vegetation,40
39,Soybean,46,Coffee,26962
39,Soybean,25,Other non Vegetated Areas,6898
39,Soybean,29,Rocky Outcrop,358
39,Soybean,48,Other Perennial Crops,15276
39,Soybean,47,Citrus,73797
39,Soybean,30,Mining,856
39,Soybean,31,Aquaculture,116
39,Soybean,40,Rice,27
39,Soybean,62,Cotton,2611
11,Wetland,15,Pasture,2437483
