From_Class,From_Label,To_Class,To_Label,Count,Percent
3,Forest Formation,4,Savanna Formation,371970,0.15%
3,Forest Formation,5,Mangrove,44,0.00%
3,Forest Formation,9,Forest Plantation,1538830,0.62%
3,Forest Formation,11,Wetland,347779,0.14%
3,Forest Formation,12,Grassland,36200,0.01%
3,Forest Formation,15,Pasture,2991252,1.20%
3,Forest Formation,20,Sugar Cane,120930,0.05%
3,Forest Formation,21,Mosaic of Uses,8952826,3.59%
3,Forest Formation,24,Urban Area,25397,0.01%
3,Forest Formation,25,Other non Vegetated Areas,35077,0.01%
3,Forest Formation,29,Rocky Outcrop,1820,0.00%
3,Forest Formation,30,Mining,4746,0.00%
3,Forest Formation,31,Aquaculture,109,0.00%
3,Forest Formation,32,Hypersaline Tidal Flat,2,0.00%
3,Forest Formation,33,River Lake and Ocean,347312,0.14%
3,Forest Formation,39,Soybean,173305,0.07%
3,Forest Formation,41,Other Temporary Crops,288759,0.12%
3,Forest Formation,46,Coffee,220716,0.09%
3,Forest Formation,47,Citrus,93692,0.04%
3,Forest Formation,48,Other Perennial Crops,47167,0.02%
3,Forest Formation,49,Wooded Sandbank Vegetation,2842,0.00%
3,Forest Formation,50,Herbaceous Sandbank Vegetation,9,0.00%
4,Savanna Formation,3,Forest Formation,476864,0.19%
4,Savanna Formation,9,Forest Plantation,39193,0.02%
4,Savanna Formation,11,Wetland,127527,0.05%
4,Savanna Formation,12,Grassland,45733,0.02%
4,Savanna Formation,15,Pasture,723025,0.29%
4,Savanna Formation,20,Sugar Cane,6299,0.00%
4,Savanna Formation,21,Mosaic of Uses,509851,0.20%
4,Savanna Formation,24,Urban Area,5717,0.00%
4,Savanna Formation,25,Other non Vegetated Areas,14949,0.01%
4,Savanna Formation,29,Rocky Outcrop,2742,0.00%
4,Savanna Formation,30,Mining,536,0.00%
4,Savanna Formation,33,River Lake and Ocean,6416,0.00%
4,Savanna Formation,39,Soybean,3359,0.00%
4,Savanna Formation,41,Other Temporary Crops,4062,0.00%
4,Savanna Formation,46,Coffee,4772,0.00%
4,Savanna Formation,47,Citrus,53328,0.02%
4,Savanna Formation,48,Other Perennial Crops,5745,0.00%
5,Mangrove,3,Forest Formation,108,0.00%
5,Mangrove,11,Wetland,62,0.00%
5,Mangrove,21,Mosaic of Uses,865,0.00%
5,Mangrove,24,Urban Area,262,0.00%
5,Mangrove,25,Other non Vegetated Areas,34,0.00%
5,Mangrove,32,Hypersaline Tidal Flat,481,0.00%
5,Mangrove,33,River Lake and Ocean,19143,0.01%
5,Mangrove,41,Other Temporary Crops,150,0.00%
5,Mangrove,49,Wooded Sandbank Vegetation,35522,0.01%
5,Mangrove,50,Herbaceous Sandbank Vegetation,2738,0.00%
9,Forest Plantation,3,Forest Formation,517276,0.21%
9,Forest Plantation,4,Savanna Formation,19513,0.01%
9,Forest Plantation,11,Wetland,5730,0.00%
9,Forest Plantation,12,Grassland,21530,0.01%
9,Forest Plantation,15,Pasture,154232,0.06%
9,Forest Plantation,20,Sugar Cane,20722,0.01%
9,Forest Plantation,21,Mosaic of Uses,428190,0.17%
9,Forest Plantation,24,Urban Area,4311,0.00%
9,Forest Plantation,25,Other non Vegetated Areas,3904,0.00%
9,Forest Plantation,29,Rocky Outcrop,90,0.00%
9,Forest Plantation,30,Mining,681,0.00%
9,Forest Plantation,33,River Lake and Ocean,3888,0.00%
9,Forest Plantation,39,Soybean,45466,0.02%
9,Forest Plantation,41,Other Temporary Crops,48191,0.02%
9,Forest Plantation,46,Coffee,1208,0.00%
9,Forest Plantation,47,Citrus,550,0.00%
