From_Class,From_Label,To_Class,To_Label,Count,Percent
3,Forest Formation,4,Savanna Formation,1766862,0.15%
3,Forest Formation,5,Mangrove,209,0.00%
3,Forest Formation,9,Forest Plantation,7309444,0.62%
3,Forest Formation,11,Wetland,1651952,0.14%
3,Forest Formation,12,Grassland,171950,0.01%
3,Forest Formation,15,Pasture,14208447,1.20%
3,Forest Formation,20,Sugar Cane,574422,0.05%
3,Forest Formation,21,Mosaic of Uses,42525925,3.59%
3,Forest Formation,24,Urban Area,120640,0.01%
3,Forest Formation,25,Other non Vegetated Areas,166620,0.01%
3,Forest Formation,29,Rocky Outcrop,8645,0.00%
3,Forest Formation,30,Mining,22548,0.00%
3,Forest Formation,31,Aquaculture,518,0.00%
3,Forest Formation,32,Hypersaline Tidal Flat,13,0.00%
3,Forest Formation,33,River Lake and Ocean,1649736,0.14%
3,Forest Formation,39,Soybean,823200,0.07%
3,Forest Formation,40,Rice,3,0.00%
3,Forest Formation,41,Other Temporary Crops,1371607,0.12%
3,Forest Formation,46,Coffee,1048404,0.09%
3,Forest Formation,47,Citrus,445041,0.04%
3,Forest Formation,48,Other Perennial Crops,224047,0.02%
3,Forest Formation,49,Wooded Sandbank Vegetation,13503,0.00%
3,Forest Formation,50,Herbaceous Sandbank Vegetation,46,0.00%
4,Savanna Formation,3,Forest Formation,2265105,0.19%
4,Savanna Formation,9,Forest Plantation,186169,0.02%
4,Savanna Formation,11,Wetland,605756,0.05%
4,Savanna Formation,12,Grassland,217235,0.02%
4,Savanna Formation,15,Pasture,3434369,0.29%
4,Savanna Formation,20,Sugar Cane,29921,0.00%
4,Savanna Formation,21,Mosaic of Uses,2421795,0.20%
4,Savanna Formation,24,Urban Area,27158,0.00%
4,Savanna Formation,25,Other non Vegetated Areas,71009,0.01%
4,Savanna Formation,29,Rocky Outcrop,13029,0.00%
4,Savanna Formation,30,Mining,2546,0.00%
4,Savanna Formation,33,River Lake and Ocean,30479,0.00%
4,Savanna Formation,39,Soybean,15959,0.00%
4,Savanna Formation,41,Other Temporary Crops,19298,0.00%
4,Savanna Formation,46,Coffee,22671,0.00%
4,Savanna Formation,47,Citrus,253310,0.02%
4,Savanna Formation,48,Other Perennial Crops,27290,0.00%
5,Mangrove,3,Forest Formation,514,0.00%
5,Mangrove,11,Wetland,298,0.00%
5,Mangrove,21,Mosaic of Uses,4111,0.00%
5,Mangrove,23,Beach and Sand,1,0.00%
5,Mangrove,24,Urban Area,1246,0.00%
5,Mangrove,25,Other non Vegetated Areas,166,0.00%
5,Mangrove,32,Hypersaline Tidal Flat,2287,0.00%
5,Mangrove,33,River Lake and Ocean,90932,0.01%
5,Mangrove,41,Other Temporary Crops,715,0.00%
5,Mangrove,49,Wooded Sandbank Vegetation,168733,0.01%
5,Mangrove,50,Herbaceous Sandbank Vegetation,13010,0.00%
9,Forest Plantation,3,Forest Formation,2457061,0.21%
9,Forest Plantation,4,Savanna Formation,92688,0.01%
9,Forest Plantation,5,Mangrove,4,0.00%
9,Forest Plantation,11,Wetland,27219,0.00%
9,Forest Plantation,12,Grassland,102268,0.01%
9,Forest Plantation,15,Pasture,732606,0.06%
9,Forest Plantation,20,Sugar Cane,98431,0.01%
9,Forest Plantation,21,Mosaic of Uses,2033906,0.17%
9,Forest Plantation,23,Beach and Sand,1,0.00%
9,Forest Plantation,24,Urban Area,20478,0.00%
9,Forest Plantation,25,Other non Vegetated Areas,18546,0.00%
9,Forest Plantation,29,Rocky Outcrop,428,0.00%
9,Forest Plantation,30,Mining,3238,0.00%
9,Forest Plantation,33,River Lake and Ocean,18468,0.00%
9,Forest Plantation,39,Soybean,215964,0.02%
9,Forest Plantation,41,Other Temporary Crops,228910,0.02%
9,Forest Plantation,46,Coffee,5739,0.00%
9,Forest Plantation,47,Citrus,2617,0.00%
9,Forest Plantation,48,Other Perennial Crops,602,0.00%
9,Forest Plantation,49,Wooded Sandbank Vegetation,2287,0.00%
11,Wetland,3,Forest Formation,2624967,0.22%
11,Wetland,4,Savanna Formation,585047,0.05%
11,Wetland,5,Mangrove,273,0.00%
11,Wetland,9,Forest Plantation,90488,0.01%
