From_Class,From_Label,To_Class,To_Label,Count
3,Forest Formation,15,Pasture,4737592
3,Forest Formation,21,Mosaic of Uses,35242577
3,Forest Formation,41,Other Temporary Crops,2341827
3,Forest Formation,0,No data,38870
3,Forest Formation,39,Soybean,1839236
3,Forest Formation,9,Forest Plantation,6963439
3,Forest Formation,33,River Lake and Ocean,1193495
3,Forest Formation,11,Wetland,534713
3,Forest Formation,49,Wooded Sandbank Vegetation,10527
3,Forest Formation,24,Urban Area,60329
3,Forest Formation,46,Coffee,130764
3,Forest Formation,20,Sugar Cane,34101
3,Forest Formation,12,Grassland,123748
3,Forest Formation,25,Other non Vegetated Areas,51251
3,Forest Formation,48,Other Perennial Crops,57557
3,Forest Formation,5,Mangrove,220
3,Forest Formation,29,Rocky Outcrop,2655
3,Forest Formation,4,Savanna Formation,95734
3,Forest Formation,47,Citrus,92716
3,Forest Formation,50,Herbaceous Sandbank Vegetation,46
3,Forest Formation,30,Mining,12949
3,Forest Formation,40,Rice,6844
3,Forest Formation,32,Hypersaline Tidal Flat,7
3,Forest Formation,31,Aquaculture,6
15,Pasture,3,Forest Formation,2657217
15,Pasture,21,Mosaic of Uses,104816875
15,Pasture,41,Other Temporary Crops,19813257
15,Pasture,0,No data,3467
15,Pasture,39,Soybean,13532370
15,Pasture,9,Forest Plantation,1948922
15,Pasture,33,River Lake and Ocean,282483
15,Pasture,11,Wetland,1006078
15,Pasture,49,Wooded Sandbank Vegetation,5877
15,Pasture,24,Urban Area,390182
15,Pasture,46,Coffee,426334
15,Pasture,20,Sugar Cane,1813547
15,Pasture,12,Grassland,241654
15,Pasture,25,Other non Vegetated Areas,54176
15,Pasture,48,Other Perennial Crops,124311
15,Pasture,5,Mangrove,5
15,Pasture,29,Rocky Outcrop,6231
15,Pasture,4,Savanna Formation,159944
15,Pasture,47,Citrus,238405
15,Pasture,50,Herbaceous Sandbank Vegetation,207
15,Pasture,30,Mining,7094
15,Pasture,23,Beach and Sand,9
15,Pasture,40,Rice,93355
15,Pasture,32,Hypersaline Tidal Flat,111
15,Pasture,62,Cotton,22
21,Mosaic of Uses,3,Forest Formation,32025608
21,Mosaic of Uses,15,Pasture,75586576
21,Mosaic of Uses,41,Other Temporary Crops,30992317
21,Mosaic of Uses,0,No data,33129
21,Mosaic of Uses,39,Soybean,24170779
21,Mosaic of Uses,9,Forest Plantation,8944048
21,Mosaic of Uses,33,River Lake and Ocean,2195652
21,Mosaic of Uses,11,Wetland,1039003
21,Mosaic of Uses,49,Wooded Sandbank Vegetation,430791
21,Mosaic of Uses,24,Urban Area,1543279
21,Mosaic of Uses,46,Coffee,871554
21,Mosaic of Uses,20,Sugar Cane,11410021
21,Mosaic of Uses,12,Grassland,165539
21,Mosaic of Uses,25,Other non Vegetated Areas,543811
21,Mosaic of Uses,48,Other Perennial Crops,214808
21,Mosaic of Uses,5,Mangrove,6312
21,Mosaic of Uses,29,Rocky Outcrop,2783
21,Mosaic of Uses,4,Savanna Formation,293135
21,Mosaic of Uses,47,Citrus,575060
21,Mosaic of Uses,50,Herbaceous Sandbank Vegetation,3265
21,Mosaic of Uses,30,Mining,25860
21,Mosaic of Uses,23,Beach and Sand,430
21,Mosaic of Uses,40,Rice,396434
21,Mosaic of Uses,32,Hypersaline Tidal Flat,4316
