From_Class,From_Label,To_Class,To_Label,Count
3,Forest Formation,15,Pasture,1122061
3,Forest Formation,21,Mosaic of Uses,8346926
3,Forest Formation,41,Other Temporary Crops,554643
3,Forest Formation,0,No data,9206
3,Forest Formation,39,Soybean,435608
3,Forest Formation,9,Forest Plantation,1649235
3,Forest Formation,33,River Lake and Ocean,282669
3,Forest Formation,11,Wetland,126642
3,Forest Formation,49,Wooded Sandbank Vegetation,2493
3,Forest Formation,24,Urban Area,14288
3,Forest Formation,46,Coffee,30970
3,Forest Formation,20,Sugar Cane,8076
3,Forest Formation,12,Grassland,29308
3,Forest Formation,25,Other non Vegetated Areas,12138
3,Forest Formation,48,Other Perennial Crops,13631
3,Forest Formation,5,Mangrove,52
3,Forest Formation,29,Rocky Outcrop,628
3,Forest Formation,4,Savanna Formation,22673
3,Forest Formation,47,Citrus,21959
3,Forest Formation,50,Herbaceous Sandbank Vegetation,10
3,Forest Formation,30,Mining,3066
3,Forest Formation,40,Rice,1620
3,Forest Formation,32,Hypersaline Tidal Flat,1
3,Forest Formation,31,Aquaculture,1
15,Pasture,3,Forest Formation,629340
15,Pasture,21,Mosaic of Uses,24825049
15,Pasture,41,Other Temporary Crops,4692613
15,Pasture,0,No data,821
15,Pasture,39,Soybean,3205035
15,Pasture,9,Forest Plantation,461586
15,Pasture,33,River Lake and Ocean,66903
15,Pasture,11,Wetland,238281
15,Pasture,49,Wooded Sandbank Vegetation,1391
15,Pasture,24,Urban Area,92411
15,Pasture,46,Coffee,100973
15,Pasture,20,Sugar Cane,429524
15,Pasture,12,Grassland,57233
15,Pasture,25,Other non Vegetated Areas,12831
15,Pasture,48,Other Perennial Crops,29442
15,Pasture,5,Mangrove,1
15,Pasture,29,Rocky Outcrop,1475
15,Pasture,4,Savanna Formation,37881
15,Pasture,47,Citrus,56464
15,Pasture,50,Herbaceous Sandbank Vegetation,49
15,Pasture,30,Mining,1680
15,Pasture,23,Beach and Sand,2
