From_Class,From_Label,To_Class,To_Label,Count,Percent
15,Pasture,3,Forest Formation,6651758.0,6.38%
15,Pasture,21,Mosaic of Uses,16217225.0,15.54%
15,Pasture,4,Savanna Formation,1220523.0,1.17%
15,Pasture,0,No data,2725.0,0.00%
15,Pasture,29,Rocky Outcrop,20985.0,0.02%
15,Pasture,9,Forest Plantation,2299857.0,2.20%
15,Pasture,12,Grassland,699085.0,0.67%
15,Pasture,24,Urban Area,1492090.0,1.43%
15,Pasture,33,River Lake and Ocean,202677.0,0.19%
15,Pasture,41,Other Temporary Crops,2892465.0,2.77%
15,Pasture,46,Coffee,1862608.0,1.79%
15,Pasture,11,Wetland,166184.0,0.16%
15,Pasture,25,Other non Vegetated Areas,162124.0,0.16%
15,Pasture,30,Mining,73704.0,0.07%
15,Pasture,50,Herbaceous Sandbank Vegetation,14791.0,0.01%
15,Pasture,49,Wooded Sandbank Vegetation,14441.0,0.01%
15,Pasture,23,Beach and Sand,425.0,0.00%
15,Pasture,48,Other Perennial Crops,25549.0,0.02%
15,Pasture,31,Aquaculture,3243.0,0.00%
15,Pasture,39,Soybean,34563.0,0.03%
15,Pasture,20,Sugar Cane,35081.0,0.03%
15,Pasture,32,Hypersaline Tidal Flat,15.0,0.00%
15,Pasture,62,Cotton,2.0,0.00%
3,Forest Formation,15,Pasture,9624842.0,9.23%
3,Forest Formation,21,Mosaic of Uses,6942798.0,6.65%
3,Forest Formation,4,Savanna Formation,460295.0,0.44%
3,Forest Formation,0,No data,1152.0,0.00%
3,Forest Formation,29,Rocky Outcrop,11528.0,0.01%
3,Forest Formation,9,Forest Plantation,3793190.0,3.64%
3,Forest Formation,12,Grassland,24729.0,0.02%
3,Forest Formation,24,Urban Area,175584.0,0.17%
3,Forest Formation,33,River Lake and Ocean,61573.0,0.06%
3,Forest Formation,41,Other Temporary Crops,146330.0,0.14%
3,Forest Formation,46,Coffee,316278.0,0.30%
3,Forest Formation,11,Wetland,93811.0,0.09%
3,Forest Formation,25,Other non Vegetated Areas,44175.0,0.04%
3,Forest Formation,30,Mining,123516.0,0.12%
3,Forest Formation,49,Wooded Sandbank Vegetation,403.0,0.00%
3,Forest Formation,5,Mangrove,53.0,0.00%
3,Forest Formation,48,Other Perennial Crops,11151.0,0.01%
3,Forest Formation,31,Aquaculture,28.0,0.00%
3,Forest Formation,39,Soybean,12902.0,0.01%
3,Forest Formation,20,Sugar Cane,13531.0,0.01%
21,Mosaic of Uses,15,Pasture,19554158.0,18.74%
21,Mosaic of Uses,3,Forest Formation,9597110.0,9.20%
21,Mosaic of Uses,4,Savanna Formation,736247.0,0.71%
21,Mosaic of Uses,0,No data,6061.0,0.01%
21,Mosaic of Uses,29,Rocky Outcrop,18133.0,0.02%
21,Mosaic of Uses,9,Forest Plantation,989941.0,0.95%
21,Mosaic of Uses,12,Grassland,195122.0,0.19%
21,Mosaic of Uses,24,Urban Area,1234847.0,1.18%
21,Mosaic of Uses,33,River Lake and Ocean,179708.0,0.17%
21,Mosaic of Uses,41,Other Temporary Crops,689571.0,0.66%
21,Mosaic of Uses,46,Coffee,436350.0,0.42%
21,Mosaic of Uses,11,Wetland,233899.0,0.22%
21,Mosaic of Uses,25,Other non Vegetated Areas,90548.0,0.09%
21,Mosaic of Uses,30,Mining,62567.0,0.06%
21,Mosaic of Uses,50,Herbaceous Sandbank Vegetation,28115.0,0.03%
21,Mosaic of Uses,49,Wooded Sandbank Vegetation,91114.0,0.09%
21,Mosaic of Uses,23,Beach and Sand,4191.0,0.00%
21,Mosaic of Uses,5,Mangrove,1085.0,0.00%
21,Mosaic of Uses,48,Other Perennial Crops,8363.0,0.01%
21,Mosaic of Uses,31,Aquaculture,7887.0,0.01%
21,Mosaic of Uses,39,Soybean,14961.0,0.01%
21,Mosaic of Uses,20,Sugar Cane,15857.0,0.02%
21,Mosaic of Uses,32,Hypersaline Tidal Flat,118.0,0.00%
4,Savanna Formation,15,Pasture,3474621.0,3.33%
4,Savanna Formation,3,Forest Formation,529844.0,0.51%
4,Savanna Formation,21,Mosaic of Uses,818784.0,0.78%
4,Savanna Formation,0,No data,5.0,0.00%
4,Savanna Formation,29,Rocky Outcrop,7242.0,0.01%
4,Savanna Formation,9,Forest Plantation,2164453.0,2.07%
4,Savanna Formation,12,Grassland,67016.0,0.06%
4,Savanna Formation,24,Urban Area,57279.0,0.05%
4,Savanna Formation,33,River Lake and Ocean,24587.0,0.02%
4,Savanna Formation,41,Other Temporary Crops,105618.0,0.10%
4,Savanna Formation,46,Coffee,22832.0,0.02%
4,Savanna Formation,11,Wetland,75462.0,0.07%
4,Savanna Formation,25,Other non Vegetated Areas,28358.0,0.03%
4,Savanna Formation,30,Mining,6634.0,0.01%
4,Savanna Formation,48,Other Perennial Crops,8323.0,0.01%
4,Savanna Formation,39,Soybean,27959.0,0.03%
4,Savanna Formation,20,Sugar Cane,18593.0,0.02%
0,No data,15,Pasture,899.0,0.00%
0,No data,3,Forest Formation,1106.0,0.00%
0,No data,21,Mosaic of Uses,596.0,0.00%
0,No data,4,Savanna Formation,4.0,0.00%
0,No data,29,Rocky Outcrop,25.0,0.00%
0,No data,9,Forest Plantation,79.0,0.00%
0,No data,12,Grassland,5.0,0.00%
0,No data,24,Urban Area,13.0,0.00%
0,No data,33,River Lake and Ocean,20.0,0.00%
0,No data,41,Other Temporary Crops,3.0,0.00%
0,No data,46,Coffee,5.0,0.00%
0,No data,11,Wetland,2.0,0.00%
0,No data,25,Other non Vegetated Areas,4.0,0.00%
0,No data,30,Mining,103.0,0.00%
0,No data,49,Wooded Sandbank Vegetation,12.0,0.00%
0,No data,23,Beach and Sand,3.0,0.00%
29,Rocky Outcrop,15,Pasture,71046.0,0.07%
29,Rocky Outcrop,3,Forest Formation,6732.0,0.01%
29,Rocky Outcrop,21,Mosaic of Uses,49070.0,0.05%
29,Rocky Outcrop,4,Savanna Formation,8641.0,0.01%
29,Rocky Outcrop,0,No data,5104.0,0.00%
29,Rocky Outcrop,9,Forest Plantation,6760.0,0.01%
29,Rocky Outcrop,12,Grassland,2953.0,0.00%
29,Rocky Outcrop,24,Urban Area,8895.0,0.01%
29,Rocky Outcrop,33,River Lake and Ocean,1004.0,0.00%
29,Rocky Outcrop,41,Other Temporary Crops,697.0,0.00%
29,Rocky Outcrop,46,Coffee,594.0,0.00%
29,Rocky Outcrop,11,Wetland,4950.0,0.00%
29,Rocky Outcrop,25,Other non Vegetated Areas,2565.0,0.00%
29,Rocky Outcrop,30,Mining,41049.0,0.04%
29,Rocky Outcrop,49,Wooded Sandbank Vegetation,1.0,0.00%
