From_Class,From_Label,To_Class,To_Label,Count,Percent
15,Pasture,3,Forest Formation,1101476.0,1.71%
15,Pasture,21,Mosaic of Uses,18723654.0,29.01%
15,Pasture,4,Savanna Formation,1465469.0,2.27%
15,Pasture,0,No data,1643.0,0.00%
15,Pasture,29,Rocky Outcrop,11026.0,0.02%
15,Pasture,9,Forest Plantation,202535.0,0.31%
15,Pasture,12,Grassland,133040.0,0.21%
15,Pasture,24,Urban Area,233667.0,0.36%
15,Pasture,33,River Lake and Ocean,125604.0,0.19%
15,Pasture,41,Other Temporary Crops,1770280.0,2.74%
15,Pasture,46,Coffee,363115.0,0.56%
15,Pasture,11,Wetland,56813.0,0.09%
15,Pasture,25,Other non Vegetated Areas,155235.0,0.24%
15,Pasture,30,Mining,15924.0,0.02%
15,Pasture,50,Herbaceous Sandbank Vegetation,11027.0,0.02%
15,Pasture,49,Wooded Sandbank Vegetation,1633.0,0.00%
15,Pasture,23,Beach and Sand,61.0,0.00%
15,Pasture,5,Mangrove,4.0,0.00%
15,Pasture,48,Other Perennial Crops,27523.0,0.04%
15,Pasture,31,Aquaculture,36.0,0.00%
15,Pasture,39,Soybean,10196.0,0.02%
15,Pasture,20,Sugar Cane,29722.0,0.05%
15,Pasture,32,Hypersaline Tidal Flat,2.0,0.00%
3,Forest Formation,15,Pasture,1541350.0,2.39%
3,Forest Formation,21,Mosaic of Uses,4431416.0,6.87%
3,Forest Formation,4,Savanna Formation,354654.0,0.55%
3,Forest Formation,0,No data,5076.0,0.01%
3,Forest Formation,29,Rocky Outcrop,7231.0,0.01%
3,Forest Formation,9,Forest Plantation,401410.0,0.62%
3,Forest Formation,12,Grassland,5611.0,0.01%
3,Forest Formation,24,Urban Area,13575.0,0.02%
3,Forest Formation,33,River Lake and Ocean,116276.0,0.18%
3,Forest Formation,41,Other Temporary Crops,15913.0,0.02%
3,Forest Formation,46,Coffee,46246.0,0.07%
3,Forest Formation,11,Wetland,111523.0,0.17%
3,Forest Formation,25,Other non Vegetated Areas,18943.0,0.03%
3,Forest Formation,30,Mining,18497.0,0.03%
3,Forest Formation,49,Wooded Sandbank Vegetation,387.0,0.00%
3,Forest Formation,5,Mangrove,7.0,0.00%
3,Forest Formation,48,Other Perennial Crops,7768.0,0.01%
3,Forest Formation,31,Aquaculture,32.0,0.00%
3,Forest Formation,39,Soybean,23.0,0.00%
3,Forest Formation,20,Sugar Cane,6.0,0.00%
21,Mosaic of Uses,15,Pasture,14345836.0,22.23%
21,Mosaic of Uses,3,Forest Formation,7309198.0,11.33%
21,Mosaic of Uses,4,Savanna Formation,944208.0,1.46%
21,Mosaic of Uses,0,No data,12295.0,0.02%
21,Mosaic of Uses,29,Rocky Outcrop,14893.0,0.02%
21,Mosaic of Uses,9,Forest Plantation,601873.0,0.93%
21,Mosaic of Uses,12,Grassland,93054.0,0.14%
21,Mosaic of Uses,24,Urban Area,178812.0,0.28%
21,Mosaic of Uses,33,River Lake and Ocean,336307.0,0.52%
21,Mosaic of Uses,41,Other Temporary Crops,336310.0,0.52%
21,Mosaic of Uses,46,Coffee,253913.0,0.39%
21,Mosaic of Uses,11,Wetland,121998.0,0.19%
21,Mosaic of Uses,25,Other non Vegetated Areas,135434.0,0.21%
21,Mosaic of Uses,30,Mining,15681.0,0.02%
21,Mosaic of Uses,50,Herbaceous Sandbank Vegetation,20379.0,0.03%
21,Mosaic of Uses,49,Wooded Sandbank Vegetation,47013.0,0.07%
21,Mosaic of Uses,23,Beach and Sand,2440.0,0.00%
21,Mosaic of Uses,5,Mangrove,299.0,0.00%
21,Mosaic of Uses,48,Other Perennial Crops,14325.0,0.02%
21,Mosaic of Uses,31,Aquaculture,1297.0,0.00%
21,Mosaic of Uses,39,Soybean,6002.0,0.01%
21,Mosaic of Uses,20,Sugar Cane,56880.0,0.09%
21,Mosaic of Uses,32,Hypersaline Tidal Flat,119.0,0.00%
4,Savanna Formation,15,Pasture,1341446.0,2.08%
4,Savanna Formation,3,Forest Formation,671747.0,1.04%
4,Savanna Formation,21,Mosaic of Uses,986086.0,1.53%
4,Savanna Formation,0,No data,71.0,0.00%
4,Savanna Formation,29,Rocky Outcrop,9931.0,0.02%
4,Savanna Formation,9,Forest Plantation,201483.0,0.31%
4,Savanna Formation,12,Grassland,73478.0,0.11%
4,Savanna Formation,24,Urban Area,6526.0,0.01%
4,Savanna Formation,33,River Lake and Ocean,16040.0,0.02%
4,Savanna Formation,41,Other Temporary Crops,15758.0,0.02%
4,Savanna Formation,46,Coffee,990.0,0.00%
4,Savanna Formation,11,Wetland,156500.0,0.24%
4,Savanna Formation,25,Other non Vegetated Areas,22554.0,0.03%
4,Savanna Formation,30,Mining,506.0,0.00%
4,Savanna Formation,48,Other Perennial Crops,3794.0,0.01%
4,Savanna Formation,39,Soybean,127.0,0.00%
4,Savanna Formation,20,Sugar Cane,18.0,0.00%
0,No data,15,Pasture,1106.0,0.00%
0,No data,3,Forest Formation,5809.0,0.01%
0,No data,21,Mosaic of Uses,4762.0,0.01%
0,No data,4,Savanna Formation,103.0,0.00%
0,No data,29,Rocky Outcrop,88.0,0.00%
0,No data,9,Forest Plantation,61.0,0.00%
0,No data,12,Grassland,4.0,0.00%
0,No data,24,Urban Area,16.0,0.00%
0,No data,33,River Lake and Ocean,327.0,0.00%
0,No data,41,Other Temporary Crops,2.0,0.00%
0,No data,46,Coffee,15.0,0.00%
0,No data,11,Wetland,6.0,0.00%
0,No data,25,Other non Vegetated Areas,24.0,0.00%
0,No data,30,Mining,3.0,0.00%
0,No data,49,Wooded Sandbank Vegetation,28.0,0.00%
0,No data,23,Beach and Sand,4.0,0.00%
29,Rocky Outcrop,15,Pasture,19432.0,0.03%
29,Rocky Outcrop,3,Forest Formation,6419.0,0.01%
29,Rocky Outcrop,21,Mosaic of Uses,27429.0,0.04%
29,Rocky Outcrop,4,Savanna Formation,8815.0,0.01%
29,Rocky Outcrop,0,No data,4803.0,0.01%
29,Rocky Outcrop,9,Forest Plantation,3033.0,0.00%
29,Rocky Outcrop,12,Grassland,2903.0,0.00%
29,Rocky Outcrop,24,Urban Area,1104.0,0.00%
29,Rocky Outcrop,33,River Lake and Ocean,1811.0,0.00%
29,Rocky Outcrop,41,Other Temporary Crops,16.0,0.00%
29,Rocky Outcrop,46,Coffee,209.0,0.00%
29,Rocky Outcrop,11,Wetland,4916.0,0.01%
29,Rocky Outcrop,25,Other non Vegetated Areas,2269.0,0.00%
29,Rocky Outcrop,30,Mining,3388.0,0.01%
29,Rocky Outcrop,49,Wooded Sandbank Vegetation,1.0,0.00%
29,Rocky Outcrop,48,Other Perennial Crops,12.0,0.00%
9,Forest Plantation,15,Pasture,130303.0,0.20%
9,Forest Plantation,3,Forest Formation,81395.0,0.13%
9,Forest Plantation,21,Mosaic of Uses,253321.0,0.39%
9,Forest Plantation,4,Savanna Formation,22981.0,0.04%
9,Forest Plantation,0,No data,48.0,0.00%
9,Forest Plantation,29,Rocky Outcrop,641.0,0.00%
9,Forest Plantation,12,Grassland,21671.0,0.03%
9,Forest Plantation,24,Urban Area,1067.0,0.00%
9,Forest Plantation,33,River Lake and Ocean,830.0,0.00%
9,Forest Plantation,41,Other Temporary Crops,29026.0,0.04%
9,Forest Plantation,46,Coffee,1390.0,0.00%
9,Forest Plantation,11,Wetland,1433.0,0.00%
9,Forest Plantation,25,Other non Vegetated Areas,1318.0,0.00%
9,Forest Plantation,30,Mining,1189.0,0.00%
9,Forest Plantation,48,Other Perennial Crops,26.0,0.00%
9,Forest Plantation,39,Soybean,2169.0,0.00%
9,Forest Plantation,20,Sugar Cane,422.0,0.00%
12,Grassland,15,Pasture,271784.0,0.42%
12,Grassland,3,Forest Formation,7299.0,0.01%
12,Grassland,21,Mosaic of Uses,180923.0,0.28%
12,Grassland,4,Savanna Formation,71296.0,0.11%
12,Grassland,0,No data,8.0,0.00%
12,Grassland,29,Rocky Outcrop,2818.0,0.00%
12,Grassland,9,Forest Plantation,30721.0,0.05%
12,Grassland,24,Urban Area,10394.0,0.02%
12,Grassland,33,River Lake and Ocean,13827.0,0.02%
12,Grassland,41,Other Temporary Crops,48516.0,0.08%
12,Grassland,46,Coffee,287.0,0.00%
12,Grassland,11,Wetland,9627.0,0.01%
12,Grassland,25,Other non Vegetated Areas,47468.0,0.07%
12,Grassland,30,Mining,12248.0,0.02%
12,Grassland,48,Other Perennial Crops,109.0,0.00%
12,Grassland,20,Sugar Cane,6.0,0.00%
24,Urban Area,15,Pasture,6065.0,0.01%
24,Urban Area,3,Forest Formation,1819.0,0.00%
24,Urban Area,21,Mosaic of Uses,13135.0,0.02%
24,Urban Area,4,Savanna Formation,563.0,0.00%
24,Urban Area,0,No data,10.0,0.00%
24,Urban Area,29,Rocky Outcrop,5.0,0.00%
24,Urban Area,9,Forest Plantation,22.0,0.00%
24,Urban Area,12,Grassland,137.0,0.00%
24,Urban Area,33,River Lake and Ocean,7063.0,0.01%
24,Urban Area,41,Other Temporary Crops,117.0,0.00%
24,Urban Area,46,Coffee,19.0,0.00%
24,Urban Area,11,Wetland,643.0,0.00%
24,Urban Area,25,Other non Vegetated Areas,990.0,0.00%
24,Urban Area,30,Mining,2398.0,0.00%
24,Urban Area,50,Herbaceous Sandbank Vegetation,35.0,0.00%
24,Urban Area,49,Wooded Sandbank Vegetation,94.0,0.00%
