From_Class,From_Label,To_Class,To_Label,Count,Percent
3,Forest Formation,4,Savanna Formation,25906,0.06%
3,Forest Formation,5,Mangrove,2339,0.01%
3,Forest Formation,9,Forest Plantation,4,0.00%
3,Forest Formation,11,Wetland,123,0.00%
3,Forest Formation,12,Grassland,35,0.00%
3,Forest Formation,15,Pasture,5756,0.01%
3,Forest Formation,20,Sugar Cane,305,0.00%
3,Forest Formation,21,Mosaic of Uses,107788,0.25%
3,Forest Formation,23,Beach and Sand,360,0.00%
3,Forest Formation,24,Urban Area,401,0.00%
3,Forest Formation,25,Other non Vegetated Areas,442,0.00%
3,Forest Formation,29,Rocky Outcrop,2,0.00%
3,Forest Formation,31,Aquaculture,200,0.00%
3,Forest Formation,32,Hypersaline Tidal Flat,48,0.00%
3,Forest Formation,33,River Lake and Ocean,13013,0.03%
3,Forest Formation,41,Other Temporary Crops,9217,0.02%
3,Forest Formation,48,Other Perennial Crops,2472,0.01%
3,Forest Formation,49,Wooded Sandbank Vegetation,23,0.00%
3,Forest Formation,50,Herbaceous Sandbank Vegetation,27,0.00%
4,Savanna Formation,3,Forest Formation,36740,0.09%
4,Savanna Formation,5,Mangrove,1809,0.00%
4,Savanna Formation,9,Forest Plantation,108,0.00%
4,Savanna Formation,11,Wetland,15,0.00%
4,Savanna Formation,12,Grassland,165825,0.38%
4,Savanna Formation,15,Pasture,2524444,5.86%
4,Savanna Formation,20,Sugar Cane,910,0.00%
4,Savanna Formation,21,Mosaic of Uses,5720674,13.28%
4,Savanna Formation,23,Beach and Sand,7928,0.02%
4,Savanna Formation,24,Urban Area,3229,0.01%
4,Savanna Formation,25,Other non Vegetated Areas,39626,0.09%
4,Savanna Formation,29,Rocky Outcrop,266,0.00%
4,Savanna Formation,30,Mining,631,0.00%
4,Savanna Formation,31,Aquaculture,2862,0.01%
4,Savanna Formation,32,Hypersaline Tidal Flat,394,0.00%
4,Savanna Formation,33,River Lake and Ocean,351150,0.82%
4,Savanna Formation,41,Other Temporary Crops,272129,0.63%
4,Savanna Formation,48,Other Perennial Crops,66833,0.16%
4,Savanna Formation,49,Wooded Sandbank Vegetation,40,0.00%
4,Savanna Formation,50,Herbaceous Sandbank Vegetation,1418,0.00%
5,Mangrove,3,Forest Formation,2752,0.01%
5,Mangrove,4,Savanna Formation,2271,0.01%
5,Mangrove,11,Wetland,533,0.00%
5,Mangrove,12,Grassland,29,0.00%
5,Mangrove,15,Pasture,4,0.00%
5,Mangrove,20,Sugar Cane,1,0.00%
5,Mangrove,21,Mosaic of Uses,873,0.00%
5,Mangrove,23,Beach and Sand,157,0.00%
5,Mangrove,24,Urban Area,9,0.00%
5,Mangrove,25,Other non Vegetated Areas,20,0.00%
5,Mangrove,31,Aquaculture,892,0.00%
5,Mangrove,32,Hypersaline Tidal Flat,4980,0.01%
5,Mangrove,33,River Lake and Ocean,14009,0.03%
5,Mangrove,41,Other Temporary Crops,38,0.00%
5,Mangrove,50,Herbaceous Sandbank Vegetation,655,0.00%
9,Forest Plantation,3,Forest Formation,4,0.00%
9,Forest Plantation,4,Savanna Formation,144,0.00%
9,Forest Plantation,21,Mosaic of Uses,21,0.00%
9,Forest Plantation,49,Wooded Sandbank Vegetation,8,0.00%
11,Wetland,3,Forest Formation,179,0.00%
11,Wetland,4,Savanna Formation,26,0.00%
11,Wetland,5,Mangrove,513,0.00%
11,Wetland,15,Pasture,24,0.00%
11,Wetland,20,Sugar Cane,41,0.00%
11,Wetland,21,Mosaic of Uses,7545,0.02%
11,Wetland,23,Beach and Sand,58,0.00%
11,Wetland,24,Urban Area,18,0.00%
11,Wetland,31,Aquaculture,221,0.00%
11,Wetland,32,Hypersaline Tidal Flat,280,0.00%
11,Wetland,33,River Lake and Ocean,3708,0.01%
11,Wetland,41,Other Temporary Crops,1307,0.00%
11,Wetland,48,Other Perennial Crops,2,0.00%
11,Wetland,49,Wooded Sandbank Vegetation,9,0.00%
11,Wetland,50,Herbaceous Sandbank Vegetation,46,0.00%
12,Grassland,3,Forest Formation,501,0.00%
12,Grassland,4,Savanna Formation,107267,0.25%
12,Grassland,5,Mangrove,20,0.00%
12,Grassland,15,Pasture,276878,0.64%
12,Grassland,21,Mosaic of Uses,313637,0.73%
12,Grassland,23,Beach and Sand,1649,0.00%
12,Grassland,24,Urban Area,978,0.00%
12,Grassland,25,Other non Vegetated Areas,13449,0.03%
12,Grassland,29,Rocky Outcrop,2,0.00%
12,Grassland,31,Aquaculture,1301,0.00%
12,Grassland,32,Hypersaline Tidal Flat,263,0.00%
12,Grassland,33,River Lake and Ocean,31504,0.07%
12,Grassland,41,Other Temporary Crops,886,0.00%
12,Grassland,48,Other Perennial Crops,33,0.00%
12,Grassland,50,Herbaceous Sandbank Vegetation,1,0.00%
15,Pasture,3,Forest Formation,8096,0.02%
15,Pasture,4,Savanna Formation,1859666,4.32%
15,Pasture,5,Mangrove,2,0.00%
15,Pasture,11,Wetland,1,0.00%
15,Pasture,12,Grassland,292812,0.68%
15,Pasture,20,Sugar Cane,497,0.00%
15,Pasture,21,Mosaic of Uses,7238397,16.81%
15,Pasture,23,Beach and Sand,35467,0.08%
15,Pasture,24,Urban Area,67741,0.16%
15,Pasture,25,Other non Vegetated Areas,100568,0.23%
15,Pasture,29,Rocky Outcrop,245,0.00%
15,Pasture,30,Mining,609,0.00%
15,Pasture,31,Aquaculture,7503,0.02%
15,Pasture,32,Hypersaline Tidal Flat,345,0.00%
15,Pasture,33,River Lake and Ocean,296385,0.69%
15,Pasture,41,Other Temporary Crops,1094694,2.54%
15,Pasture,48,Other Perennial Crops,128968,0.30%
15,Pasture,50,Herbaceous Sandbank Vegetation,2475,0.01%
20,Sugar Cane,3,Forest Formation,201,0.00%
20,Sugar Cane,4,Savanna Formation,314,0.00%
20,Sugar Cane,11,Wetland,34,0.00%
20,Sugar Cane,15,Pasture,662,0.00%
20,Sugar Cane,21,Mosaic of Uses,16333,0.04%
20,Sugar Cane,23,Beach and Sand,35,0.00%
20,Sugar Cane,24,Urban Area,114,0.00%
20,Sugar Cane,25,Other non Vegetated Areas,26,0.00%
20,Sugar Cane,32,Hypersaline Tidal Flat,13,0.00%
20,Sugar Cane,33,River Lake and Ocean,343,0.00%
20,Sugar Cane,41,Other Temporary Crops,19771,0.05%
20,Sugar Cane,48,Other Perennial Crops,1,0.00%
21,Mosaic of Uses,3,Forest Formation,133454,0.31%
21,Mosaic of Uses,4,Savanna Formation,3959810,9.19%
21,Mosaic of Uses,5,Mangrove,1243,0.00%
21,Mosaic of Uses,9,Forest Plantation,18,0.00%
21,Mosaic of Uses,11,Wetland,4049,0.01%
21,Mosaic of Uses,12,Grassland,238680,0.55%
21,Mosaic of Uses,15,Pasture,13060651,30.32%
21,Mosaic of Uses,20,Sugar Cane,21571,0.05%
21,Mosaic of Uses,23,Beach and Sand,59428,0.14%
21,Mosaic of Uses,24,Urban Area,83082,0.19%
21,Mosaic of Uses,25,Other non Vegetated Areas,112141,0.26%
21,Mosaic of Uses,29,Rocky Outcrop,320,0.00%
21,Mosaic of Uses,30,Mining,225,0.00%
21,Mosaic of Uses,31,Aquaculture,4289,0.01%
21,Mosaic of Uses,32,Hypersaline Tidal Flat,818,0.00%
21,Mosaic of Uses,33,River Lake and Ocean,385663,0.90%
