From_Class,From_Label,To_Class,To_Label,Count
4,Savanna Formation,21,Mosaic of Uses,6356304
4,Savanna Formation,0,No data,328
4,Savanna Formation,15,Pasture,2804938
4,Savanna Formation,33,River Lake and Ocean,390166
4,Savanna Formation,3,Forest Formation,40822
4,Savanna Formation,12,Grassland,184251
4,Savanna Formation,20,Sugar Cane,1011
4,Savanna Formation,23,Beach and Sand,8808
4,Savanna Formation,25,Other non Vegetated Areas,44028
4,Savanna Formation,41,Other Temporary Crops,302366
4,Savanna Formation,31,Aquaculture,3180
4,Savanna Formation,24,Urban Area,3588
4,Savanna Formation,5,Mangrove,2010
4,Savanna Formation,50,Herbaceous Sandbank Vegetation,1575
4,Savanna Formation,48,Other Perennial Crops,74258
4,Savanna Formation,11,Wetland,17
4,Savanna Formation,32,Hypersaline Tidal Flat,437
4,Savanna Formation,29,Rocky Outcrop,295
4,Savanna Formation,49,Wooded Sandbank Vegetation,45
4,Savanna Formation,30,Mining,701
4,Savanna Formation,9,Forest Plantation,120
21,Mosaic of Uses,4,Savanna Formation,4399789
21,Mosaic of Uses,0,No data,132
21,Mosaic of Uses,15,Pasture,14511835
21,Mosaic of Uses,33,River Lake and Ocean,428514
21,Mosaic of Uses,3,Forest Formation,148282
21,Mosaic of Uses,12,Grassland,265200
21,Mosaic of Uses,20,Sugar Cane,23968
21,Mosaic of Uses,23,Beach and Sand,66031
21,Mosaic of Uses,25,Other non Vegetated Areas,124601
21,Mosaic of Uses,41,Other Temporary Crops,759930
21,Mosaic of Uses,31,Aquaculture,4766
21,Mosaic of Uses,24,Urban Area,92314
21,Mosaic of Uses,5,Mangrove,1381
21,Mosaic of Uses,50,Herbaceous Sandbank Vegetation,22660
21,Mosaic of Uses,48,Other Perennial Crops,65976
21,Mosaic of Uses,11,Wetland,4498
21,Mosaic of Uses,32,Hypersaline Tidal Flat,909
21,Mosaic of Uses,29,Rocky Outcrop,355
21,Mosaic of Uses,49,Wooded Sandbank Vegetation,4405
21,Mosaic of Uses,30,Mining,250
21,Mosaic of Uses,9,Forest Plantation,20
0,No data,4,Savanna Formation,487
0,No data,21,Mosaic of Uses,396
0,No data,15,Pasture,891
0,No data,33,River Lake and Ocean,93
0,No data,3,Forest Formation,23
0,No data,20,Sugar Cane,3
0,No data,23,Beach and Sand,139
0,No data,25,Other non Vegetated Areas,4
0,No data,41,Other Temporary Crops,58
0,No data,31,Aquaculture,1
0,No data,50,Herbaceous Sandbank Vegetation,29
0,No data,11,Wetland,62
0,No data,9,Forest Plantation,1
15,Pasture,4,Savanna Formation,2066296
15,Pasture,21,Mosaic of Uses,8042663
15,Pasture,0,No data,555
15,Pasture,33,River Lake and Ocean,329317
15,Pasture,3,Forest Formation,8995
15,Pasture,12,Grassland,325347
15,Pasture,20,Sugar Cane,552
15,Pasture,23,Beach and Sand,39407
15,Pasture,25,Other non Vegetated Areas,111742
15,Pasture,41,Other Temporary Crops,1216326
15,Pasture,31,Aquaculture,8336
15,Pasture,24,Urban Area,75268
15,Pasture,5,Mangrove,2
15,Pasture,50,Herbaceous Sandbank Vegetation,2750
15,Pasture,48,Other Perennial Crops,143298
15,Pasture,11,Wetland,1
15,Pasture,32,Hypersaline Tidal Flat,383
15,Pasture,29,Rocky Outcrop,272
15,Pasture,30,Mining,676
33,River Lake and Ocean,4,Savanna Formation,412708
33,River Lake and Ocean,21,Mosaic of Uses,451614
33,River Lake and Ocean,0,No data,90
33,River Lake and Ocean,15,Pasture,344082
33,River Lake and Ocean,3,Forest Formation,16053
33,River Lake and Ocean,12,Grassland,37659
33,River Lake and Ocean,20,Sugar Cane,385
33,River Lake and Ocean,23,Beach and Sand,40008
33,River Lake and Ocean,25,Other non Vegetated Areas,57677
33,River Lake and Ocean,41,Other Temporary Crops,7456
33,River Lake and Ocean,31,Aquaculture,47394
33,River Lake and Ocean,24,Urban Area,2659
33,River Lake and Ocean,5,Mangrove,20029
33,River Lake and Ocean,50,Herbaceous Sandbank Vegetation,11228
33,River Lake and Ocean,48,Other Perennial Crops,328
33,River Lake and Ocean,11,Wetland,3419
33,River Lake and Ocean,32,Hypersaline Tidal Flat,15494
33,River Lake and Ocean,29,Rocky Outcrop,23
33,River Lake and Ocean,49,Wooded Sandbank Vegetation,107
33,River Lake and Ocean,30,Mining,60
3,Forest Formation,4,Savanna Formation,28784
3,Forest Formation,21,Mosaic of Uses,119765
3,Forest Formation,0,No data,14
3,Forest Formation,15,Pasture,6396
3,Forest Formation,33,River Lake and Ocean,14459
3,Forest Formation,12,Grassland,38
3,Forest Formation,20,Sugar Cane,339
3,Forest Formation,23,Beach and Sand,400
3,Forest Formation,25,Other non Vegetated Areas,491
3,Forest Formation,41,Other Temporary Crops,10241
3,Forest Formation,31,Aquaculture,223
3,Forest Formation,24,Urban Area,446
3,Forest Formation,5,Mangrove,2598
3,Forest Formation,50,Herbaceous Sandbank Vegetation,31
3,Forest Formation,48,Other Perennial Crops,2747
3,Forest Formation,11,Wetland,137
3,Forest Formation,32,Hypersaline Tidal Flat,53
3,Forest Formation,29,Rocky Outcrop,2
3,Forest Formation,49,Wooded Sandbank Vegetation,26
3,Forest Formation,9,Forest Plantation,5
12,Grassland,4,Savanna Formation,119185
12,Grassland,21,Mosaic of Uses,348486
12,Grassland,15,Pasture,307642
12,Grassland,33,River Lake and Ocean,35004
12,Grassland,3,Forest Formation,557
12,Grassland,23,Beach and Sand,1833
12,Grassland,25,Other non Vegetated Areas,14943
12,Grassland,41,Other Temporary Crops,985
12,Grassland,31,Aquaculture,1445
12,Grassland,24,Urban Area,1087
12,Grassland,5,Mangrove,23
12,Grassland,50,Herbaceous Sandbank Vegetation,1
12,Grassland,48,Other Perennial Crops,37
12,Grassland,32,Hypersaline Tidal Flat,292
12,Grassland,29,Rocky Outcrop,2
20,Sugar Cane,4,Savanna Formation,349
20,Sugar Cane,21,Mosaic of Uses,18148
20,Sugar Cane,0,No data,3
20,Sugar Cane,15,Pasture,736
