From_Class,From_Label,To_Class,To_Label,Count,Percent
15,Pasture,3,Forest Formation,633112.0,5.14%
15,Pasture,21,Mosaic of Uses,4247435.0,34.45%
15,Pasture,0,No data,335.0,0.00%
15,Pasture,9,Forest Plantation,662942.0,5.38%
15,Pasture,46,Coffee,679401.0,5.51%
15,Pasture,33,River Lake and Ocean,60016.0,0.49%
15,Pasture,24,Urban Area,166992.0,1.35%
15,Pasture,29,Rocky Outcrop,3497.0,0.03%
15,Pasture,11,Wetland,19715.0,0.16%
15,Pasture,49,Wooded Sandbank Vegetation,9276.0,0.08%
15,Pasture,41,Other Temporary Crops,111682.0,0.91%
15,Pasture,25,Other non Vegetated Areas,40859.0,0.33%
15,Pasture,48,Other Perennial Crops,42035.0,0.34%
15,Pasture,20,Sugar Cane,48717.0,0.40%
15,Pasture,23,Beach and Sand,35.0,0.00%
15,Pasture,4,Savanna Formation,118.0,0.00%
15,Pasture,50,Herbaceous Sandbank Vegetation,79.0,0.00%
3,Forest Formation,15,Pasture,610100.0,4.95%
3,Forest Formation,21,Mosaic of Uses,1120250.0,9.09%
3,Forest Formation,0,No data,166.0,0.00%
3,Forest Formation,9,Forest Plantation,201503.0,1.63%
3,Forest Formation,46,Coffee,153582.0,1.25%
3,Forest Formation,33,River Lake and Ocean,10088.0,0.08%
3,Forest Formation,24,Urban Area,10221.0,0.08%
3,Forest Formation,29,Rocky Outcrop,1101.0,0.01%
3,Forest Formation,11,Wetland,368.0,0.00%
3,Forest Formation,49,Wooded Sandbank Vegetation,177.0,0.00%
3,Forest Formation,41,Other Temporary Crops,4522.0,0.04%
3,Forest Formation,5,Mangrove,1023.0,0.01%
3,Forest Formation,25,Other non Vegetated Areas,5017.0,0.04%
3,Forest Formation,48,Other Perennial Crops,5295.0,0.04%
3,Forest Formation,20,Sugar Cane,1414.0,0.01%
3,Forest Formation,32,Hypersaline Tidal Flat,25.0,0.00%
3,Forest Formation,4,Savanna Formation,13.0,0.00%
21,Mosaic of Uses,15,Pasture,1357024.0,11.01%
21,Mosaic of Uses,3,Forest Formation,855297.0,6.94%
21,Mosaic of Uses,0,No data,366.0,0.00%
21,Mosaic of Uses,9,Forest Plantation,98747.0,0.80%
21,Mosaic of Uses,46,Coffee,132405.0,1.07%
21,Mosaic of Uses,33,River Lake and Ocean,44987.0,0.36%
21,Mosaic of Uses,24,Urban Area,81194.0,0.66%
21,Mosaic of Uses,29,Rocky Outcrop,1750.0,0.01%
21,Mosaic of Uses,11,Wetland,37810.0,0.31%
21,Mosaic of Uses,49,Wooded Sandbank Vegetation,20096.0,0.16%
21,Mosaic of Uses,41,Other Temporary Crops,11001.0,0.09%
21,Mosaic of Uses,5,Mangrove,564.0,0.00%
21,Mosaic of Uses,25,Other non Vegetated Areas,15971.0,0.13%
21,Mosaic of Uses,48,Other Perennial Crops,6033.0,0.05%
21,Mosaic of Uses,20,Sugar Cane,6128.0,0.05%
21,Mosaic of Uses,32,Hypersaline Tidal Flat,97.0,0.00%
21,Mosaic of Uses,23,Beach and Sand,110.0,0.00%
21,Mosaic of Uses,4,Savanna Formation,160.0,0.00%
21,Mosaic of Uses,50,Herbaceous Sandbank Vegetation,154.0,0.00%
0,No data,15,Pasture,93.0,0.00%
0,No data,3,Forest Formation,104.0,0.00%
0,No data,21,Mosaic of Uses,86.0,0.00%
0,No data,9,Forest Plantation,4.0,0.00%
0,No data,46,Coffee,8.0,0.00%
0,No data,33,River Lake and Ocean,2.0,0.00%
0,No data,24,Urban Area,2.0,0.00%
0,No data,29,Rocky Outcrop,19.0,0.00%
0,No data,25,Other non Vegetated Areas,1.0,0.00%
9,Forest Plantation,15,Pasture,41806.0,0.34%
9,Forest Plantation,3,Forest Formation,39834.0,0.32%
9,Forest Plantation,21,Mosaic of Uses,37095.0,0.30%
9,Forest Plantation,46,Coffee,52.0,0.00%
9,Forest Plantation,33,River Lake and Ocean,608.0,0.00%
9,Forest Plantation,24,Urban Area,2788.0,0.02%
9,Forest Plantation,11,Wetland,54.0,0.00%
9,Forest Plantation,49,Wooded Sandbank Vegetation,645.0,0.01%
9,Forest Plantation,41,Other Temporary Crops,92.0,0.00%
9,Forest Plantation,25,Other non Vegetated Areas,539.0,0.00%
9,Forest Plantation,48,Other Perennial Crops,2.0,0.00%
9,Forest Plantation,20,Sugar Cane,13.0,0.00%
46,Coffee,15,Pasture,97144.0,0.79%
46,Coffee,3,Forest Formation,69221.0,0.56%
