From_Class,From_Label,To_Class,To_Label,Count
15,Pasture,21,Mosaic of Uses,1331841
15,Pasture,3,Forest Formation,49770
15,Pasture,41,Other Temporary Crops,136597
15,Pasture,9,Forest Plantation,38012
15,Pasture,39,Soybean,252004
15,Pasture,20,Sugar Cane,2792
15,Pasture,11,Wetland,16581
15,Pasture,46,Coffee,8511
15,Pasture,12,Grassland,11893
15,Pasture,33,River Lake and Ocean,983
15,Pasture,24,Urban Area,2890
15,Pasture,29,Rocky Outcrop,282
15,Pasture,25,Other non Vegetated Areas,393
15,Pasture,48,Other Perennial Crops,398
15,Pasture,4,Savanna Formation,1173
15,Pasture,0,No data,76
21,Mosaic of Uses,15,Pasture,1119294
21,Mosaic of Uses,3,Forest Formation,299106
21,Mosaic of Uses,41,Other Temporary Crops,292404
21,Mosaic of Uses,9,Forest Plantation,118017
21,Mosaic of Uses,39,Soybean,331580
21,Mosaic of Uses,20,Sugar Cane,136985
21,Mosaic of Uses,11,Wetland,4159
21,Mosaic of Uses,46,Coffee,22367
21,Mosaic of Uses,12,Grassland,1731
21,Mosaic of Uses,33,River Lake and Ocean,19714
21,Mosaic of Uses,24,Urban Area,18585
21,Mosaic of Uses,29,Rocky Outcrop,47
21,Mosaic of Uses,25,Other non Vegetated Areas,4499
21,Mosaic of Uses,48,Other Perennial Crops,801
21,Mosaic of Uses,4,Savanna Formation,454
21,Mosaic of Uses,0,No data,471
3,Forest Formation,15,Pasture,65880
3,Forest Formation,21,Mosaic of Uses,298716
3,Forest Formation,41,Other Temporary Crops,12784
3,Forest Formation,9,Forest Plantation,98657
3,Forest Formation,39,Soybean,18849
3,Forest Formation,20,Sugar Cane,757
3,Forest Formation,11,Wetland,11660
3,Forest Formation,46,Coffee,5073
3,Forest Formation,12,Grassland,7803
3,Forest Formation,33,River Lake and Ocean,7145
3,Forest Formation,24,Urban Area,157
3,Forest Formation,29,Rocky Outcrop,188
3,Forest Formation,25,Other non Vegetated Areas,189
3,Forest Formation,48,Other Perennial Crops,201
3,Forest Formation,4,Savanna Formation,907
3,Forest Formation,0,No data,573
41,Other Temporary Crops,15,Pasture,152536
41,Other Temporary Crops,21,Mosaic of Uses,213364
41,Other Temporary Crops,3,Forest Formation,13709
41,Other Temporary Crops,9,Forest Plantation,70193
41,Other Temporary Crops,39,Soybean,1706601
41,Other Temporary Crops,20,Sugar Cane,225640
41,Other Temporary Crops,11,Wetland,2582
41,Other Temporary Crops,46,Coffee,16520
41,Other Temporary Crops,12,Grassland,2499
41,Other Temporary Crops,33,River Lake and Ocean,3164
41,Other Temporary Crops,24,Urban Area,4139
41,Other Temporary Crops,29,Rocky Outcrop,24
41,Other Temporary Crops,25,Other non Vegetated Areas,715
41,Other Temporary Crops,48,Other Perennial Crops,71
41,Other Temporary Crops,4,Savanna Formation,79
41,Other Temporary Crops,0,No data,7
9,Forest Plantation,15,Pasture,4554
9,Forest Plantation,21,Mosaic of Uses,22970
9,Forest Plantation,3,Forest Formation,50025
9,Forest Plantation,41,Other Temporary Crops,5971
9,Forest Plantation,39,Soybean,5400
9,Forest Plantation,20,Sugar Cane,54
9,Forest Plantation,11,Wetland,893
9,Forest Plantation,46,Coffee,169
9,Forest Plantation,12,Grassland,2583
9,Forest Plantation,33,River Lake and Ocean,74
9,Forest Plantation,24,Urban Area,154
9,Forest Plantation,29,Rocky Outcrop,11
9,Forest Plantation,25,Other non Vegetated Areas,137
9,Forest Plantation,48,Other Perennial Crops,1
9,Forest Plantation,4,Savanna Formation,163
9,Forest Plantation,0,No data,15
39,Soybean,15,Pasture,42797
39,Soybean,21,Mosaic of Uses,31841
39,Soybean,3,Forest Formation,10782
39,Soybean,41,Other Temporary Crops,1375083
