From_Class,From_Label,To_Class,To_Label,Count,Percent
3,Forest Formation,4,Savanna Formation,806,0.01%
3,Forest Formation,9,Forest Plantation,87695,1.05%
3,Forest Formation,11,Wetland,10364,0.12%
3,Forest Formation,12,Grassland,6936,0.08%
3,Forest Formation,15,Pasture,58560,0.70%
3,Forest Formation,20,Sugar Cane,673,0.01%
3,Forest Formation,21,Mosaic of Uses,265525,3.17%
3,Forest Formation,24,Urban Area,139,0.00%
3,Forest Formation,25,Other non Vegetated Areas,168,0.00%
3,Forest Formation,29,Rocky Outcrop,167,0.00%
3,Forest Formation,33,River Lake and Ocean,6351,0.08%
3,Forest Formation,39,Soybean,16754,0.20%
3,Forest Formation,41,Other Temporary Crops,11364,0.14%
3,Forest Formation,46,Coffee,4509,0.05%
3,Forest Formation,48,Other Perennial Crops,178,0.00%
4,Savanna Formation,3,Forest Formation,1243,0.01%
4,Savanna Formation,9,Forest Plantation,98,0.00%
4,Savanna Formation,11,Wetland,617,0.01%
4,Savanna Formation,12,Grassland,233,0.00%
4,Savanna Formation,15,Pasture,536,0.01%
4,Savanna Formation,21,Mosaic of Uses,688,0.01%
4,Savanna Formation,24,Urban Area,6,0.00%
4,Savanna Formation,25,Other non Vegetated Areas,41,0.00%
4,Savanna Formation,29,Rocky Outcrop,5,0.00%
4,Savanna Formation,33,River Lake and Ocean,1,0.00%
4,Savanna Formation,39,Soybean,84,0.00%
4,Savanna Formation,41,Other Temporary Crops,61,0.00%
4,Savanna Formation,46,Coffee,5,0.00%
9,Forest Plantation,3,Forest Formation,44467,0.53%
9,Forest Plantation,4,Savanna Formation,145,0.00%
9,Forest Plantation,11,Wetland,794,0.01%
9,Forest Plantation,12,Grassland,2296,0.03%
9,Forest Plantation,15,Pasture,4048,0.05%
9,Forest Plantation,20,Sugar Cane,48,0.00%
9,Forest Plantation,21,Mosaic of Uses,20417,0.24%
9,Forest Plantation,24,Urban Area,137,0.00%
9,Forest Plantation,25,Other non Vegetated Areas,121,0.00%
9,Forest Plantation,29,Rocky Outcrop,10,0.00%
9,Forest Plantation,33,River Lake and Ocean,65,0.00%
9,Forest Plantation,39,Soybean,4800,0.06%
9,Forest Plantation,41,Other Temporary Crops,5308,0.06%
9,Forest Plantation,46,Coffee,150,0.00%
9,Forest Plantation,48,Other Perennial Crops,1,0.00%
11,Wetland,3,Forest Formation,22940,0.27%
11,Wetland,4,Savanna Formation,615,0.01%
11,Wetland,9,Forest Plantation,4068,0.05%
11,Wetland,12,Grassland,5422,0.06%
11,Wetland,15,Pasture,14370,0.17%
11,Wetland,20,Sugar Cane,8,0.00%
11,Wetland,21,Mosaic of Uses,8002,0.10%
11,Wetland,24,Urban Area,16,0.00%
11,Wetland,25,Other non Vegetated Areas,50,0.00%
11,Wetland,29,Rocky Outcrop,174,0.00%
11,Wetland,33,River Lake and Ocean,895,0.01%
11,Wetland,39,Soybean,3076,0.04%
11,Wetland,41,Other Temporary Crops,3118,0.04%
11,Wetland,46,Coffee,1,0.00%
12,Grassland,3,Forest Formation,5657,0.07%
12,Grassland,4,Savanna Formation,701,0.01%
12,Grassland,9,Forest Plantation,4903,0.06%
12,Grassland,11,Wetland,8017,0.10%
12,Grassland,15,Pasture,12942,0.15%
12,Grassland,21,Mosaic of Uses,3820,0.05%
12,Grassland,24,Urban Area,2,0.00%
12,Grassland,25,Other non Vegetated Areas,270,0.00%
12,Grassland,29,Rocky Outcrop,278,0.00%
12,Grassland,33,River Lake and Ocean,237,0.00%
12,Grassland,39,Soybean,1804,0.02%
12,Grassland,41,Other Temporary Crops,3856,0.05%
15,Pasture,3,Forest Formation,44240,0.53%
15,Pasture,4,Savanna Formation,1043,0.01%
15,Pasture,9,Forest Plantation,33789,0.40%
15,Pasture,11,Wetland,14738,0.18%
15,Pasture,12,Grassland,10571,0.13%
15,Pasture,20,Sugar Cane,2482,0.03%
15,Pasture,21,Mosaic of Uses,1183859,14.13%
15,Pasture,24,Urban Area,2569,0.03%
15,Pasture,25,Other non Vegetated Areas,349,0.00%
15,Pasture,29,Rocky Outcrop,251,0.00%
15,Pasture,33,River Lake and Ocean,874,0.01%
15,Pasture,39,Soybean,224003,2.67%
15,Pasture,41,Other Temporary Crops,121420,1.45%
15,Pasture,46,Coffee,7565,0.09%
15,Pasture,48,Other Perennial Crops,354,0.00%
20,Sugar Cane,3,Forest Formation,348,0.00%
20,Sugar Cane,9,Forest Plantation,221,0.00%
20,Sugar Cane,11,Wetland,9,0.00%
20,Sugar Cane,15,Pasture,2521,0.03%
20,Sugar Cane,21,Mosaic of Uses,100369,1.20%
20,Sugar Cane,24,Urban Area,346,0.00%
20,Sugar Cane,25,Other non Vegetated Areas,32,0.00%
20,Sugar Cane,33,River Lake and Ocean,203,0.00%
20,Sugar Cane,39,Soybean,115100,1.37%
