From_Class,From_Label,To_Class,To_Label,Count,Percent
3,Forest Formation,4,Savanna Formation,3831,0.01%
3,Forest Formation,9,Forest Plantation,416552,1.05%
3,Forest Formation,11,Wetland,49233,0.12%
3,Forest Formation,12,Grassland,32946,0.08%
3,Forest Formation,15,Pasture,278161,0.70%
3,Forest Formation,20,Sugar Cane,3198,0.01%
3,Forest Formation,21,Mosaic of Uses,1261246,3.17%
3,Forest Formation,24,Urban Area,663,0.00%
3,Forest Formation,25,Other non Vegetated Areas,799,0.00%
3,Forest Formation,29,Rocky Outcrop,795,0.00%
3,Forest Formation,33,River Lake and Ocean,30168,0.08%
3,Forest Formation,39,Soybean,79585,0.20%
3,Forest Formation,41,Other Temporary Crops,53979,0.14%
3,Forest Formation,46,Coffee,21420,0.05%
3,Forest Formation,48,Other Perennial Crops,850,0.00%
4,Savanna Formation,3,Forest Formation,5905,0.01%
4,Savanna Formation,9,Forest Plantation,466,0.00%
4,Savanna Formation,11,Wetland,2933,0.01%
4,Savanna Formation,12,Grassland,1110,0.00%
4,Savanna Formation,15,Pasture,2548,0.01%
4,Savanna Formation,21,Mosaic of Uses,3268,0.01%
4,Savanna Formation,24,Urban Area,29,0.00%
4,Savanna Formation,25,Other non Vegetated Areas,197,0.00%
4,Savanna Formation,29,Rocky Outcrop,25,0.00%
4,Savanna Formation,33,River Lake and Ocean,7,0.00%
4,Savanna Formation,39,Soybean,401,0.00%
4,Savanna Formation,41,Other Temporary Crops,294,0.00%
4,Savanna Formation,46,Coffee,28,0.00%
9,Forest Plantation,3,Forest Formation,211220,0.53%
9,Forest Plantation,4,Savanna Formation,691,0.00%
9,Forest Plantation,11,Wetland,3773,0.01%
9,Forest Plantation,12,Grassland,10909,0.03%
9,Forest Plantation,15,Pasture,19230,0.05%
9,Forest Plantation,20,Sugar Cane,230,0.00%
9,Forest Plantation,21,Mosaic of Uses,96985,0.24%
9,Forest Plantation,24,Urban Area,652,0.00%
9,Forest Plantation,25,Other non Vegetated Areas,579,0.00%
9,Forest Plantation,29,Rocky Outcrop,48,0.00%
9,Forest Plantation,33,River Lake and Ocean,313,0.00%
9,Forest Plantation,39,Soybean,22800,0.06%
9,Forest Plantation,41,Other Temporary Crops,25213,0.06%
9,Forest Plantation,46,Coffee,716,0.00%
9,Forest Plantation,48,Other Perennial Crops,5,0.00%
11,Wetland,3,Forest Formation,108967,0.27%
11,Wetland,4,Savanna Formation,2922,0.01%
11,Wetland,9,Forest Plantation,19323,0.05%
11,Wetland,12,Grassland,25756,0.06%
11,Wetland,15,Pasture,68259,0.17%
11,Wetland,20,Sugar Cane,40,0.00%
11,Wetland,21,Mosaic of Uses,38011,0.10%
11,Wetland,24,Urban Area,76,0.00%
11,Wetland,25,Other non Vegetated Areas,238,0.00%
11,Wetland,29,Rocky Outcrop,830,0.00%
11,Wetland,33,River Lake and Ocean,4254,0.01%
11,Wetland,39,Soybean,14613,0.04%
11,Wetland,41,Other Temporary Crops,14812,0.04%
11,Wetland,46,Coffee,8,0.00%
11,Wetland,48,Other Perennial Crops,1,0.00%
12,Grassland,3,Forest Formation,26875,0.07%
12,Grassland,4,Savanna Formation,3331,0.01%
12,Grassland,9,Forest Plantation,23293,0.06%
12,Grassland,11,Wetland,38084,0.10%
12,Grassland,15,Pasture,61476,0.15%
12,Grassland,21,Mosaic of Uses,18147,0.05%
12,Grassland,24,Urban Area,11,0.00%
12,Grassland,25,Other non Vegetated Areas,1287,0.00%
12,Grassland,29,Rocky Outcrop,1324,0.00%
12,Grassland,33,River Lake and Ocean,1128,0.00%
12,Grassland,39,Soybean,8573,0.02%
12,Grassland,41,Other Temporary Crops,18317,0.05%
15,Pasture,3,Forest Formation,210142,0.53%
15,Pasture,4,Savanna Formation,4955,0.01%
15,Pasture,9,Forest Plantation,160498,0.40%
15,Pasture,11,Wetland,70009,0.18%
15,Pasture,12,Grassland,50215,0.13%
15,Pasture,20,Sugar Cane,11792,0.03%
15,Pasture,21,Mosaic of Uses,5623332,14.13%
15,Pasture,24,Urban Area,12205,0.03%
15,Pasture,25,Other non Vegetated Areas,1662,0.00%
15,Pasture,29,Rocky Outcrop,1193,0.00%
15,Pasture,33,River Lake and Ocean,4153,0.01%
15,Pasture,39,Soybean,1064018,2.67%
15,Pasture,41,Other Temporary Crops,576745,1.45%
15,Pasture,46,Coffee,35936,0.09%
15,Pasture,48,Other Perennial Crops,1683,0.00%
20,Sugar Cane,3,Forest Formation,1656,0.00%
20,Sugar Cane,9,Forest Plantation,1050,0.00%
20,Sugar Cane,11,Wetland,47,0.00%
20,Sugar Cane,15,Pasture,11979,0.03%
20,Sugar Cane,21,Mosaic of Uses,476756,1.20%
20,Sugar Cane,24,Urban Area,1646,0.00%
20,Sugar Cane,25,Other non Vegetated Areas,153,0.00%
20,Sugar Cane,33,River Lake and Ocean,967,0.00%
20,Sugar Cane,39,Soybean,546725,1.37%
20,Sugar Cane,41,Other Temporary Crops,535747,1.35%
20,Sugar Cane,46,Coffee,148,0.00%
20,Sugar Cane,48,Other Perennial Crops,68,0.00%
21,Mosaic of Uses,3,Forest Formation,1262892,3.17%
21,Mosaic of Uses,4,Savanna Formation,1917,0.00%
21,Mosaic of Uses,9,Forest Plantation,498294,1.25%
21,Mosaic of Uses,11,Wetland,17564,0.04%
21,Mosaic of Uses,12,Grassland,7311,0.02%
21,Mosaic of Uses,15,Pasture,4725911,11.87%
21,Mosaic of Uses,20,Sugar Cane,578385,1.45%
21,Mosaic of Uses,24,Urban Area,78472,0.20%
21,Mosaic of Uses,25,Other non Vegetated Areas,18996,0.05%
21,Mosaic of Uses,29,Rocky Outcrop,202,0.00%
21,Mosaic of Uses,33,River Lake and Ocean,83240,0.21%
21,Mosaic of Uses,39,Soybean,1400005,3.52%
21,Mosaic of Uses,41,Other Temporary Crops,1234595,3.10%
21,Mosaic of Uses,46,Coffee,94440,0.24%
21,Mosaic of Uses,48,Other Perennial Crops,3386,0.01%
24,Urban Area,3,Forest Formation,75,0.00%
24,Urban Area,4,Savanna Formation,7,0.00%
24,Urban Area,9,Forest Plantation,26,0.00%
24,Urban Area,11,Wetland,16,0.00%
24,Urban Area,12,Grassland,2,0.00%
24,Urban Area,15,Pasture,399,0.00%
24,Urban Area,20,Sugar Cane,42,0.00%
24,Urban Area,21,Mosaic of Uses,1928,0.00%
24,Urban Area,25,Other non Vegetated Areas,41,0.00%
24,Urban Area,33,River Lake and Ocean,460,0.00%
24,Urban Area,39,Soybean,504,0.00%
24,Urban Area,41,Other Temporary Crops,670,0.00%
24,Urban Area,46,Coffee,134,0.00%
25,Other non Vegetated Areas,3,Forest Formation,717,0.00%
25,Other non Vegetated Areas,4,Savanna Formation,273,0.00%
25,Other non Vegetated Areas,9,Forest Plantation,272,0.00%
25,Other non Vegetated Areas,11,Wetland,301,0.00%
25,Other non Vegetated Areas,12,Grassland,490,0.00%
25,Other non Vegetated Areas,15,Pasture,4627,0.01%
25,Other non Vegetated Areas,20,Sugar Cane,22,0.00%
25,Other non Vegetated Areas,21,Mosaic of Uses,25110,0.06%
25,Other non Vegetated Areas,24,Urban Area,439,0.00%
25,Other non Vegetated Areas,29,Rocky Outcrop,1,0.00%
25,Other non Vegetated Areas,33,River Lake and Ocean,1577,0.00%
25,Other non Vegetated Areas,39,Soybean,1811,0.00%
25,Other non Vegetated Areas,41,Other Temporary Crops,1024,0.00%
25,Other non Vegetated Areas,46,Coffee,332,0.00%
25,Other non Vegetated Areas,48,Other Perennial Crops,2,0.00%
29,Rocky Outcrop,3,Forest Formation,1015,0.00%
29,Rocky Outcrop,4,Savanna Formation,33,0.00%
29,Rocky Outcrop,9,Forest Plantation,378,0.00%
29,Rocky Outcrop,11,Wetland,949,0.00%
29,Rocky Outcrop,12,Grassland,1209,0.00%
29,Rocky Outcrop,15,Pasture,764,0.00%
29,Rocky Outcrop,21,Mosaic of Uses,183,0.00%
29,Rocky Outcrop,25,Other non Vegetated Areas,1,0.00%
29,Rocky Outcrop,33,River Lake and Ocean,4,0.00%
29,Rocky Outcrop,39,Soybean,205,0.00%
29,Rocky Outcrop,41,Other Temporary Crops,98,0.00%
33,River Lake and Ocean,3,Forest Formation,34196,0.09%
33,River Lake and Ocean,4,Savanna Formation,8,0.00%
33,River Lake and Ocean,9,Forest Plantation,551,0.00%
33,River Lake and Ocean,11,Wetland,5318,0.01%
33,River Lake and Ocean,12,Grassland,1728,0.00%
33,River Lake and Ocean,15,Pasture,1890,0.00%
33,River Lake and Ocean,20,Sugar Cane,679,0.00%
33,River Lake and Ocean,21,Mosaic of Uses,81201,0.20%
33,River Lake and Ocean,24,Urban Area,891,0.00%
33,River Lake and Ocean,25,Other non Vegetated Areas,1723,0.00%
33,River Lake and Ocean,29,Rocky Outcrop,4,0.00%
33,River Lake and Ocean,39,Soybean,979,0.00%
33,River Lake and Ocean,41,Other Temporary Crops,4817,0.01%
33,River Lake and Ocean,46,Coffee,7,0.00%
39,Soybean,3,Forest Formation,45525,0.11%
39,Soybean,4,Savanna Formation,82,0.00%
39,Soybean,9,Forest Plantation,23539,0.06%
39,Soybean,11,Wetland,5912,0.01%
39,Soybean,12,Grassland,981,0.00%
39,Soybean,15,Pasture,180699,0.45%
39,Soybean,20,Sugar Cane,389936,0.98%
39,Soybean,21,Mosaic of Uses,134442,0.34%
39,Soybean,24,Urban Area,6816,0.02%
39,Soybean,25,Other non Vegetated Areas,552,0.00%
39,Soybean,29,Rocky Outcrop,177,0.00%
39,Soybean,33,River Lake and Ocean,2379,0.01%
39,Soybean,41,Other Temporary Crops,5805906,14.59%
39,Soybean,46,Coffee,1910,0.00%
39,Soybean,48,Other Perennial Crops,11,0.00%
41,Other Temporary Crops,3,Forest Formation,57885,0.15%
41,Other Temporary Crops,4,Savanna Formation,336,0.00%
41,Other Temporary Crops,9,Forest Plantation,296372,0.74%
41,Other Temporary Crops,11,Wetland,10902,0.03%
41,Other Temporary Crops,12,Grassland,10552,0.03%
41,Other Temporary Crops,15,Pasture,644044,1.62%
41,Other Temporary Crops,20,Sugar Cane,952705,2.39%
41,Other Temporary Crops,21,Mosaic of Uses,900872,2.26%
41,Other Temporary Crops,24,Urban Area,17477,0.04%
41,Other Temporary Crops,25,Other non Vegetated Areas,3023,0.01%
41,Other Temporary Crops,29,Rocky Outcrop,104,0.00%
41,Other Temporary Crops,33,River Lake and Ocean,13362,0.03%
41,Other Temporary Crops,39,Soybean,7205651,18.10%
41,Other Temporary Crops,46,Coffee,69755,0.18%
41,Other Temporary Crops,48,Other Perennial Crops,300,0.00%
46,Coffee,3,Forest Formation,11325,0.03%
46,Coffee,4,Savanna Formation,33,0.00%
46,Coffee,9,Forest Plantation,957,0.00%
