From_Class,From_Label,To_Class,To_Label,Count
15,Pasture,21,Mosaic of Uses,4278588
15,Pasture,4,Savanna Formation,1763631
15,Pasture,0,No data,269
15,Pasture,20,Sugar Cane,153992
15,Pasture,3,Forest Formation,145034
15,Pasture,33,River Lake and Ocean,43535
15,Pasture,11,Wetland,3187
15,Pasture,24,Urban Area,60955
15,Pasture,25,Other non Vegetated Areas,68329
15,Pasture,12,Grassland,22167
15,Pasture,49,Wooded Sandbank Vegetation,2698
15,Pasture,5,Mangrove,13
15,Pasture,23,Beach and Sand,10591
15,Pasture,48,Other Perennial Crops,3839
15,Pasture,41,Other Temporary Crops,342660
15,Pasture,32,Hypersaline Tidal Flat,19
15,Pasture,31,Aquaculture,879
15,Pasture,9,Forest Plantation,818
15,Pasture,30,Mining,185
21,Mosaic of Uses,15,Pasture,6831400
21,Mosaic of Uses,4,Savanna Formation,894295
21,Mosaic of Uses,0,No data,453
21,Mosaic of Uses,20,Sugar Cane,334153
21,Mosaic of Uses,3,Forest Formation,363293
21,Mosaic of Uses,33,River Lake and Ocean,113138
21,Mosaic of Uses,11,Wetland,5776
21,Mosaic of Uses,24,Urban Area,46376
21,Mosaic of Uses,25,Other non Vegetated Areas,33786
21,Mosaic of Uses,12,Grassland,29047
21,Mosaic of Uses,49,Wooded Sandbank Vegetation,13851
21,Mosaic of Uses,5,Mangrove,797
21,Mosaic of Uses,23,Beach and Sand,4009
21,Mosaic of Uses,48,Other Perennial Crops,740
21,Mosaic of Uses,41,Other Temporary Crops,5648
21,Mosaic of Uses,32,Hypersaline Tidal Flat,163
21,Mosaic of Uses,31,Aquaculture,372
21,Mosaic of Uses,9,Forest Plantation,1432
21,Mosaic of Uses,30,Mining,245
4,Savanna Formation,15,Pasture,2411878
4,Savanna Formation,21,Mosaic of Uses,1104670
4,Savanna Formation,0,No data,208
4,Savanna Formation,20,Sugar Cane,4491
4,Savanna Formation,3,Forest Formation,107945
4,Savanna Formation,33,River Lake and Ocean,40849
4,Savanna Formation,11,Wetland,13
4,Savanna Formation,24,Urban Area,1743
4,Savanna Formation,25,Other non Vegetated Areas,3067
4,Savanna Formation,12,Grassland,13799
4,Savanna Formation,48,Other Perennial Crops,4994
4,Savanna Formation,41,Other Temporary Crops,2225
4,Savanna Formation,31,Aquaculture,3
4,Savanna Formation,9,Forest Plantation,148
4,Savanna Formation,30,Mining,103
0,No data,15,Pasture,672
0,No data,21,Mosaic of Uses,678
0,No data,4,Savanna Formation,1299
0,No data,20,Sugar Cane,19
0,No data,3,Forest Formation,339
0,No data,33,River Lake and Ocean,184
0,No data,11,Wetland,174
0,No data,25,Other non Vegetated Areas,6
0,No data,12,Grassland,38
0,No data,23,Beach and Sand,8
20,Sugar Cane,15,Pasture,240484
20,Sugar Cane,21,Mosaic of Uses,325688
20,Sugar Cane,4,Savanna Formation,3317
20,Sugar Cane,0,No data,11
20,Sugar Cane,3,Forest Formation,7042
20,Sugar Cane,33,River Lake and Ocean,4272
