From_Class,From_Label,To_Class,To_Label,Count,Percent
3,Forest Formation,4,Savanna Formation,472691,0.53%
3,Forest Formation,5,Mangrove,10847,0.01%
3,Forest Formation,9,Forest Plantation,9089,0.01%
3,Forest Formation,11,Wetland,519,0.00%
3,Forest Formation,12,Grassland,454,0.00%
3,Forest Formation,15,Pasture,880028,0.98%
3,Forest Formation,20,Sugar Cane,23230,0.03%
3,Forest Formation,21,Mosaic of Uses,1407529,1.57%
3,Forest Formation,23,Beach and Sand,48,0.00%
3,Forest Formation,24,Urban Area,2090,0.00%
3,Forest Formation,25,Other non Vegetated Areas,379,0.00%
3,Forest Formation,30,Mining,15,0.00%
3,Forest Formation,32,Hypersaline Tidal Flat,79,0.00%
3,Forest Formation,33,River Lake and Ocean,36400,0.04%
3,Forest Formation,41,Other Temporary Crops,1109,0.00%
3,Forest Formation,48,Other Perennial Crops,2168,0.00%
3,Forest Formation,49,Wooded Sandbank Vegetation,34,0.00%
4,Savanna Formation,3,Forest Formation,455770,0.51%
4,Savanna Formation,9,Forest Plantation,627,0.00%
4,Savanna Formation,11,Wetland,59,0.00%
4,Savanna Formation,12,Grassland,58263,0.06%
4,Savanna Formation,15,Pasture,10183486,11.34%
4,Savanna Formation,20,Sugar Cane,18962,0.02%
4,Savanna Formation,21,Mosaic of Uses,4664164,5.20%
4,Savanna Formation,24,Urban Area,7360,0.01%
4,Savanna Formation,25,Other non Vegetated Areas,12951,0.01%
4,Savanna Formation,30,Mining,437,0.00%
4,Savanna Formation,31,Aquaculture,14,0.00%
4,Savanna Formation,33,River Lake and Ocean,172474,0.19%
4,Savanna Formation,41,Other Temporary Crops,9395,0.01%
4,Savanna Formation,48,Other Perennial Crops,21089,0.02%
4,Savanna Formation,49,Wooded Sandbank Vegetation,1,0.00%
5,Mangrove,3,Forest Formation,9735,0.01%
5,Mangrove,11,Wetland,1195,0.00%
5,Mangrove,15,Pasture,61,0.00%
5,Mangrove,20,Sugar Cane,75,0.00%
5,Mangrove,21,Mosaic of Uses,2469,0.00%
5,Mangrove,23,Beach and Sand,26,0.00%
5,Mangrove,24,Urban Area,51,0.00%
5,Mangrove,25,Other non Vegetated Areas,1,0.00%
5,Mangrove,31,Aquaculture,10,0.00%
5,Mangrove,32,Hypersaline Tidal Flat,183,0.00%
5,Mangrove,33,River Lake and Ocean,10532,0.01%
5,Mangrove,49,Wooded Sandbank Vegetation,8259,0.01%
9,Forest Plantation,3,Forest Formation,2334,0.00%
9,Forest Plantation,4,Savanna Formation,262,0.00%
9,Forest Plantation,15,Pasture,1145,0.00%
9,Forest Plantation,20,Sugar Cane,222,0.00%
9,Forest Plantation,21,Mosaic of Uses,1394,0.00%
9,Forest Plantation,23,Beach and Sand,31,0.00%
9,Forest Plantation,24,Urban Area,1,0.00%
9,Forest Plantation,25,Other non Vegetated Areas,1,0.00%
11,Wetland,3,Forest Formation,482,0.00%
11,Wetland,4,Savanna Formation,65,0.00%
11,Wetland,5,Mangrove,1286,0.00%
11,Wetland,15,Pasture,45576,0.05%
11,Wetland,20,Sugar Cane,1217,0.00%
11,Wetland,21,Mosaic of Uses,47929,0.05%
11,Wetland,23,Beach and Sand,1650,0.00%
11,Wetland,24,Urban Area,551,0.00%
11,Wetland,25,Other non Vegetated Areas,128,0.00%
11,Wetland,31,Aquaculture,212,0.00%
11,Wetland,32,Hypersaline Tidal Flat,1055,0.00%
11,Wetland,33,River Lake and Ocean,71383,0.08%
11,Wetland,41,Other Temporary Crops,58,0.00%
11,Wetland,49,Wooded Sandbank Vegetation,584,0.00%
12,Grassland,3,Forest Formation,176,0.00%
12,Grassland,4,Savanna Formation,23749,0.03%
12,Grassland,15,Pasture,143757,0.16%
12,Grassland,20,Sugar Cane,7,0.00%
12,Grassland,21,Mosaic of Uses,138129,0.15%
12,Grassland,24,Urban Area,932,0.00%
12,Grassland,25,Other non Vegetated Areas,5784,0.01%
12,Grassland,30,Mining,96,0.00%
12,Grassland,33,River Lake and Ocean,7133,0.01%
12,Grassland,41,Other Temporary Crops,94,0.00%
12,Grassland,48,Other Perennial Crops,53,0.00%
15,Pasture,3,Forest Formation,612369,0.68%
15,Pasture,4,Savanna Formation,7446445,8.30%
15,Pasture,5,Mangrove,58,0.00%
15,Pasture,9,Forest Plantation,3457,0.00%
15,Pasture,11,Wetland,13457,0.01%
15,Pasture,12,Grassland,93597,0.10%
15,Pasture,20,Sugar Cane,650190,0.72%
15,Pasture,21,Mosaic of Uses,18065151,20.12%
15,Pasture,23,Beach and Sand,44719,0.05%
15,Pasture,24,Urban Area,257366,0.29%
15,Pasture,25,Other non Vegetated Areas,288501,0.32%
15,Pasture,30,Mining,784,0.00%
15,Pasture,31,Aquaculture,3713,0.00%
15,Pasture,32,Hypersaline Tidal Flat,83,0.00%
15,Pasture,33,River Lake and Ocean,183816,0.20%
15,Pasture,41,Other Temporary Crops,1446787,1.61%
15,Pasture,48,Other Perennial Crops,16213,0.02%
15,Pasture,49,Wooded Sandbank Vegetation,11395,0.01%
20,Sugar Cane,3,Forest Formation,29736,0.03%
20,Sugar Cane,4,Savanna Formation,14008,0.02%
20,Sugar Cane,5,Mangrove,93,0.00%
20,Sugar Cane,9,Forest Plantation,1275,0.00%
20,Sugar Cane,11,Wetland,718,0.00%
20,Sugar Cane,12,Grassland,25,0.00%
20,Sugar Cane,15,Pasture,1015380,1.13%
20,Sugar Cane,21,Mosaic of Uses,1375129,1.53%
20,Sugar Cane,23,Beach and Sand,571,0.00%
20,Sugar Cane,24,Urban Area,33358,0.04%
20,Sugar Cane,25,Other non Vegetated Areas,1012,0.00%
20,Sugar Cane,30,Mining,36,0.00%
20,Sugar Cane,31,Aquaculture,1088,0.00%
20,Sugar Cane,32,Hypersaline Tidal Flat,197,0.00%
