From_Class,From_Label,To_Class,To_Label,Count,Percent
15,Pasture,3,Forest Formation,334280.0,1.20%
15,Pasture,0,No data,766.0,0.00%
15,Pasture,21,Mosaic of Uses,9707928.0,34.71%
15,Pasture,33,River Lake and Ocean,65228.0,0.23%
15,Pasture,46,Coffee,604571.0,2.16%
15,Pasture,9,Forest Plantation,270312.0,0.97%
15,Pasture,24,Urban Area,118616.0,0.42%
15,Pasture,29,Rocky Outcrop,7049.0,0.03%
15,Pasture,11,Wetland,35480.0,0.13%
15,Pasture,49,Wooded Sandbank Vegetation,5115.0,0.02%
15,Pasture,5,Mangrove,32.0,0.00%
15,Pasture,41,Other Temporary Crops,75094.0,0.27%
15,Pasture,25,Other non Vegetated Areas,26319.0,0.09%
15,Pasture,48,Other Perennial Crops,15287.0,0.05%
15,Pasture,32,Hypersaline Tidal Flat,13.0,0.00%
15,Pasture,23,Beach and Sand,419.0,0.00%
15,Pasture,4,Savanna Formation,156.0,0.00%
15,Pasture,20,Sugar Cane,7230.0,0.03%
15,Pasture,50,Herbaceous Sandbank Vegetation,283.0,0.00%
15,Pasture,31,Aquaculture,2.0,0.00%
3,Forest Formation,15,Pasture,651465.0,2.33%
3,Forest Formation,0,No data,2134.0,0.01%
3,Forest Formation,21,Mosaic of Uses,2451518.0,8.77%
3,Forest Formation,33,River Lake and Ocean,46984.0,0.17%
3,Forest Formation,46,Coffee,113797.0,0.41%
3,Forest Formation,9,Forest Plantation,279530.0,1.00%
3,Forest Formation,24,Urban Area,5064.0,0.02%
3,Forest Formation,29,Rocky Outcrop,1263.0,0.00%
3,Forest Formation,11,Wetland,878.0,0.00%
3,Forest Formation,49,Wooded Sandbank Vegetation,917.0,0.00%
3,Forest Formation,5,Mangrove,4240.0,0.02%
3,Forest Formation,41,Other Temporary Crops,3153.0,0.01%
3,Forest Formation,25,Other non Vegetated Areas,2828.0,0.01%
3,Forest Formation,48,Other Perennial Crops,2229.0,0.01%
3,Forest Formation,32,Hypersaline Tidal Flat,313.0,0.00%
3,Forest Formation,4,Savanna Formation,10.0,0.00%
3,Forest Formation,20,Sugar Cane,1.0,0.00%
0,No data,15,Pasture,633.0,0.00%
0,No data,3,Forest Formation,2180.0,0.01%
