From_Class,From_Label,To_Class,To_Label,Count,Percent
3,Forest Formation,4,Savanna Formation,1826056,0.67%
3,Forest Formation,5,Mangrove,27490,0.01%
3,Forest Formation,9,Forest Plantation,3550,0.00%
3,Forest Formation,11,Wetland,375,0.00%
3,Forest Formation,12,Grassland,1920,0.00%
3,Forest Formation,15,Pasture,1031133,0.38%
3,Forest Formation,20,Sugar Cane,16677,0.01%
3,Forest Formation,21,Mosaic of Uses,2510011,0.92%
3,Forest Formation,23,Beach and Sand,197,0.00%
3,Forest Formation,24,Urban Area,4765,0.00%
3,Forest Formation,25,Other non Vegetated Areas,1464,0.00%
3,Forest Formation,30,Mining,406,0.00%
3,Forest Formation,31,Aquaculture,1389,0.00%
3,Forest Formation,32,Hypersaline Tidal Flat,475,0.00%
3,Forest Formation,33,River Lake and Ocean,120897,0.04%
3,Forest Formation,41,Other Temporary Crops,9319,0.00%
3,Forest Formation,48,Other Perennial Crops,53444,0.02%
4,Savanna Formation,3,Forest Formation,2028681,0.75%
4,Savanna Formation,5,Mangrove,4,0.00%
4,Savanna Formation,9,Forest Plantation,511,0.00%
4,Savanna Formation,11,Wetland,4,0.00%
4,Savanna Formation,12,Grassland,724303,0.27%
4,Savanna Formation,15,Pasture,26766258,9.86%
4,Savanna Formation,20,Sugar Cane,63214,0.02%
4,Savanna Formation,21,Mosaic of Uses,33700340,12.41%
4,Savanna Formation,24,Urban Area,46378,0.02%
4,Savanna Formation,25,Other non Vegetated Areas,264553,0.10%
4,Savanna Formation,30,Mining,4708,0.00%
4,Savanna Formation,32,Hypersaline Tidal Flat,1,0.00%
4,Savanna Formation,33,River Lake and Ocean,1271003,0.47%
4,Savanna Formation,39,Soybean,8,0.00%
4,Savanna Formation,41,Other Temporary Crops,224543,0.08%
4,Savanna Formation,48,Other Perennial Crops,493012,0.18%
5,Mangrove,3,Forest Formation,28877,0.01%
5,Mangrove,4,Savanna Formation,1,0.00%
5,Mangrove,11,Wetland,2015,0.00%
5,Mangrove,15,Pasture,2,0.00%
5,Mangrove,20,Sugar Cane,130,0.00%
5,Mangrove,21,Mosaic of Uses,10796,0.00%
5,Mangrove,23,Beach and Sand,62,0.00%
5,Mangrove,24,Urban Area,686,0.00%
5,Mangrove,25,Other non Vegetated Areas,139,0.00%
5,Mangrove,30,Mining,21,0.00%
5,Mangrove,31,Aquaculture,260,0.00%
5,Mangrove,32,Hypersaline Tidal Flat,4362,0.00%
5,Mangrove,33,River Lake and Ocean,43706,0.02%
5,Mangrove,41,Other Temporary Crops,4,0.00%
9,Forest Plantation,3,Forest Formation,1059,0.00%
9,Forest Plantation,4,Savanna Formation,63,0.00%
9,Forest Plantation,11,Wetland,6,0.00%
9,Forest Plantation,15,Pasture,172,0.00%
9,Forest Plantation,20,Sugar Cane,1,0.00%
9,Forest Plantation,21,Mosaic of Uses,1223,0.00%
9,Forest Plantation,25,Other non Vegetated Areas,4,0.00%
9,Forest Plantation,33,River Lake and Ocean,4,0.00%
9,Forest Plantation,41,Other Temporary Crops,113,0.00%
11,Wetland,3,Forest Formation,417,0.00%
11,Wetland,4,Savanna Formation,6,0.00%
11,Wetland,5,Mangrove,1908,0.00%
11,Wetland,9,Forest Plantation,6,0.00%
11,Wetland,15,Pasture,783,0.00%
11,Wetland,20,Sugar Cane,111,0.00%
11,Wetland,21,Mosaic of Uses,22115,0.01%
11,Wetland,23,Beach and Sand,20,0.00%
11,Wetland,24,Urban Area,1302,0.00%
11,Wetland,25,Other non Vegetated Areas,157,0.00%
11,Wetland,31,Aquaculture,41,0.00%
11,Wetland,32,Hypersaline Tidal Flat,2114,0.00%
11,Wetland,33,River Lake and Ocean,11999,0.00%
11,Wetland,41,Other Temporary Crops,44,0.00%
