From_Class,From_Label,To_Class,To_Label,Count,Percent
3,Forest Formation,5,Mangrove,29,0.00%
3,Forest Formation,9,Forest Plantation,39941,0.17%
3,Forest Formation,11,Wetland,122,0.00%
3,Forest Formation,12,Grassland,2413,0.01%
3,Forest Formation,15,Pasture,500294,2.14%
3,Forest Formation,21,Mosaic of Uses,1401291,6.00%
3,Forest Formation,23,Beach and Sand,1,0.00%
3,Forest Formation,24,Urban Area,3237,0.01%
3,Forest Formation,25,Other non Vegetated Areas,1130,0.00%
3,Forest Formation,29,Rocky Outcrop,484,0.00%
3,Forest Formation,30,Mining,448,0.00%
3,Forest Formation,31,Aquaculture,8,0.00%
3,Forest Formation,33,River Lake and Ocean,23070,0.10%
3,Forest Formation,39,Soybean,3,0.00%
3,Forest Formation,41,Other Temporary Crops,4249,0.02%
3,Forest Formation,46,Coffee,26215,0.11%
3,Forest Formation,48,Other Perennial Crops,563,0.00%
3,Forest Formation,49,Wooded Sandbank Vegetation,728,0.00%
4,Savanna Formation,15,Pasture,1,0.00%
4,Savanna Formation,21,Mosaic of Uses,10,0.00%
5,Mangrove,3,Forest Formation,23,0.00%
5,Mangrove,11,Wetland,669,0.00%
5,Mangrove,15,Pasture,1,0.00%
5,Mangrove,21,Mosaic of Uses,573,0.00%
5,Mangrove,23,Beach and Sand,1,0.00%
5,Mangrove,24,Urban Area,256,0.00%
5,Mangrove,25,Other non Vegetated Areas,40,0.00%
5,Mangrove,32,Hypersaline Tidal Flat,710,0.00%
5,Mangrove,33,River Lake and Ocean,5337,0.02%
5,Mangrove,49,Wooded Sandbank Vegetation,11275,0.05%
5,Mangrove,50,Herbaceous Sandbank Vegetation,1,0.00%
9,Forest Plantation,3,Forest Formation,18596,0.08%
9,Forest Plantation,12,Grassland,6136,0.03%
9,Forest Plantation,15,Pasture,11509,0.05%
9,Forest Plantation,21,Mosaic of Uses,47350,0.20%
9,Forest Plantation,24,Urban Area,29,0.00%
9,Forest Plantation,25,Other non Vegetated Areas,70,0.00%
9,Forest Plantation,29,Rocky Outcrop,60,0.00%
9,Forest Plantation,30,Mining,13,0.00%
9,Forest Plantation,33,River Lake and Ocean,77,0.00%
9,Forest Plantation,39,Soybean,1,0.00%
9,Forest Plantation,41,Other Temporary Crops,3499,0.01%
9,Forest Plantation,46,Coffee,165,0.00%
11,Wetland,3,Forest Formation,120,0.00%
11,Wetland,5,Mangrove,690,0.00%
11,Wetland,15,Pasture,36468,0.16%
11,Wetland,21,Mosaic of Uses,45957,0.20%
11,Wetland,23,Beach and Sand,1798,0.01%
11,Wetland,24,Urban Area,2492,0.01%
11,Wetland,25,Other non Vegetated Areas,1402,0.01%
11,Wetland,29,Rocky Outcrop,1,0.00%
