From_Class,From_Label,To_Class,To_Label,Count
15,Pasture,0,No data,759
15,Pasture,3,Forest Formation,377298
15,Pasture,21,Mosaic of Uses,8633780
15,Pasture,33,River Lake and Ocean,68435
15,Pasture,12,Grassland,184040
15,Pasture,24,Urban Area,137597
15,Pasture,41,Other Temporary Crops,1066552
15,Pasture,11,Wetland,46522
15,Pasture,46,Coffee,189678
15,Pasture,29,Rocky Outcrop,7522
15,Pasture,49,Wooded Sandbank Vegetation,1243
15,Pasture,23,Beach and Sand,1624
15,Pasture,50,Herbaceous Sandbank Vegetation,14435
15,Pasture,25,Other non Vegetated Areas,25644
15,Pasture,5,Mangrove,1
15,Pasture,48,Other Perennial Crops,2753
15,Pasture,31,Aquaculture,206
15,Pasture,9,Forest Plantation,152521
15,Pasture,32,Hypersaline Tidal Flat,1
15,Pasture,30,Mining,2740
15,Pasture,4,Savanna Formation,1
15,Pasture,20,Sugar Cane,24
15,Pasture,39,Soybean,4145
0,No data,15,Pasture,719
0,No data,3,Forest Formation,3036
0,No data,21,Mosaic of Uses,2916
0,No data,33,River Lake and Ocean,273
0,No data,12,Grassland,6
0,No data,24,Urban Area,8
0,No data,41,Other Temporary Crops,6
0,No data,46,Coffee,13
0,No data,29,Rocky Outcrop,20
0,No data,49,Wooded Sandbank Vegetation,68
0,No data,23,Beach and Sand,11
0,No data,25,Other non Vegetated Areas,12
0,No data,9,Forest Plantation,14
0,No data,30,Mining,1
3,Forest Formation,15,Pasture,625368
3,Forest Formation,0,No data,2814
3,Forest Formation,21,Mosaic of Uses,1751614
3,Forest Formation,33,River Lake and Ocean,28838
3,Forest Formation,12,Grassland,3017
3,Forest Formation,24,Urban Area,4046
3,Forest Formation,41,Other Temporary Crops,5311
3,Forest Formation,11,Wetland,153
3,Forest Formation,46,Coffee,32769
3,Forest Formation,29,Rocky Outcrop,606
3,Forest Formation,49,Wooded Sandbank Vegetation,910
3,Forest Formation,23,Beach and Sand,1
3,Forest Formation,25,Other non Vegetated Areas,1412
3,Forest Formation,5,Mangrove,36
3,Forest Formation,48,Other Perennial Crops,704
3,Forest Formation,31,Aquaculture,10
