From_Class,From_Label,To_Class,To_Label,Count
15,Pasture,0,No data,683
15,Pasture,3,Forest Formation,339568
15,Pasture,21,Mosaic of Uses,7770402
15,Pasture,33,River Lake and Ocean,61591
15,Pasture,12,Grassland,165636
15,Pasture,24,Urban Area,123837
15,Pasture,41,Other Temporary Crops,959897
15,Pasture,11,Wetland,41870
15,Pasture,46,Coffee,170710
15,Pasture,29,Rocky Outcrop,6770
15,Pasture,49,Wooded Sandbank Vegetation,1119
15,Pasture,23,Beach and Sand,1462
15,Pasture,50,Herbaceous Sandbank Vegetation,12991
15,Pasture,25,Other non Vegetated Areas,23080
15,Pasture,5,Mangrove,1
15,Pasture,48,Other Perennial Crops,2478
15,Pasture,31,Aquaculture,185
15,Pasture,9,Forest Plantation,137269
15,Pasture,30,Mining,2466
15,Pasture,4,Savanna Formation,1
15,Pasture,20,Sugar Cane,22
15,Pasture,39,Soybean,3731
0,No data,15,Pasture,647
0,No data,3,Forest Formation,2732
0,No data,21,Mosaic of Uses,2624
0,No data,33,River Lake and Ocean,246
0,No data,12,Grassland,5
0,No data,24,Urban Area,8
0,No data,41,Other Temporary Crops,5
0,No data,46,Coffee,12
0,No data,29,Rocky Outcrop,18
0,No data,49,Wooded Sandbank Vegetation,62
0,No data,23,Beach and Sand,10
0,No data,25,Other non Vegetated Areas,11
0,No data,9,Forest Plantation,13
3,Forest Formation,15,Pasture,562831
3,Forest Formation,0,No data,2532
3,Forest Formation,21,Mosaic of Uses,1576453
3,Forest Formation,33,River Lake and Ocean,25954
3,Forest Formation,12,Grassland,2715
3,Forest Formation,24,Urban Area,3641
3,Forest Formation,41,Other Temporary Crops,4780
3,Forest Formation,11,Wetland,138
3,Forest Formation,46,Coffee,29492
3,Forest Formation,29,Rocky Outcrop,545
3,Forest Formation,49,Wooded Sandbank Vegetation,819
3,Forest Formation,23,Beach and Sand,1
3,Forest Formation,25,Other non Vegetated Areas,1271
3,Forest Formation,5,Mangrove,32
3,Forest Formation,48,Other Perennial Crops,634
3,Forest Formation,31,Aquaculture,9
3,Forest Formation,9,Forest Plantation,44933
3,Forest Formation,30,Mining,504
3,Forest Formation,39,Soybean,4
21,Mosaic of Uses,15,Pasture,7729337
21,Mosaic of Uses,0,No data,3251
21,Mosaic of Uses,3,Forest Formation,2355812
21,Mosaic of Uses,33,River Lake and Ocean,173241
21,Mosaic of Uses,12,Grassland,21718
21,Mosaic of Uses,24,Urban Area,238424
21,Mosaic of Uses,41,Other Temporary Crops,484996
21,Mosaic of Uses,11,Wetland,57576
21,Mosaic of Uses,46,Coffee,47451
21,Mosaic of Uses,29,Rocky Outcrop,4413
21,Mosaic of Uses,49,Wooded Sandbank Vegetation,48745
21,Mosaic of Uses,23,Beach and Sand,14368
21,Mosaic of Uses,50,Herbaceous Sandbank Vegetation,21909
21,Mosaic of Uses,25,Other non Vegetated Areas,48100
21,Mosaic of Uses,5,Mangrove,796
