From_Class,From_Label,To_Class,To_Label,Count
15,Pasture,3,Forest Formation,1125465
15,Pasture,0,No data,453
15,Pasture,4,Savanna Formation,2938281
15,Pasture,21,Mosaic of Uses,34511698
15,Pasture,11,Wetland,1126170
15,Pasture,33,River Lake and Ocean,196571
15,Pasture,12,Grassland,984541
15,Pasture,39,Soybean,5613003
15,Pasture,41,Other Temporary Crops,4154259
15,Pasture,25,Other non Vegetated Areas,511665
15,Pasture,46,Coffee,69765
15,Pasture,24,Urban Area,133434
15,Pasture,9,Forest Plantation,2027350
15,Pasture,48,Other Perennial Crops,26357
15,Pasture,20,Sugar Cane,1930165
15,Pasture,29,Rocky Outcrop,97
15,Pasture,47,Citrus,794
15,Pasture,30,Mining,909
15,Pasture,40,Rice,1362
15,Pasture,62,Cotton,40
3,Forest Formation,15,Pasture,7239391
3,Forest Formation,0,No data,1159
3,Forest Formation,4,Savanna Formation,2366372
3,Forest Formation,21,Mosaic of Uses,5815663
3,Forest Formation,11,Wetland,836724
3,Forest Formation,33,River Lake and Ocean,272602
3,Forest Formation,12,Grassland,591902
3,Forest Formation,39,Soybean,155589
3,Forest Formation,41,Other Temporary Crops,193805
3,Forest Formation,25,Other non Vegetated Areas,77452
3,Forest Formation,46,Coffee,8703
3,Forest Formation,24,Urban Area,3969
3,Forest Formation,9,Forest Plantation,433066
3,Forest Formation,48,Other Perennial Crops,1707
3,Forest Formation,20,Sugar Cane,7812
3,Forest Formation,29,Rocky Outcrop,53
3,Forest Formation,47,Citrus,473
3,Forest Formation,30,Mining,699
3,Forest Formation,40,Rice,13
0,No data,15,Pasture,338
0,No data,3,Forest Formation,1347
0,No data,4,Savanna Formation,81
0,No data,21,Mosaic of Uses,1814
0,No data,11,Wetland,793
0,No data,33,River Lake and Ocean,733
0,No data,12,Grassland,870
0,No data,39,Soybean,243
0,No data,41,Other Temporary Crops,146
0,No data,25,Other non Vegetated Areas,52
0,No data,46,Coffee,2
0,No data,24,Urban Area,18
0,No data,9,Forest Plantation,8
0,No data,48,Other Perennial Crops,5
0,No data,20,Sugar Cane,10
4,Savanna Formation,15,Pasture,10470406
4,Savanna Formation,3,Forest Formation,3021648
4,Savanna Formation,0,No data,84
4,Savanna Formation,21,Mosaic of Uses,3078312
4,Savanna Formation,11,Wetland,2421191
4,Savanna Formation,33,River Lake and Ocean,323526
4,Savanna Formation,12,Grassland,3468937
4,Savanna Formation,39,Soybean,118022
4,Savanna Formation,41,Other Temporary Crops,24803
4,Savanna Formation,25,Other non Vegetated Areas,231909
4,Savanna Formation,46,Coffee,736
4,Savanna Formation,24,Urban Area,2536
4,Savanna Formation,9,Forest Plantation,146125
4,Savanna Formation,48,Other Perennial Crops,34
